title,lv_cnt,prev_lv_cnt,lv_node_cnt,coll_cnt,xml_tag,tag_name,tag_label,coll_name,tag_pname,url
SplunkforCitrixNetScaler,2,2,2,1,view,appflow_security,appflow_security,AppFlow,AppFlow,http://10.211.55.122:8000/app/SplunkforCitrixNetScaler/appflow_security
SplunkforCitrixNetScaler,2,2,3,1,view,appflow_traffic_analysis,appflow_traffic_analysis,AppFlow,AppFlow,http://10.211.55.122:8000/app/SplunkforCitrixNetScaler/appflow_traffic_analysis
SplunkforCitrixNetScaler,2,2,4,1,view,appflow_server_perf,appflow_server_perf,AppFlow,AppFlow,http://10.211.55.122:8000/app/SplunkforCitrixNetScaler/appflow_server_perf
SplunkforCitrixNetScaler,2,2,5,1,href,flashtimeline?q=search%20sourcetype=appflow,Search AppFlow Data,AppFlow,AppFlow,http://10.211.55.122:8000/app/SplunkforCitrixNetScaler/flashtimeline?q=search%20sourcetype=appflow
SplunkforCitrixNetScaler,2,2,6,2,coll,Searches & Reports,Searches & Reports,Searches & Reports,AppFlow,
SplunkforCitrixNetScaler,3,2,1,2,saved,SplunkforCitrixNetScaler_27_all,all,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/SplunkforCitrixNetScaler
SplunkforCitrixNetScaler,1,3,1,1,coll,App Firewall,App Firewall,App Firewall,Fabrix,
SplunkforCitrixNetScaler,2,1,1,1,view,webapp_firewall,webapp_firewall,App Firewall,App Firewall,http://10.211.55.122:8000/app/SplunkforCitrixNetScaler/webapp_firewall
SplunkforCitrixNetScaler,2,2,2,2,coll,Searches & Reports,Searches & Reports,Searches & Reports,App Firewall,
SplunkforCitrixNetScaler,3,2,1,2,saved,SplunkforCitrixNetScaler_34_all,all,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/SplunkforCitrixNetScaler
SplunkforCitrixNetScaler,1,3,1,1,coll,VPN,VPN,VPN,Fabrix,
SplunkforCitrixNetScaler,2,1,1,1,view,vpn_dashboard,vpn_dashboard,VPN,VPN,http://10.211.55.122:8000/app/SplunkforCitrixNetScaler/vpn_dashboard
SplunkforCitrixNetScaler,2,2,2,2,coll,Searches & Reports,Searches & Reports,Searches & Reports,VPN,
SplunkforCitrixNetScaler,3,2,1,2,saved,SplunkforCitrixNetScaler_41_all,all,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/SplunkforCitrixNetScaler
SplunkforCitrixNetScaler,1,3,1,1,coll,System Audit,System Audit,System Audit,Fabrix,
SplunkforCitrixNetScaler,2,1,1,1,view,citrix_ns_overview,citrix_ns_overview,System Audit,System Audit,http://10.211.55.122:8000/app/SplunkforCitrixNetScaler/citrix_ns_overview
SplunkforCitrixNetScaler,2,2,2,2,coll,Searches & Reports,Searches & Reports,Searches & Reports,System Audit,
SplunkforCitrixNetScaler,3,2,1,2,saved,SplunkforCitrixNetScaler_48_all,all,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/SplunkforCitrixNetScaler
SplunkforF5Access,0,0,1,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/SplunkforF5Access
SplunkforF5Access,1,0,1,1,coll,Splunk for F5 Access,Splunk for F5 Access,Splunk for F5 Access,Fabrix,
SplunkforF5Access,2,1,1,1,view,all_data_dashboard,all_data_dashboard,Splunk for F5 Access,Splunk for F5 Access,http://10.211.55.122:8000/app/SplunkforF5Access/all_data_dashboard
SplunkforF5Access,2,2,2,2,coll,Status,Status,Status,Splunk for F5 Access,
SplunkforF5Access,3,2,1,2,view,admin_status,admin_status,Status,Status,http://10.211.55.122:8000/app/SplunkforF5Access/admin_status
SplunkforF5Access,3,3,2,2,view,inputs_status,inputs_status,Status,Status,http://10.211.55.122:8000/app/SplunkforF5Access/inputs_status
SplunkforF5Access,3,3,3,2,view,index_status,index_status,Status,Status,http://10.211.55.122:8000/app/SplunkforF5Access/index_status
SplunkforF5Access,3,3,4,2,view,search_status,search_status,Status,Status,http://10.211.55.122:8000/app/SplunkforF5Access/search_status
SplunkforF5Access,2,3,1,1,view,about,about,Splunk for F5 Access,Splunk for F5 Access,http://10.211.55.122:8000/app/SplunkforF5Access/about
SplunkforF5Access,1,2,1,1,coll,Access Policy Manager,Access Policy Manager,Access Policy Manager,Fabrix,
SplunkforF5Access,2,1,1,1,view,APM_dashboard,APM_dashboard,Access Policy Manager,Access Policy Manager,http://10.211.55.122:8000/app/SplunkforF5Access/APM_dashboard
SplunkforF5Access,2,2,2,2,coll,Geolocation,Geolocation,Geolocation,Access Policy Manager,
SplunkforF5Access,3,2,1,2,view,geobyvip,geobyvip,Geolocation,Geolocation,http://10.211.55.122:8000/app/SplunkforF5Access/geobyvip
SplunkforF5Access,3,3,2,2,view,geoview,geoview,Geolocation,Geolocation,http://10.211.55.122:8000/app/SplunkforF5Access/geoview
SplunkforF5Access,3,3,3,2,saved,SplunkforF5Access_22_all,all,Geolocation,Geolocation,http://10.211.55.122:8000/app/SplunkforF5Access
SplunkforF5Access,2,3,1,2,coll,Session,Session,Session,Access Policy Manager,
SplunkforF5Access,3,2,1,2,view,usersessions,usersessions,Session,Session,http://10.211.55.122:8000/app/SplunkforF5Access/usersessions
SplunkforF5Access,3,3,2,2,saved,SplunkforF5Access_26_all,all,Session,Session,http://10.211.55.122:8000/app/SplunkforF5Access
SplunkforF5Access,2,3,1,2,coll,Access,Access,Access,Access Policy Manager,
SplunkforF5Access,3,2,1,2,view,topusersbyaccess,topusersbyaccess,Access,Access,http://10.211.55.122:8000/app/SplunkforF5Access/topusersbyaccess
SplunkforF5Access,3,3,2,2,view,allowaclbyuser,allowaclbyuser,Access,Access,http://10.211.55.122:8000/app/SplunkforF5Access/allowaclbyuser
SplunkforF5Access,3,3,3,2,saved,SplunkforF5Access_31_all,all,Access,Access,http://10.211.55.122:8000/app/SplunkforF5Access
SplunkforF5Networks,0,0,1,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/SplunkforF5Networks
SplunkforF5Networks,1,0,1,1,coll,Splunk for F5 Networks,Splunk for F5 Networks,Splunk for F5 Networks,Fabrix,
SplunkforF5Networks,2,1,1,1,view,all_data_dashboard,all_data_dashboard,Splunk for F5 Networks,Splunk for F5 Networks,http://10.211.55.122:8000/app/SplunkforF5Networks/all_data_dashboard
SplunkforF5Networks,2,2,2,2,coll,Status,Status,Status,Splunk for F5 Networks,
SplunkforF5Networks,3,2,1,2,view,admin_status,admin_status,Status,Status,http://10.211.55.122:8000/app/SplunkforF5Networks/admin_status
SplunkforF5Networks,3,3,2,2,view,inputs_status,inputs_status,Status,Status,http://10.211.55.122:8000/app/SplunkforF5Networks/inputs_status
SplunkforF5Networks,3,3,3,2,view,index_status,index_status,Status,Status,http://10.211.55.122:8000/app/SplunkforF5Networks/index_status
SplunkforF5Networks,3,3,4,2,view,search_status,search_status,Status,Status,http://10.211.55.122:8000/app/SplunkforF5Networks/search_status
SplunkforF5Networks,2,3,1,1,view,about,about,Splunk for F5 Networks,Splunk for F5 Networks,http://10.211.55.122:8000/app/SplunkforF5Networks/about
SplunkforF5Networks,1,2,1,1,coll,Traffic Statistics,Traffic Statistics,Traffic Statistics,Fabrix,
SplunkforF5Networks,2,1,1,1,view,traffic_byrequest,traffic_byrequest,Traffic Statistics,Traffic Statistics,http://10.211.55.122:8000/app/SplunkforF5Networks/traffic_byrequest
SplunkforF5Networks,2,2,2,1,view,traffic_byresponsetime,traffic_byresponsetime,Traffic Statistics,Traffic Statistics,http://10.211.55.122:8000/app/SplunkforF5Networks/traffic_byresponsetime
SplunkforF5Networks,2,2,3,1,view,traffic_bysize,traffic_bysize,Traffic Statistics,Traffic Statistics,http://10.211.55.122:8000/app/SplunkforF5Networks/traffic_bysize
SplunkforF5Networks,2,2,4,2,coll,Reports,Reports,Reports,Traffic Statistics,
SplunkforF5Networks,3,2,1,2,saved,SplunkforF5Networks_22_all,all,Reports,Reports,http://10.211.55.122:8000/app/SplunkforF5Networks
SplunkforF5Networks,1,3,1,1,coll,Web Accelerator Manager,Web Accelerator Manager,Web Accelerator Manager,Fabrix,
SplunkforF5Networks,2,1,1,1,view,web_accelerator_overview,web_accelerator_overview,Web Accelerator Manager,Web Accelerator Manager,http://10.211.55.122:8000/app/SplunkforF5Networks/web_accelerator_overview
SplunkforF5Networks,2,2,2,2,coll,Searches,Searches,Searches,Web Accelerator Manager,
SplunkforF5Networks,3,2,1,2,saved,SplunkforF5Networks_28_all,all,Searches,Searches,http://10.211.55.122:8000/app/SplunkforF5Networks
SplunkforF5Security,0,0,1,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/SplunkforF5Security
SplunkforF5Security,1,0,1,1,coll,Splunk for F5 Security,Splunk for F5 Security,Splunk for F5 Security,Fabrix,
SplunkforF5Security,2,1,1,1,view,all_data_dashboard,all_data_dashboard,Splunk for F5 Security,Splunk for F5 Security,http://10.211.55.122:8000/app/SplunkforF5Security/all_data_dashboard
SplunkforF5Security,2,2,2,2,coll,Status,Status,Status,Splunk for F5 Security,
SplunkforF5Security,3,2,1,2,view,admin_status,admin_status,Status,Status,http://10.211.55.122:8000/app/SplunkforF5Security/admin_status
SplunkforF5Security,3,3,2,2,view,inputs_status,inputs_status,Status,Status,http://10.211.55.122:8000/app/SplunkforF5Security/inputs_status
SplunkforF5Security,3,3,3,2,view,index_status,index_status,Status,Status,http://10.211.55.122:8000/app/SplunkforF5Security/index_status
SplunkforF5Security,3,3,4,2,view,search_status,search_status,Status,Status,http://10.211.55.122:8000/app/SplunkforF5Security/search_status
SplunkforF5Security,2,3,1,1,view,about,about,Splunk for F5 Security,Splunk for F5 Security,http://10.211.55.122:8000/app/SplunkforF5Security/about
SplunkforF5Security,1,2,1,1,coll,Application Security Manager,Application Security Manager,Application Security Manager,Fabrix,
SplunkforF5Security,2,1,1,2,coll,Security Events Stats,Security Events Stats,Security Events Stats,Application Security Manager,
SplunkforF5Security,3,2,1,2,view,               <view name = ,               <view name = ,Security Events Stats,Security Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,3,3,2,2,view,               <view name = ,               <view name = ,Security Events Stats,Security Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,3,3,3,2,view,               <view name = ,               <view name = ,Security Events Stats,Security Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,3,3,4,2,view,	<view name = ,	<view name = ,Security Events Stats,Security Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/	<view name = 
SplunkforF5Security,3,3,5,2,view,               <view name = ,               <view name = ,Security Events Stats,Security Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,2,3,1,2,coll,DoS Attack Reports,DoS Attack Reports,DoS Attack Reports,Application Security Manager,
SplunkforF5Security,3,2,1,2,view,	<view name = ,	<view name = ,DoS Attack Reports,DoS Attack Reports,http://10.211.55.122:8000/app/SplunkforF5Security/	<view name = 
SplunkforF5Security,3,3,2,2,view,	<view name = ,	<view name = ,DoS Attack Reports,DoS Attack Reports,http://10.211.55.122:8000/app/SplunkforF5Security/	<view name = 
SplunkforF5Security,2,3,1,2,coll,Brute Force Attack Reports,Brute Force Attack Reports,Brute Force Attack Reports,Application Security Manager,
SplunkforF5Security,3,2,1,2,view,               <view name = ,               <view name = ,Brute Force Attack Reports,Brute Force Attack Reports,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,2,3,1,2,coll,Web Scraping Attack Reports,Web Scraping Attack Reports,Web Scraping Attack Reports,Application Security Manager,
SplunkforF5Security,3,2,1,2,view,               <view name = ,               <view name = ,Web Scraping Attack Reports,Web Scraping Attack Reports,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,3,3,2,2,view,               <view name = ,               <view name = ,Web Scraping Attack Reports,Web Scraping Attack Reports,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,1,3,1,1,coll,Protocol Security Manager,Protocol Security Manager,Protocol Security Manager,Fabrix,
SplunkforF5Security,2,1,1,2,coll,HTTP Events Stats,HTTP Events Stats,HTTP Events Stats,Protocol Security Manager,
SplunkforF5Security,3,2,1,2,view,               <view name = ,               <view name = ,HTTP Events Stats,HTTP Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,3,3,2,2,view,               <view name = ,               <view name = ,HTTP Events Stats,HTTP Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,3,3,3,2,view,               <view name = ,               <view name = ,HTTP Events Stats,HTTP Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,3,3,4,2,view,               <view name = ,               <view name = ,HTTP Events Stats,HTTP Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,2,3,1,2,coll,FTP Events Stats,FTP Events Stats,FTP Events Stats,Protocol Security Manager,
SplunkforF5Security,3,2,1,2,view,               <view name = ,               <view name = ,FTP Events Stats,FTP Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,3,3,2,2,view,               <view name = ,               <view name = ,FTP Events Stats,FTP Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,3,3,3,2,view,               <view name = ,               <view name = ,FTP Events Stats,FTP Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,3,3,4,2,view,               <view name = ,               <view name = ,FTP Events Stats,FTP Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,2,3,1,2,coll,SMTP Events Stats,SMTP Events Stats,SMTP Events Stats,Protocol Security Manager,
SplunkforF5Security,3,2,1,2,view,               <view name = ,               <view name = ,SMTP Events Stats,SMTP Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,3,3,2,2,view,               <view name = ,               <view name = ,SMTP Events Stats,SMTP Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,3,3,3,2,view,               <view name = ,               <view name = ,SMTP Events Stats,SMTP Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforF5Security,3,3,4,2,view,               <view name = ,               <view name = ,SMTP Events Stats,SMTP Events Stats,http://10.211.55.122:8000/app/SplunkforF5Security/               <view name = 
SplunkforPaloAltoNetworks,0,0,1,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks
SplunkforPaloAltoNetworks,1,0,1,1,coll,Palo Alto Networks,Palo Alto Networks,Palo Alto Networks,Fabrix,
SplunkforPaloAltoNetworks,2,1,1,1,view,overview,overview,Palo Alto Networks,Palo Alto Networks,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/overview
SplunkforPaloAltoNetworks,2,2,2,2,coll,Search Palo Alto Networks Logs,Search Palo Alto Networks Logs,Search Palo Alto Networks Logs,Palo Alto Networks,
SplunkforPaloAltoNetworks,3,2,1,2,href,SplunkforPaloAltoNetworks_search,Search,Search Palo Alto Networks Logs,Search Palo Alto Networks Logs,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search
SplunkforPaloAltoNetworks,3,3,2,2,href,search?q=%60pan_traffic%60,Traffic Logs,Search Palo Alto Networks Logs,Search Palo Alto Networks Logs,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=%60pan_traffic%60
SplunkforPaloAltoNetworks,3,3,3,2,href,search?q=%60pan_threat%60,Threat Data,Search Palo Alto Networks Logs,Search Palo Alto Networks Logs,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=%60pan_threat%60
SplunkforPaloAltoNetworks,3,3,4,2,href,search?q=%60pan_url%60,URL Logs,Search Palo Alto Networks Logs,Search Palo Alto Networks Logs,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=%60pan_url%60
SplunkforPaloAltoNetworks,3,3,5,2,href,search?q=%60pan_data%60,Data Filtering Logs,Search Palo Alto Networks Logs,Search Palo Alto Networks Logs,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=%60pan_data%60
SplunkforPaloAltoNetworks,3,3,6,2,href,search?q=%60pan_file%60,File Blocking Logs,Search Palo Alto Networks Logs,Search Palo Alto Networks Logs,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=%60pan_file%60
SplunkforPaloAltoNetworks,3,3,7,2,href,search?q=%60pan_wildfire%60,WildFire Logs,Search Palo Alto Networks Logs,Search Palo Alto Networks Logs,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=%60pan_wildfire%60
SplunkforPaloAltoNetworks,3,3,8,2,href,search?q=%60pan_config%60,Config Messages,Search Palo Alto Networks Logs,Search Palo Alto Networks Logs,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=%60pan_config%60
SplunkforPaloAltoNetworks,3,3,9,2,href,search?q=%60pan_system%60,System Logs,Search Palo Alto Networks Logs,Search Palo Alto Networks Logs,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=%60pan_system%60
SplunkforPaloAltoNetworks,2,3,1,1,href,apps/local/SplunkforPaloAltoNetworks/setup?action=edit,Configuration,Palo Alto Networks,Palo Alto Networks,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/apps/local/SplunkforPaloAltoNetworks/setup?action=edit
SplunkforPaloAltoNetworks,1,2,1,1,coll,Traffic,Traffic,Traffic,Fabrix,
SplunkforPaloAltoNetworks,2,1,1,1,view,traffic_overview,traffic_overview,Traffic,Traffic,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/traffic_overview
SplunkforPaloAltoNetworks,2,2,2,1,view,web_usage_report,web_usage_report,Traffic,Traffic,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/web_usage_report
SplunkforPaloAltoNetworks,2,2,3,1,view,saas_overview,saas_overview,Traffic,Traffic,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/saas_overview
SplunkforPaloAltoNetworks,2,2,4,2,coll,Searches & Reports,Searches & Reports,Searches & Reports,Traffic,
SplunkforPaloAltoNetworks,3,2,1,2,href,search?q=search%20%60pan_traffic%60,Search Traffic Data,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=search%20%60pan_traffic%60
SplunkforPaloAltoNetworks,3,3,2,2,saved,SplunkforPaloAltoNetworks_28_all,all,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks
SplunkforPaloAltoNetworks,1,3,1,1,coll,Threat,Threat,Threat,Fabrix,
SplunkforPaloAltoNetworks,2,1,1,1,view,threat_overview,threat_overview,Threat,Threat,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/threat_overview
SplunkforPaloAltoNetworks,2,2,2,1,view,threat_detail,threat_detail,Threat,Threat,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/threat_detail
SplunkforPaloAltoNetworks,2,2,3,2,coll,Searches & Reports,Searches & Reports,Searches & Reports,Threat,
SplunkforPaloAltoNetworks,3,2,1,2,href,search?q=search%20%60pan_threat%60,Search Threat Data,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=search%20%60pan_threat%60
SplunkforPaloAltoNetworks,3,3,2,2,saved,SplunkforPaloAltoNetworks_38_all,all,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks
SplunkforPaloAltoNetworks,1,3,1,1,coll,Content,Content,Content,Fabrix,
SplunkforPaloAltoNetworks,2,1,1,1,view,content_overview,content_overview,Content,Content,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/content_overview
SplunkforPaloAltoNetworks,2,2,2,1,view,url_filtering_overview,url_filtering_overview,Content,Content,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/url_filtering_overview
SplunkforPaloAltoNetworks,2,2,3,1,view,data_filtering_overview,data_filtering_overview,Content,Content,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/data_filtering_overview
SplunkforPaloAltoNetworks,2,2,4,2,coll,Searches & Reports,Searches & Reports,Searches & Reports,Content,
SplunkforPaloAltoNetworks,3,2,1,2,href,search?q=search%20%60pan_web_activity%60,Search URL Data,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=search%20%60pan_web_activity%60
SplunkforPaloAltoNetworks,3,3,2,2,href,search?q=search%20%60pan_data_filtering%60,Search Data Filtering Data,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=search%20%60pan_data_filtering%60
SplunkforPaloAltoNetworks,3,3,3,2,saved,SplunkforPaloAltoNetworks_50_all,all,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks
SplunkforPaloAltoNetworks,1,3,1,1,coll,WildFire,WildFire,WildFire,Fabrix,
SplunkforPaloAltoNetworks,2,1,1,1,view,wildfire_overview,wildfire_overview,WildFire,WildFire,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/wildfire_overview
SplunkforPaloAltoNetworks,2,2,2,1,view,wildfire_detail,wildfire_detail,WildFire,WildFire,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/wildfire_detail
SplunkforPaloAltoNetworks,2,2,3,2,coll,Searches & Reports,Searches & Reports,Searches & Reports,WildFire,
SplunkforPaloAltoNetworks,3,2,1,2,href,search?q=search%20%60pan_wildfire%60,Search WildFire Log Data,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=search%20%60pan_wildfire%60
SplunkforPaloAltoNetworks,3,3,2,2,href,search?q=search%20%60pan_wildfire_report%60,Search WildFire Report Data,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=search%20%60pan_wildfire_report%60
SplunkforPaloAltoNetworks,3,3,3,2,saved,SplunkforPaloAltoNetworks_61_all,all,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks
SplunkforPaloAltoNetworks,1,3,1,1,coll,Endpoint,Endpoint,Endpoint,Fabrix,
SplunkforPaloAltoNetworks,2,1,1,1,view,endpoint_overview,endpoint_overview,Endpoint,Endpoint,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/endpoint_overview
SplunkforPaloAltoNetworks,2,2,2,2,coll,Searches & Reports,Searches & Reports,Searches & Reports,Endpoint,
SplunkforPaloAltoNetworks,3,2,1,2,href,search?q=search%20%60pan_endpoint%60,Search Endpoint Log Data,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=search%20%60pan_endpoint%60
SplunkforPaloAltoNetworks,3,3,2,2,saved,SplunkforPaloAltoNetworks_70_all,all,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks
SplunkforPaloAltoNetworks,1,3,1,1,coll,Console,Console,Console,Fabrix,
SplunkforPaloAltoNetworks,2,1,1,1,view,system_overview,system_overview,Console,Console,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/system_overview
SplunkforPaloAltoNetworks,2,2,2,1,view,config_overview,config_overview,Console,Console,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/config_overview
SplunkforPaloAltoNetworks,2,2,3,2,coll,System Message Reports,System Message Reports,System Message Reports,Console,
SplunkforPaloAltoNetworks,3,2,1,2,href,search?q=search%20%60pan_system%60,Search System Messages,System Message Reports,System Message Reports,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=search%20%60pan_system%60
SplunkforPaloAltoNetworks,3,3,2,2,saved,SplunkforPaloAltoNetworks_80_all,all,System Message Reports,System Message Reports,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks
SplunkforPaloAltoNetworks,2,3,1,2,coll,Configuration Reports,Configuration Reports,Configuration Reports,Console,
SplunkforPaloAltoNetworks,3,2,1,2,href,search?q=search%20%60pan_config%60,Search Config Changes,Configuration Reports,Configuration Reports,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search?q=search%20%60pan_config%60
SplunkforPaloAltoNetworks,3,3,2,2,saved,SplunkforPaloAltoNetworks_85_all,all,Configuration Reports,Configuration Reports,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks
SplunkforPaloAltoNetworks,1,3,1,0,view,SplunkforPaloAltoNetworks_search,search,,Fabrix,http://10.211.55.122:8000/app/SplunkforPaloAltoNetworks/search
SplunkForSAP,0,0,1,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/SplunkForSAP
SplunkForSAP,1,0,1,0,view,about,about,,Fabrix,http://10.211.55.122:8000/app/SplunkForSAP/about
SplunkForSAP,2,1,2,0,view,2_about,about,,about,http://10.211.55.122:8000/app/SplunkForSAP/about
SplunkForSAP,3,1,2,0,view,3_about,about,,2_about,http://10.211.55.122:8000/app/SplunkForSAP/about
SplunkForSAP,4,1,2,0,view,4_about,about,,3_about,http://10.211.55.122:8000/app/SplunkForSAP/about
SplunkForSAP,1,1,2,0,view,flashtimeline,flashtimeline,,Fabrix,http://10.211.55.122:8000/app/SplunkForSAP/flashtimeline
SplunkForSAP,2,1,3,1,coll,2_flashtimeline,flashtimeline,Dashboards,flashtimeline,http://10.211.55.122:8000/app/SplunkForSAP/flashtimeline
SplunkForSAP,3,1,3,1,coll,3_flashtimeline,flashtimeline,Dashboards,2_flashtimeline,http://10.211.55.122:8000/app/SplunkForSAP/flashtimeline
SplunkForSAP,4,1,3,1,coll,4_flashtimeline,flashtimeline,Dashboards,3_flashtimeline,http://10.211.55.122:8000/app/SplunkForSAP/flashtimeline
SplunkForSAP,1,1,3,1,coll,Dashboards,Dashboards,Dashboards,Fabrix,
SplunkForSAP,2,1,1,1,view,sap_cpu,sap_cpu,Dashboards,Dashboards,http://10.211.55.122:8000/app/SplunkForSAP/sap_cpu
SplunkForSAP,2,2,2,1,view,sap_dialog_steps,sap_dialog_steps,Dashboards,Dashboards,http://10.211.55.122:8000/app/SplunkForSAP/sap_dialog_steps
SplunkForSAP,2,2,3,1,view,sap_memory,sap_memory,Dashboards,Dashboards,http://10.211.55.122:8000/app/SplunkForSAP/sap_memory
SplunkForSAP,2,2,4,1,view,sap_transactions,sap_transactions,Dashboards,Dashboards,http://10.211.55.122:8000/app/SplunkForSAP/sap_transactions
SplunkForSAP,2,2,5,1,view,sap_users,sap_users,Dashboards,Dashboards,http://10.211.55.122:8000/app/SplunkForSAP/sap_users
SplunkForSAP,2,2,6,1,view,sap_work_processes,sap_work_processes,Dashboards,Dashboards,http://10.211.55.122:8000/app/SplunkForSAP/sap_work_processes
SplunkForSAP,2,2,7,1,view,sap_work_processes,sap_work_processes,Dashboards,Dashboards,http://10.211.55.122:8000/app/SplunkForSAP/sap_work_processes
SplunkforXenDesktop,0,0,1,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/SplunkforXenDesktop
SplunkforXenDesktop,1,0,1,0,view,xd5_landing,xd5_landing,,Fabrix,http://10.211.55.122:8000/app/SplunkforXenDesktop/xd5_landing
SplunkforXenDesktop,2,1,2,0,view,2_xd5_landing,xd5_landing,,xd5_landing,http://10.211.55.122:8000/app/SplunkforXenDesktop/xd5_landing
SplunkforXenDesktop,3,1,2,0,view,3_xd5_landing,xd5_landing,,2_xd5_landing,http://10.211.55.122:8000/app/SplunkforXenDesktop/xd5_landing
