sourcetype,field,"last_seen"
"ns_log",pri,1429493580
"ns_log",proto,1429493580
"ns_log",sent,1429493580
"ns_log",sess,1429493580
"ns_log",sn,1429493580
"ns_log","splunk_server_group",1429493580
"ns_log",src,1429493580
"ns_log",time,1429493580
"oracle10_trace","splunk_server_group",1429493580
"oracle11_trace",HOST,1429493580
"oracle11_trace",PROGRAM,1429493580
"oracle11_trace",USER,1429493580
"oracle11_trace","db_name",1429493580
"oracle11_trace",ip,1429493580
"oracle11_trace","splunk_server_group",1429493580
"oracle11_trace","src_ip",1429493580
"oracle_audit_syslog",ACTION,1429493580
"oracle_audit_syslog",DBID,1429493580
"oracle_audit_syslog",ENTRYID,1429493580
"oracle_audit_syslog","LOGOFF_DEAD",1429493580
"oracle_audit_syslog","LOGOFF_LREAD",1429493580
"oracle_audit_syslog","LOGOFF_LWRITE",1429493580
"oracle_audit_syslog","LOGOFF_PREAD",1429493580
"oracle_audit_syslog","ORACLE_MSG",1429493580
"oracle_audit_syslog",RETURNCODE,1429493580
"oracle_audit_syslog",SESSIONCPU,1429493580
"oracle_audit_syslog",SESSIONID,1429493580
"oracle_audit_syslog",USERID,1429493580
"oracle_audit_syslog","oracle_actionname",1429493580
"oracle_audit_syslog","oracle_audit_id",1429493580
"oracle_audit_syslog","oracle_eventclass",1429493580
"oracle_audit_syslog","oracle_eventtype",1429493580
"oracle_audit_syslog","splunk_server_group",1429493580
osumobile,"app_version",1429493580
osumobile,"iphone_language",1429493580
osumobile,platform,1429493580
osumobile,"platform_version",1429493580
osumobile,"splunk_server_group",1429493580
osumobile,"src_ip",1429493580
paniclog,"splunk_server_group",1429493580
pbl,"splunk_server_group",1429493580
"postfix_syslog","event_id",1429493580
"postfix_syslog",pid,1429493580
"postfix_syslog","postfix_action",1429493580
"postfix_syslog","postfix_id",1429493580
"postfix_syslog",process,1429493580
"postfix_syslog","queue_id",1429493580
"postfix_syslog","source_id",1429493580
"postfix_syslog","splunk_server_group",1429493580
"procurve_switch",pid,1429493580
"procurve_switch","splunk_server_group",1429493580
"procurve_switch",version,1429493580
ps,ARGS,1429493580
ps,COMMAND,1429493580
ps,CPUTIME,1429493580
ps,ELAPSED,1429493580
ps,PID,1429493580
ps,PSR,1429493580
ps,PercentMemory,1429493580
ps,PercentProcessorTime,1429493580
ps,"RSZ_KB",1429493580
ps,S,1429493580
ps,TTY,1429493580
ps,USER,1429493580
ps,UsedBytes,1429493580
ps,"VSZ_KB",1429493580
ps,app,1429493580
ps,command,1429493580
ps,"cpu_load_percent",1429493580
ps,"cpu_time",1429493580
ps,dest,1429493580
ps,"mem_used",1429493580
ps,parameter,1429493580
ps,pctCPU,1429493580
ps,pctMEM,1429493580
ps,pid,1429493580
ps,process,1429493580
ps,"process_id",1429493580
ps,rss,1429493580
ps,"splunk_server_group",1429493580
ps,src,1429493580
ps,stat,1429493580
ps,time,1429493580
ps,tty,1429493580
ps,user,1429493580
ps,vsz,1429493580
"psft_appserv_appsrv","ICPanel_component",1429493580
"psft_appserv_appsrv","ICPanel_menu",1429493580
"psft_appserv_appsrv","device_browser",1429493580
"psft_appserv_appsrv","device_type",1429493580
"psft_appserv_appsrv",message,1429493580
"psft_appserv_appsrv",pid,1429493580
"psft_appserv_appsrv","splunk_server_group",1429493580
"psft_appserv_appsrv",transaction,1429493580
"psft_appserv_appsrv",user,1429493580
"psft_appserv_appsrv","user_host",1429493580
"psft_appserv_monitorsrv","splunk_server_group",1429493580
"psft_appserv_stdadmin","splunk_server_group",1429493580
"psft_appserv_tracesql",Dur,1429493580
"psft_appserv_tracesql",Handle,1429493580
"psft_appserv_tracesql",RC,1429493580
"psft_appserv_tracesql",Stmt,1429493580
"psft_appserv_tracesql","VERSION_FROM_PSVERSION_WHERE_OBJECTTYPENAME",1429493580
"psft_appserv_tracesql",length,1429493580
"psft_appserv_tracesql","splunk_server_group",1429493580
"psft_appserv_tracesql",type,1429493580
"psft_appserv_tracesql",value,1429493580
"psft_appserv_tuxaccess",cltname,1429493580
"psft_appserv_tuxaccess","current_clients",1429493580
"psft_appserv_tuxaccess","splunk_server_group",1429493580
"psft_appserv_tuxaccess","user_host",1429493580
"psft_appserv_tuxlog",message,1429493580
"psft_appserv_tuxlog","splunk_server_group",1429493580
"psft_appserv_tuxlog",user,1429493580
"psft_appserv_tuxlog","user_host",1429493580
"psft_appserv_watchsrv","splunk_server_group",1429493580
"psft_prcs_mstrschdlr","splunk_server_group",1429493580
"psft_prcs_schdlr","splunk_server_group",1429493580
"psft_webserv","splunk_server_group",1429493580
"psft_webserv_pia_servlets","splunk_server_group",1429493580
"psft_webserv_pia_stderr","splunk_server_group",1429493580
"psft_webserv_weblogic","splunk_server_group",1429493580
qwinsta,"splunk_server_group",1429493580
radius,"splunk_server_group",1429493580
"random_data",ip,1429493580
"random_data","splunk_server_group",1429493580
"random_data_2","splunk_server_group",1429493580
"random_data_2",user,1429493580
rice,"log_level",1429493580
rice,password,1429493580
rice,"splunk_server_group",1429493580
rice,user,1429493580
"rsa_syslog","splunk_server_group",1429493580
shellshock,"splunk_server_group",1429493580
shellshock,version,1429493580
"shib_transaction","splunk_server_group",1429493580
shibboleth,action,1429493580
shibboleth,attributes,1429493580
shibboleth,"auth_method",1429493580
shibboleth,"dest_domain",1429493580
shibboleth,"idp_entity_id",1429493580
shibboleth,ip,1429493580
shibboleth,"name_id",1429493580
shibboleth,process,1429493580
shibboleth,"profile_id",1429493580
shibboleth,"req_bind",1429493580
shibboleth,"req_id",1429493580
shibboleth,"resp_bind",1429493580
shibboleth,"resp_id",1429493580
shibboleth,"sp_entity_id",1429493580
shibboleth,"splunk_server_group",1429493580
shibboleth,src,1429493580
shibboleth,"src_ip",1429493580
shibboleth,user,1429493580
shibboleth,"user_name",1429493580
"shibboleth_web","splunk_server_group",1429493580
shibd,"splunk_server_group",1429493580
"shibd.log","splunk_server_group",1429493580
shorewall,DPT,1429493580
shorewall,DST,1429493580
shorewall,ID,1429493580
shorewall,IN,1429493580
shorewall,LEN,1429493580
shorewall,OUT,1429493580
shorewall,PHYSIN,1429493580
shorewall,PHYSOUT,1429493580
shorewall,PREC,1429493580
shorewall,PROTO,1429493580
shorewall,SPT,1429493580
shorewall,SRC,1429493580
shorewall,TOS,1429493580
shorewall,TTL,1429493580
shorewall,"dest_ip",1429493580
shorewall,"dest_port",1429493580
shorewall,ip,1429493580
shorewall,protocol,1429493580
shorewall,"splunk_server_group",1429493580
shorewall,"src_ip",1429493580
shorewall,"src_port",1429493580
"sl_network",opID,1429493580
"sl_network","splunk_server_group",1429493580
"sl_network",user,1429493580
smbd,"splunk_server_group",1429493580
"smtp_receive","connector_id",1429493580
"smtp_receive","event_data_context",1429493580
"smtp_receive","local_endpoint",1429493580
"smtp_receive","remote_endpoint",1429493580
"smtp_receive","sequence_number",1429493580
"smtp_receive","session_id",1429493580
"smtp_receive","splunk_server_group",1429493580
"smtp_send","connector_id",1429493580
"smtp_send","event_data_context",1429493580
"smtp_send","local_endpoint",1429493580
"smtp_send","remote_endpoint",1429493580
"smtp_send","sequence_number",1429493580
"smtp_send","session_id",1429493580
"smtp_send","splunk_server_group",1429493580
snort,classification,1429493580
snort,"dest_ip",1429493580
snort,"generator_id",1429493580
snort,priority,1429493580
snort,protocol,1429493580
snort,severity,1429493580
snort,signature,1429493580
snort,"signature_id",1429493580
snort,"signature_rev",1429493580
snort,"splunk_server_group",1429493580
snort,"src_ip",1429493580
sonicwall,app,1429493580
sonicwall,c,1429493580
sonicwall,cdur,1429493580
sonicwall,"dest_host",1429493580
sonicwall,"dest_interface",1429493580
sonicwall,"dest_ip",1429493580
sonicwall,"dest_port",1429493580
sonicwall,dst,1429493580
sonicwall,fw,1429493580
sonicwall,id,1429493580
sonicwall,ip,1429493580
sonicwall,m,1429493580
sonicwall,msg,1429493580
sonicwall,n,1429493580
sonicwall,pri,1429493580
sonicwall,proto,1429493580
sonicwall,rcvd,1429493580
sonicwall,rpkt,1429493580
sonicwall,sent,1429493580
sonicwall,sess,1429493580
sonicwall,sn,1429493580
sonicwall,spkt,1429493580
sonicwall,"splunk_server_group",1429493580
sonicwall,src,1429493580
sonicwall,"src_interface",1429493580
sonicwall,"src_ip",1429493580
sonicwall,"src_port",1429493580
sonicwall,time,1429493580
sonicwall,transport,1429493580
sshd,app,1429493580
sshd,ip,1429493580
sshd,"splunk_server_group",1429493580
sshd,"src_ip",1429493580
sshd,"src_port",1429493580
sshd,"sshd_protocol",1429493580
sshd,user,1429493580
sshd,"vendor_action",1429493580
"ssl_request","splunk_server_group",1429493580
"ssl_request_log","splunk_server_group",1429493580
"sssd_default","splunk_server_group",1429493580
"sssd_default.log","splunk_server_group",1429493580
"sssd_whprdldap","splunk_server_group",1429493580
"sssd_whtstldap","splunk_server_group",1429493580
"sssd_whtstldap.log","splunk_server_group",1429493580
"suexec_log","splunk_server_group",1429493580
syslog,dest,1429493580
syslog,pid,1429493580
syslog,process,1429493580
syslog,"splunk_server_group",1429493580
syslog,src,1429493580
tasklist,"splunk_server_group",1429493580
"tomcat_catalina","splunk_server_group",1429493580
"transaction.log","splunk_server_group",1429493580
"ts048.log","splunk_server_group",1429493580
uAchieve,"splunk_server_group",1429493580
uAchieve,status,1429493580
"uAchieve_errors","splunk_server_group",1429493580
"uAchieve_jobs","splunk_server_group",1429493580
"uachieve.selfservice4.log","splunk_server_group",1429493580
"ues_httperr","splunk_server_group",1429493580
ulogd,action,1429493580
ulogd,"dest_ip",1429493580
ulogd,"dest_mac",1429493580
ulogd,"dest_port",1429493580
ulogd,dstip,1429493580
ulogd,dstmac,1429493580
ulogd,dstport,1429493580
ulogd,id,1429493580
ulogd,ip,1429493580
ulogd,name,1429493580
ulogd,proto,1429493580
ulogd,severity,1429493580
ulogd,"splunk_server_group",1429493580
ulogd,"src_ip",1429493580
ulogd,"src_mac",1429493580
ulogd,"src_port",1429493580
ulogd,srcip,1429493580
ulogd,srcmac,1429493580
ulogd,srcport,1429493580
updatedFiles,"splunk_server_group",1429493580
user,"splunk_server_group",1429493580
vmstat,FreeMBytes,1429493580
vmstat,TotalMBytes,1429493580
vmstat,UsedBytes,1429493580
vmstat,UsedMBytes,1429493580
vmstat,cSwitches,1429493580
vmstat,dest,1429493580
vmstat,forks,1429493580
vmstat,interrupts,1429493580
vmstat,loadAvg1mi,1429493580
vmstat,mem,1429493580
vmstat,memFreeMB,1429493580
vmstat,memFreePct,1429493580
vmstat,memTotalMB,1429493580
vmstat,memUsedMB,1429493580
vmstat,memUsedPct,1429493580
vmstat,"mem_free",1429493580
vmstat,"mem_used",1429493580
vmstat,pgPageOut,1429493580
vmstat,pgSwapOut,1429493580
vmstat,processes,1429493580
vmstat,"splunk_server_group",1429493580
vmstat,src,1429493580
vmstat,swapUsedPct,1429493580
vmstat,threads,1429493580
"vmw-syslog","splunk_server_group",1429493580
"watchguard_xtm","splunk_server_group",1429493580
who,HOSTNAME,1429493580
who,LINE,1429493580
who,TIME,1429493580
who,USERNAME,1429493580
who,"splunk_server_group",1429493580
"win2k3_firewall",action,1429493580
"win2k3_firewall",date,1429493580
"win2k3_firewall","dest_ip",1429493580
"win2k3_firewall","dest_port",1429493580
"win2k3_firewall","icmp_code",1429493580
"win2k3_firewall","icmp_type",1429493580
"win2k3_firewall",info,1429493580
"win2k3_firewall",ip,1429493580
"win2k3_firewall",path,1429493580
"win2k3_firewall",protocol,1429493580
"win2k3_firewall",size,1429493580
"win2k3_firewall","splunk_server_group",1429493580
"win2k3_firewall","src_ip",1429493580
"win2k3_firewall","src_port",1429493580
"win2k3_firewall","tcp_ack",1429493580
"win2k3_firewall","tcp_flags",1429493580
"win2k3_firewall","tcp_syn",1429493580
"win2k3_firewall","tcp_win",1429493580
"win2k3_firewall",time,1429493580
"win2k8_firewall",action,1429493580
"win2k8_firewall",date,1429493580
"win2k8_firewall","dest_ip",1429493580
"win2k8_firewall","dest_port",1429493580
"win2k8_firewall","icmp_code",1429493580
"win2k8_firewall","icmp_type",1429493580
"win2k8_firewall",info,1429493580
"win2k8_firewall",ip,1429493580
"win2k8_firewall",path,1429493580
"win2k8_firewall",protocol,1429493580
"win2k8_firewall",size,1429493580
"win2k8_firewall","splunk_server_group",1429493580
"win2k8_firewall","src_ip",1429493580
"win2k8_firewall","src_port",1429493580
"win2k8_firewall","tcp_ack",1429493580
"win2k8_firewall","tcp_flags",1429493580
"win2k8_firewall","tcp_syn",1429493580
"win2k8_firewall","tcp_win",1429493580
"win2k8_firewall",time,1429493580
"windows_snare_syslog","Authentication_Package",1429493580
"windows_snare_syslog",Domain,1429493580
"windows_snare_syslog",EventCode,1429493580
"windows_snare_syslog","Logon_GUID",1429493580
"windows_snare_syslog","Logon_ID",1429493580
"windows_snare_syslog","Logon_Process",1429493580
"windows_snare_syslog","Logon_Type",1429493580
"windows_snare_syslog","User_Name",1429493580
"windows_snare_syslog","Workstation_Name",1429493580
"windows_snare_syslog","category_string",1429493580
"windows_snare_syslog","computer_name",1429493580
"windows_snare_syslog",count,1429493580
"windows_snare_syslog",criticality,1429493580
"windows_snare_syslog","host_name",1429493580
"windows_snare_syslog","log_type",1429493580
"windows_snare_syslog",md5,1429493580
"windows_snare_syslog",msg,1429493580
"windows_snare_syslog",process,1429493580
"windows_snare_syslog","sid_type",1429493580
"windows_snare_syslog","source_name",1429493580
"windows_snare_syslog","splunk_server_group",1429493580
"windows_snare_syslog","user_name",1429493580
"windows_update",component,1429493580
"windows_update",dest,1429493580
"windows_update",pid,1429493580
"windows_update","splunk_server_group",1429493580
"windows_update",tid,1429493580
