kl_domain,kl_first_seen,kl_popularity,kl_threat
zhyravlik.ru,08.12.2014 23:22,2,Trojan-Spy.Win32.Zbot
foxmanwer.pw,25.04.2014 09:46,2,Trojan-Spy.Win32.Zbot
kar-gen-pl.biz,04.03.2014 20:16,2,Trojan-Spy.Win32.Zbot
gjxxhrdyyiri.pw,27.03.2017 11:37,2,Trojan.Win32.Tinba
xiyjrlovqrsp.com,19.05.2015 21:53,2,Trojan-Banker.Win32.Tinba
alobam.in,07.10.2014 04:35,2,Trojan-Spy.Win32.Zbot
7im4ud1ycfp0448dnk3px1bvu.com,10.07.2015 22:53,2,CnC.Win32.Generic
u7w26gsb72u90bqi.cc,10.07.2015 08:42,2,Trojan-Banker.Win32.Tinba
wvfmfkjbkwdd.com,18.08.2015 16:16,2,Trojan-Banker.Win32.Tinba
2yevuqwhd0wga1rwl912idlmp.com,07.08.2015 01:16,2,CnC.Win32.Generic
i1ctna8dcm97lj1f2poh61m.com,02.07.2015 00:16,2,CnC.Win32.Generic
dendroidsdfera.com,18.03.2017 01:31,2,Trojan-Banker.Win32.Gootkit
neperalani.com,19.12.2016 14:55,2,Trojan-Banker.Win32.Gootkit
highadmin.tk,31.08.2015 06:20,2,Trojan-Spy.Win32.Zbot
qytufpscigbb.net,08.07.2015 16:56,2,Trojan-Banker.Win32.Tinba
1kiivzz1196uiuwcbk57i2xd6m.com,05.07.2015 00:49,2,CnC.Win32.Generic
techmaha.pw,20.07.2015 05:38,2,Trojan-Spy.Win32.Zbot
ve0t182er814kok.cc,12.07.2015 07:18,2,Trojan-Banker.Win32.Tinba
bouvoyages.net,03.06.2014 14:55,2,Trojan-Spy.Win32.Zbot
samoniklo.pw,10.05.2014 12:24,2,Trojan-Spy.Win32.Zbot
waserazer.pw,07.05.2014 23:11,2,Trojan-Spy.Win32.Zbot
14eawco133ewzjndj767nvpdv8.com,03.07.2015 23:39,2,CnC.Win32.Generic
27coupon.in,28.11.2014 07:16,2,Trojan-Spy.Win32.Zbot
23445778889.com,28.11.2014 04:50,2,Trojan-Spy.Win32.Zbot
1ja6h2bqj19mf1gp8cst1hxh8l9.com,08.08.2014 21:03,2,CnC.Win32.Generic
1shot2shot3shot.ru,15.05.2014 16:10,2,Trojan-Downloader.Win32.Andromeda
obe0upy03pfw12aiece1o05j9b.com,17.07.2015 00:06,2,CnC.Win32.Generic
1httkns18krukjyu3frn17byk08.com,07.08.2014 21:14,2,CnC.Win32.Generic
areason.us,17.04.2014 08:25,2,CnC.Win32.Generic
kgninwjjutcw.com,14.07.2015 17:00,2,Trojan-Banker.Win32.Tinba
r45sgp1pqobvkp5ehnnzs9lde.com,22.07.2015 22:35,2,CnC.Win32.Generic
11yjzeogy91behwyylcao9rdm.com,05.07.2015 23:35,2,CnC.Win32.Generic
gpdcrtustufu.ru,16.07.2015 14:58,2,Trojan-Banker.Win32.Tinba
ariveunder.net,10.05.2017 12:53,2,Trojan.Win32.Bayrob
aasg.ru,18.05.2017 22:51,2,Trojan.Win32.Reconyc
f4321y.com,29.05.2017 12:29,2,CnC.Win32.Generic
windows-upgrade.com,05.04.2017 18:34,2,CnC.Win32.Generic
a-y.network,29.04.2017 21:37,2,Backdoor.Win32.DarkKomet
face-polmc.net,17.02.2014 16:19,2,CnC.Win32.Generic
yourfamilyinrealestate.com,08.05.2017 14:51,2,Trojan-Banker.Win32.Gootkit
cothenperci.ru,06.12.2016 13:16,2,Trojan-PSW.Win32.Fareit
botrndoo.ru,18.04.2014 20:51,2,Backdoor.Win32.Drivedos
arcripent1.ru,17.12.2014 15:06,2,Trojan-Banker.Win32.Neverquest
retr32.su,29.03.2017 10:37,2,Trojan.Win32.Bayrob
notices.su,13.06.2017 15:36,2,Trojan.Win32.Neurevt
nfg.su,14.03.2014 02:15,2,CnC.Win32.Generic
1day.su,31.01.2014 20:08,2,CnC.Win32.Generic
whisperingsaxophone.com,11.08.2016 03:57,2,Trojan-Downloader.Win32.Agent
stephaniawilliamson.net,06.05.2017 15:28,2,Trojan.Win32.Bayrob
meriwethersharlene.net,06.05.2017 17:04,2,Trojan.Win32.Bayrob
meriwetherjosephina.net,06.05.2017 17:04,2,Trojan.Win32.Bayrob
aptitudehealth.net,23.07.2014 00:16,2,Trojan-Downloader.Win32.Andromeda
fuyinhn.com,07.08.2015 23:00,2,Trojan-Spy.Win32.Zbot
allianceprinting.com,22.11.2012 06:15,2,Trojan-Spy.Win32.Zbot
cegutotof.ru,17.11.2016 16:29,2,CnC.Win32.Generic
zhjnj.com,07.03.2017 13:58,2,CnC.Win32.Generic
undorrophan.ru,01.12.2016 14:12,2,Trojan-PSW.Win32.Fareit
cypegeding.com,29.11.2016 17:15,2,Trojan-PSW.Win32.Fareit
hiltoningrams.com,08.06.2015 13:51,2,Trojan-Spy.Win32.Zbot
gedmanshwarz432.biz,01.07.2014 04:27,2,Trojan-Downloader.Win32.Andromeda
wineandcloud.com,20.02.2015 21:33,2,Trojan-Spy.Win32.Zbot
brivgiyjoltd.com,24.06.2017 03:59,2,Trojan-Banker.Win32.Tinba
bmvvvrqmxjnf.com,05.06.2017 14:14,2,Trojan-Banker.Win32.Tinba
bohdxyqprvvkpa.com,31.03.2016 14:30,2,Backdoor.Win32.Bedep
pwbbeyhijkfe.com,01.07.2015 00:27,2,Trojan-Banker.Win32.Tinba
takenlive.net,20.02.2017 10:52,2,Trojan.Win32.Bayrob
yvsf2m9v02h0o3jx2s64xj89.com,27.09.2015 23:41,2,CnC.Win32.Generic
sipxyjrupqwf.ru,20.09.2015 01:07,2,Trojan-Banker.Win32.Tinba
idcbqngjihgb.com,23.08.2015 14:47,2,Trojan-Banker.Win32.Tinba
bellyshopping.biz,29.12.2014 10:53,2,Trojan-Spy.Win32.Zbot
isswyuii.ru,22.10.2014 09:58,2,Trojan-Downloader.Win32.Andromeda
sorg.cc,15.03.2014 01:24,2,CnC.Win32.Generic
bernadetteauttenberg.net,26.06.2017 18:46,2,Trojan.Win32.Bayrob
granvillewestbrook.net,26.05.2017 07:07,2,Trojan.Win32.Bayrob
whitepagehistory.com,19.06.2015 07:24,2,Trojan-Banker.Win32.Neverquest
lilili.info,30.09.2015 17:47,2,Trojan.Win32.Agent
gpdcrtustufu.net,03.09.2015 19:57,2,Trojan-Banker.Win32.Tinba
canonclub.info,05.08.2015 01:18,2,Trojan.Win32.Neurevt
leriehxkypof.com,27.07.2015 16:43,2,Trojan-Banker.Win32.Tinba
kelops.info,14.10.2014 09:47,2,Trojan-Spy.Win32.Zbot
berktrans.net,21.05.2014 11:02,2,Trojan-Spy.Win32.Zbot
prosperobaro.in,16.01.2014 13:44,2,CnC.Win32.Generic
stogtetch.com,17.12.2016 20:44,2,Trojan-Banker.Win32.Gootkit
meriwethermargaret.net,31.05.2017 08:37,2,Trojan.Win32.Bayrob
kaitranss.com,14.02.2017 06:51,2,Trojan-PSW.Win32.Fareit
uotthmypgpkj.com,24.06.2017 03:59,2,Trojan-Banker.Win32.Tinba
200089.pw,16.11.2016 17:56,2,Trojan-DDoS.Linux.Agent
piwxvumpyptp.com,03.07.2015 06:54,2,Trojan-Banker.Win32.Tinba
craftcollectible.com,31.03.2015 18:13,2,Trojan-Spy.Win32.Zbot
gzfragswekmssult.com,28.04.2016 03:10,2,Backdoor.Win32.Bedep
eciud216kcr4fd12pxf19rzbvj.com,20.07.2015 22:56,2,CnC.Win32.Generic
lneplfvvgcbb.com,15.07.2015 21:57,2,Trojan-Banker.Win32.Tinba
is6ednod54aiv513jx1fjzxo9.com,30.07.2014 22:47,2,CnC.Win32.Generic
opiuvmlhxnud.net,10.07.2015 01:29,2,Trojan-Banker.Win32.Tinba
nnqksrgtdhjk.ru,05.07.2015 05:51,2,Trojan-Banker.Win32.Tinba
oqvyygiijhpi.com,06.04.2015 22:32,2,Trojan-Banker.Win32.Tinba
envksxhdifnm.com,27.03.2015 17:41,2,Trojan-Banker.Win32.Tinba
ax-illic.biz,13.10.2014 10:50,2,Trojan-Spy.Win32.Zbot
awesomekerl.ru,28.05.2014 11:55,2,Trojan-Spy.Win32.Zbot
alegrofri.com,30.06.2017 12:43,2,CnC.Win32.Generic
cmnsgscccrej.pw,27.03.2017 11:37,2,Trojan-Banker.Win32.Tinba
lolgzl.top,16.11.2016 16:57,2,Trojan-DDoS.Linux.Agent
lovinngyou.in,29.07.2014 11:21,2,Trojan-Spy.Win32.Zbot
v0c.ru,17.12.2014 15:06,2,Backdoor.Win32.DMSpammer
freeonlinepharmacyinc.xyz,03.07.2015 04:36,2,Trojan-Spy.Win32.Zbot
vswhv5zt.ru,17.11.2016 16:29,2,CnC.Win32.Generic
fuckingdumper.xyz,23.05.2017 02:37,2,Backdoor.MSIL.Bladabindi
spectrocoinss.com,14.03.2017 00:21,2,Trojan-PSW.Win32.Fareit
pokertheday.xyz,13.10.2016 22:55,2,Trojan.Win32.Neurevt
tsxuvvebctem.net,02.06.2017 09:24,2,Trojan-Banker.Win32.Tinba
mylovekemy.in,13.05.2014 13:15,2,Trojan-Spy.Win32.Zbot
lifeexcenial.win,17.12.2016 20:43,2,Trojan-Banker.Win32.Gootkit
west-side74.win,30.11.2016 19:40,2,Trojan-Banker.Win32.Gootkit
jixobotmlkpp.ru,02.09.2015 14:29,2,Trojan-Banker.Win32.Tinba
tsiqgpgsonnv.com,19.07.2015 04:09,2,Trojan-Banker.Win32.Tinba
fkjdeljfeew32233.com,21.06.2017 19:52,2,Virus.Win32.Nimnul
mlmnihpclxcc.ru,04.09.2015 16:14,2,Trojan-Banker.Win32.Tinba
novxxhkcoovu.ru,14.07.2015 01:27,2,Trojan-Banker.Win32.Tinba
swvepmkoxhoq.ru,30.09.2015 15:50,2,Trojan-Banker.Win32.Tinba
sycraig.in,26.02.2014 16:54,2,CnC.Win32.Generic
bklpxwjkkqif.ru,24.09.2015 11:55,2,Trojan-Banker.Win32.Tinba
dertinyanl.com,30.06.2017 11:17,2,CnC.Win32.Generic
gismetrogradnvidoeculemaselo.pw,30.03.2016 14:22,2,Backdoor.Win32.Mokes
mljjbohxllcd.com,08.07.2015 16:56,2,Trojan-Banker.Win32.Tinba
1yofzae10bfjze1ukdkha1n16zci.com,28.06.2015 22:55,2,CnC.Win32.Generic
psytuypcxnfn.com,29.04.2015 07:44,2,Trojan-Banker.Win32.Tinba
deibimkmpjfp.com,10.04.2015 13:44,2,Trojan-Banker.Win32.Tinba
1vghqiwpmr93214jrcc3145bfuj.com,27.06.2015 22:32,2,CnC.Win32.Generic
wonsnypfcthx.ru,24.09.2015 13:52,2,Trojan-Banker.Win32.Tinba
sjyqvsnymeur.com,07.07.2015 22:41,2,Trojan-Banker.Win32.Tinba
supnewdmn.com,22.06.2017 02:20,2,Trojan.Win32.Nimnul
rpphttiihibi.net,02.06.2017 09:24,2,Trojan-Banker.Win32.Tinba
puvybivihox.eu,05.06.2015 02:54,2,Backdoor.Win32.Shiz
ganycyhywek.eu,05.06.2015 02:54,2,Backdoor.Win32.Shiz
bentleyoil.su,12.03.2014 13:56,2,CnC.Win32.Generic
christabellejessalyn.net,20.05.2017 07:43,2,Trojan.Win32.Bayrob
fjckbjjkhonu.ru,11.08.2015 14:26,2,Trojan-Banker.Win32.Tinba
ganhedwakar.tk,18.11.2014 09:01,2,Trojan-Spy.Win32.Zbot
hyperbolic.tk,19.09.2014 03:20,2,Trojan-Spy.Win32.Zbot
joepussy.tk,13.07.2014 15:56,2,Trojan-Spy.Win32.Zbot
jobdeliver.tk,22.06.2014 09:12,2,Trojan-Spy.Win32.Zbot
cicero-dropbox.tk,12.03.2014 13:56,2,CnC.Win32.Generic
himybro.biz,17.02.2014 21:22,2,Trojan-Downloader.Win32.Andromeda
t3jote143cu95ck40lgpggors.com,05.08.2015 01:18,2,CnC.Win32.Generic
yfgevlknmvex.com,20.07.2015 14:09,2,Trojan-Banker.Win32.Tinba
swankid.us,17.04.2014 08:25,2,CnC.Win32.Generic
tekjoe.space,20.09.2015 20:11,2,Trojan-Spy.Win32.Zbot
tbiimhetdqyn.com,10.07.2015 13:27,2,Trojan-Banker.Win32.Tinba
lpguggvjcwve.com,06.07.2015 09:39,2,Trojan-Banker.Win32.Tinba
szhtdp1scvhbnu9.net,06.05.2015 18:18,2,CnC.Win32.Generic
54g35546-5g6hbggffhb.tk,22.09.2014 13:59,2,Trojan-Spy.Win32.Zbot
declogz2014.asia,16.09.2014 16:32,2,Trojan-Spy.Win32.Zbot
bl1nqz8yrf7tgdsq.tk,02.07.2014 05:10,2,Trojan-Spy.Win32.Zbot
doratopelase.pw,30.04.2014 12:54,2,Trojan-Spy.Win32.Zbot
laurenciamalandra.net,08.03.2017 12:35,2,Trojan.Win32.Bayrob
7cd0cm2sutil1wkq92j9vgm5l.com,10.09.2015 23:44,2,CnC.Win32.Generic
rvqlfnedcldh.pw,27.03.2017 11:37,2,Trojan.Win32.Tinba
eventlogselfn.net,30.11.2014 01:41,2,Trojan-Spy.Win32.Zbot
sotdecjvilon.pw,27.03.2017 11:37,2,Trojan.Win32.Tinba
fkmmvfeonnyh.pw,27.03.2017 11:37,2,Trojan.Win32.Tinba
hhmgferksnfb.pw,27.03.2017 11:37,2,Trojan.Win32.Tinba
ysg9ivv311.com,02.06.2015 18:38,2,CnC.Win32.Generic
bananaclubsgo.ru,23.06.2017 19:32,2,Trojan-Spy.Win32.Ursnif
utahihsniti.ru,28.09.2016 09:31,2,Trojan-Banker.Win32.NeverQuest
tcfurydwxe.ru,22.09.2016 08:40,2,Trojan-Banker.Win32.NeverQuest
fixhojsfkcjr.com,14.07.2015 21:58,2,Trojan-Banker.Win32.Tinba
gfnlmtcolrrb.pw,27.03.2017 11:37,2,Trojan.Win32.Tinba
curafxse.com,13.02.2017 18:30,2,Backdoor.Win32.Konus
1nqd3ixcjkgbmpfzqrbwxf9ll.com,14.06.2015 00:54,2,CnC.Win32.Generic
storesidi.net,25.05.2017 16:53,2,Trojan-Banker.Win32.Gootkit
xpbjqsiguyqw.com,07.08.2015 13:19,2,Trojan-Banker.Win32.Tinba
zaok.me,22.07.2015 18:42,2,Backdoor.Win32.Drivedos
fdwelklwe3093443.com,21.06.2017 14:18,2,Virus.Win32.Nimnul
mlydtwnhlibu.pw,27.03.2017 11:37,2,Trojan-Banker.Win32.Tinba
bkllsxyvwdqg.com,03.08.2015 22:35,2,Trojan-Banker.Win32.Tinba
hiwxuvuponqw.net,30.06.2015 14:16,2,Trojan-Banker.Win32.Tinba
ahmedashid.com,06.05.2015 18:18,2,Trojan-Spy.Win32.Zbot
earnestineferdinand.net,17.02.2017 17:05,2,CnC.Win32.Generic
lxi3.com,16.11.2016 17:28,2,Trojan-DDoS.Linux.Agent
hkdglcxafs.ru,15.10.2016 15:57,2,Trojan-Banker.Win32.NeverQuest
afroxenilac.com,29.09.2015 17:46,2,Trojan-Spy.Win32.Zbot
vx0d1en2782ahdapqc1sifr5i.com,22.07.2015 18:42,2,CnC.Win32.Generic
yqyevqhdefnq.com,11.07.2015 17:20,2,Trojan-Banker.Win32.Tinba
smqwonbiiymq.ru,09.07.2015 20:46,2,Trojan-Banker.Win32.Tinba
rwmu35avqo12tqc.com,22.11.2014 00:06,2,CnC.Win32.Generic
v5px8cyrv3z1kjn0tsrjn5j9.com,01.08.2014 20:45,2,CnC.Win32.Generic
xayjocxwppwiawsmp.pw,02.08.2016 13:36,2,Trojan-Banker.Win32.Fibbit
phyylcwowpie.ru,11.08.2015 00:37,2,Trojan-Banker.Win32.Tinba
ermintrudeterrance.net,14.06.2017 09:08,2,Trojan.Win32.Bayrob
112345xvv1.xyz,07.09.2015 14:59,2,Trojan.Win32.Neurevt
iqeqqebndllg.com,26.05.2015 05:23,2,Trojan-Banker.Win32.Tinba
ghpwgltsbnmi.ru,07.09.2015 23:01,2,Trojan-Banker.Win32.Tinba
1tvvala1oh61g51mjrdllsxli75.com,08.07.2015 01:13,2,CnC.Win32.Generic
4455667778.com,28.11.2014 04:50,2,Trojan-Spy.Win32.Zbot
tkccfckjsjrn.com,11.07.2015 03:45,2,Trojan-Banker.Win32.Tinba
1ir18o313p65nffl78zs1xt5sbz.com,26.06.2015 22:52,2,CnC.Win32.Generic
enutltmpiixg.net,02.06.2017 09:24,2,Trojan-Banker.Win32.Tinba
wwgfyvvdtmeq.pw,27.03.2017 11:37,2,Trojan-Banker.Win32.Tinba
kkcoownfjrnx.com,01.08.2015 20:22,2,Trojan-Banker.Win32.Tinba
ljjskttqximu.com,30.07.2015 00:53,2,Trojan-Banker.Win32.Tinba
cpdmjkwiptef.com,03.07.2015 04:36,2,Trojan-Banker.Win32.Tinba
billetis.info,14.01.2014 18:59,2,CnC.Win32.Generic
16yas26na4ig41w5mz4wgoii9f.com,12.06.2015 23:41,2,CnC.Win32.Generic
1d2w0xh1ttmxnlhe8ykyu3zk4q.com,11.06.2015 22:42,2,CnC.Win32.Generic
omstbriyhtgkuhxpi.com,31.03.2016 14:30,2,Backdoor.Win32.Bedep
mlmnihpclxcc.com,02.09.2015 17:22,2,Trojan-Banker.Win32.Tinba
9of0mf5t913m1kxu2d0auauhk.com,17.07.2015 22:46,2,CnC.Win32.Generic
adugbomi.in,03.03.2014 14:34,2,CnC.Win32.Generic
jdskfjkfw3232234.com,22.06.2017 09:20,2,Virus.Win32.Nimnul
oxieqhkwwtub.net,25.07.2015 20:59,2,Trojan-Banker.Win32.Tinba
arunthenhan.ru,07.06.2017 11:45,2,CnC.Win32.Generic
1mm33g81ftbb9dllheppkhqx4m.com,25.06.2015 00:19,2,CnC.Win32.Generic
yqcfgwxqehwi.com,10.07.2015 13:27,2,Trojan-Banker.Win32.Tinba
18whmlaib1dlctqebp79r9ay.com,02.07.2015 23:22,2,CnC.Win32.Generic
anakwoci.com,21.04.2015 16:54,2,Trojan-Spy.Win32.Zbot
katherinacheyanne.net,14.05.2017 01:55,2,Trojan.Win32.Bayrob
meriwethereglantine.net,14.05.2017 01:55,2,Trojan.Win32.Bayrob
orisan.net,20.03.2014 17:18,2,CnC.Win32.Generic
righhowhanin.ru,09.08.2015 15:41,2,Trojan-Banker.Win32.Neverquest
bernadettegallagher.net,27.04.2017 11:02,2,Trojan.Win32.Bayrob
puzutuqeqij.eu,01.03.2017 12:49,2,Backdoor.Win32.Shiz
christophermurgatroyd.net,27.04.2017 11:02,2,Trojan.Win32.Bayrob
aasl.ru,18.05.2017 22:51,2,Trojan.Win32.Reconyc
aasn.ru,18.05.2017 22:51,2,Trojan.Win32.Reconyc
fakess123bn.nu,10.07.2015 23:53,1,Trojan.Win32.Generic
5a015004f9fc05290d87e86d69c4b237.com,10.07.2015 23:53,1,Trojan.Win32.Generic
