host,_time,Event.ID,Event.LocMod.LocModType,Event.LocMod.Location.LocGuid,Event.LocMod.Location.LocUser,Event.LocMod.LocEntry.EntryType,Event.LocMod.LocEntry.EntryName,Event.LocMod.LocEntry.EntryData,Event.LocMod.LocEntry.AutoExecFiles.AutoExecFile.AEFRawString,Event.LocMod.LocEntry.AutoExecFiles.AutoExecFile.AEFAttributes.AEFAttribute.AEFAttrMD5,Event.LocMod.ForensicMod.ForensicSource,Event.LocMod.ForensicMod.ForensicModType,Event.LocMod.ForensicMod.ExactFMTime,Event.LocMod.ForensicMod.EarliestFMTime,Event.LocMod.ForensicMod.LatestFMTime,Event.LocMod.ForensicMod.FirstEvent,Event.LocMod.ForensicMod.ForensicDescription,Event.OriginInfo.LastReportTime,Event.OriginInfo.ComputerName,Event.OriginInfo.DomainName,Event.OriginInfo.HardwareIdentifier,Event.OriginInfo.ContactEmailAddress,Event.OriginInfo.OSArchitecture,Event.OriginInfo.OSInfo.MajorVersion,Event.OriginInfo.OSInfo.MinorVersion,Event.OriginInfo.OSInfo.SPMajorVersion,Event.OriginInfo.OSInfo.SPMinorVersion,Event.OriginInfo.PerseusAgentVersion,Event.OriginInfo.PerseusReporterVersion,Event.OriginInfo.IPV4IpAddress,Event.OriginInfo.PublicIpAddress
redacted-30158,1576992067,df956153-28c7-4f1f-9e14-9d09d463780f,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\215d0f68-64aa-45fa-b7ec-ede74f6575dc\NIC_Emulex_Firmware\x64\winddcfg.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,a0a4e8d8-b7e6-4538-b9c0-fec45d11c56a,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\215d0f68-64aa-45fa-b7ec-ede74f6575dc\NIC_Emulex_Firmware\x64\MILI2Service.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,580c7bee-8f1c-49c3-9687-d42db3ef0442,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\215d0f68-64aa-45fa-b7ec-ede74f6575dc\NIC_QLogic_Firmware\64\qlnic.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,8c6c3f5b-8a6c-4bd7-baa8-2967aeba2a56,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\215d0f68-64aa-45fa-b7ec-ede74f6575dc\NIC_QLogic_Firmware\64\qaucli.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,da72c3ea-7177-4df0-84f9-ef5c55ad8af7,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\215d0f68-64aa-45fa-b7ec-ede74f6575dc\NIC_Intel_Firmware\fit64.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,289f1f6a-1c95-45e7-aaf8-c3072b3c8652,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\215d0f68-64aa-45fa-b7ec-ede74f6575dc\NIC_Broadcom_Firmware\64\fwInvn64.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,5d5d279a-f8f8-4003-a878-33672362b6c6,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\215d0f68-64aa-45fa-b7ec-ede74f6575dc\NIC_Broadcom\regread64.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,09cd714d-7a7f-43f4-a128-f2a0c726b746,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\215d0f68-64aa-45fa-b7ec-ede74f6575dc\SAS\SASDUPIE.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,e954dd19-defa-4e5b-8c88-2920b90fe9d0,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\215d0f68-64aa-45fa-b7ec-ede74f6575dc\driver\driverie.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,90b60fc8-9d36-4db3-a31f-9ccd8fffb2ce,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\215d0f68-64aa-45fa-b7ec-ede74f6575dc\NIC_Emulex\x64\drvinv.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,21c79aa9-ad9c-4d9b-805f-1dea40765187,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\215d0f68-64aa-45fa-b7ec-ede74f6575dc\libsmbios\smbiosinfo.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,6ce391c4-b0af-43d7-a372-bca18294f058,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\215d0f68-64aa-45fa-b7ec-ede74f6575dc\OSINV\osinv.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,1e744db3-c82e-489b-9847-e1a5c09bc99c,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\215d0f68-64aa-45fa-b7ec-ede74f6575dc\OMSA\OmsaInv.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,5a15901f-1eaf-4c26-a616-e42a35d8e6c4,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\215d0f68-64aa-45fa-b7ec-ede74f6575dc\invcol.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,36c877b0-8b4f-4b49-a8cb-44678ecd2219,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\215d0f68-64aa-45fa-b7ec-ede74f6575dc\miniunz.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,85ae4b18-46ea-41b1-958c-006fafb7d633,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\hapi\hapinst.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,8fa0033e-9bde-4111-9bbb-0533b531c641,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\PCISSD\pcissd.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,4de09ba2-743d-49ad-8d70-b2e62ff055ad,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\PowerSupply\psdup.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,249f7e5e-6302-47ad-8d15-5f243fdbb8a6,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\MaserApp\MaserIE.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,c2a3fdab-046f-4724-8105-2edb78070740,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\NIC_Emulex_Firmware\x64\winddcfg.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,7dbd0d6a-b828-4cf0-b751-cd9672447264,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\NIC_Emulex_Firmware\x64\MILI2Service.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,1f3ac3b8-c601-441e-ba76-8956663266a8,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\NIC_QLogic_Firmware\64\qlnic.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,83f44731-8901-41cb-951a-8f3263ae3197,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\NIC_QLogic_Firmware\64\qaucli.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,5d2f9bf3-22f0-4295-8060-0ac0ee6b0a07,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\NIC_Intel_Firmware\fit64.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,7b73a876-0806-4492-8aad-0206cc29863f,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\NIC_Broadcom_Firmware\64\fwInvn64.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,5baf07d1-938b-4a2f-8551-52be4dfc6c25,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\NIC_Broadcom\regread64.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,619259cc-77c4-48b1-910f-5eb1f5a130f4,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\SAS\SASDUPIE.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,5bc5574c-3bb9-4b73-8801-6ccb683707e8,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\driver\driverie.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,85c6b118-3449-4ce8-9c1b-e99d1054144a,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\NIC_Emulex\x64\drvinv.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,f9462c5a-15a4-4552-9989-a938ec0e3073,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\libsmbios\smbiosinfo.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,fb05594a-0b44-47a8-ab3e-3156b557ab78,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\OSINV\osinv.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,15e39268-a7c4-44f2-b812-2c2fdb4cd1e6,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\OMSA\OmsaInv.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,6ca8d671-48f3-4c0e-9b54-b024922e7d34,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\invcol.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,5ee5e4df-49a9-42a5-8de0-e9795abcd195,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\5b1387e3-7ce8-4ca7-aea9-e056c33f58e2\miniunz.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,f0103fde-68d6-48e3-a673-417754363a2d,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\hapi\hapinst.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,bbc36d19-7f29-40dd-a3ed-5ec81ac5b4fa,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\PCISSD\pcissd.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,7001a512-d958-415c-a849-10d570ee3800,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\PowerSupply\psdup.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,dc72374a-ee2d-4bb0-a10d-c3bea26a17ed,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\MaserApp\MaserIE.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,9bd5caeb-a31f-4034-9669-d126550c80c6,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\NIC_Emulex_Firmware\x64\winddcfg.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,c17dc333-d3c7-45d7-93be-30a9cc372361,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\NIC_Emulex_Firmware\x64\MILI2Service.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,aa2432cc-7380-45ec-8112-c59069af97bd,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\NIC_QLogic_Firmware\64\qlnic.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,3a6e0f80-f4f2-4a9e-9068-828f54f2396f,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\NIC_QLogic_Firmware\64\qaucli.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,7947faa1-cbfa-4f40-a5c2-ac9a53761ee9,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\NIC_Intel_Firmware\fit64.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,71a4dd81-6416-44ca-acb8-9eeb253cfbfe,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\NIC_Broadcom_Firmware\64\fwInvn64.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,9fb23d66-95a1-4b4b-9162-e89f2f0d9e1a,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\NIC_Broadcom\regread64.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,37d39f34-d68e-49d8-a214-454b75bac243,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\SAS\SASDUPIE.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,0d055dc1-22a2-4576-82e4-3ccbcdbaecd8,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\driver\driverie.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,71c27bb1-3526-49f6-8c82-813d0ef54d93,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\NIC_Emulex\x64\drvinv.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,ae6c6801-7f76-4816-9161-2299ef8681b6,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\libsmbios\smbiosinfo.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,3d24b0d6-ec5c-4ca3-8118-ec0d02d9b9d6,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\OSINV\osinv.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,955d4bb2-c0b5-4801-83f8-f166e423f401,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\OMSA\OmsaInv.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,8cee7302-8d18-423e-99d1-b0d24fe8e555,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\invcol.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,23f0fc96-0998-49f5-a75d-90cec7c9bf4d,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ac54d65c-5e09-4053-82b5-a5794e51f676\miniunz.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,1653e7d9-bbbb-45ce-be77-96944ccfebda,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\hapi\hapinst.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,dbc98f49-eba8-4ed7-91b9-1f04a4e1e3c2,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\PCISSD\pcissd.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,e8fdef34-3af7-42d5-8040-173af598c26b,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\PowerSupply\psdup.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,170c10cd-8856-44da-a645-e903130c563c,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\MaserApp\MaserIE.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,0fa48b29-7b01-44ea-84bf-b8950b77f134,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\NIC_Emulex_Firmware\x64\winddcfg.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,d8b4b855-bc51-407f-bce4-5aa141e786c7,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\NIC_Emulex_Firmware\x64\MILI2Service.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,385258b0-d94f-4330-a0e7-05bcd246b62a,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\NIC_QLogic_Firmware\64\qlnic.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,a9fcce10-21f5-47b4-8d22-734d8c3de8e4,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\NIC_QLogic_Firmware\64\qaucli.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,af441f81-8b1f-497c-9cbb-e59082af00e3,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\NIC_Intel_Firmware\fit64.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,f9706869-549c-4425-93e2-01ccedc448cc,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\NIC_Broadcom_Firmware\64\fwInvn64.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,99a0ca3b-6c3a-4add-84cc-0edf296cbd7f,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\NIC_Broadcom\regread64.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,9107ccee-0ef3-4b56-ac98-7815bd3ccab4,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\SAS\SASDUPIE.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,e1559cc8-4f0e-46a1-a1d9-f18754bbb51f,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\driver\driverie.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,5cbf1b06-89fa-47d4-9824-38c8ff375109,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\NIC_Emulex\x64\drvinv.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,3f351486-d2df-4eb2-888c-1432f99645ae,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\libsmbios\smbiosinfo.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,ddb4c008-87d6-475f-991f-efb94cd538dd,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\OSINV\osinv.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,b26e3059-06dd-4aab-b00c-289bd910f843,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\OMSA\OmsaInv.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,d6d86033-5ac0-4221-881d-ba6440bf8a6d,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\invcol.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,a6c41243-7910-464e-a9ea-959c5467d381,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\4a3a007f-dc7f-4a73-b602-d17086b0dc80\miniunz.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,594281a1-09cc-4903-ac9b-bf962d4a5911,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\2d3a1683-8755-45d4-a7db-cf8766c99a00\hapi\hapinst.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,fa07f083-ce9c-4bdc-8253-b484711853c6,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\2d3a1683-8755-45d4-a7db-cf8766c99a00\PCISSD\pcissd.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,ea640d6d-69b0-42e8-8311-00ae6bc6843f,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\2d3a1683-8755-45d4-a7db-cf8766c99a00\PowerSupply\psdup.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,f4ff249a-fdea-4f90-8465-6171041a64f2,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\2d3a1683-8755-45d4-a7db-cf8766c99a00\MaserApp\MaserIE.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,44b76cca-d34f-4eb8-95d4-f70afa56af59,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\2d3a1683-8755-45d4-a7db-cf8766c99a00\NIC_Emulex_Firmware\x64\winddcfg.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,1f66fbdd-8ea3-408a-81b8-115ebc7d2e82,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\2d3a1683-8755-45d4-a7db-cf8766c99a00\NIC_Emulex_Firmware\x64\MILI2Service.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,e4a3e7b4-3f35-49ea-a293-658bac85dd36,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\2d3a1683-8755-45d4-a7db-cf8766c99a00\NIC_QLogic_Firmware\64\qlnic.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
