City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
San Diego,uberX,COMPLETED,2017-05-18 00:35:46 +0000 UTC,2017-05-18 00:40:46 +0000 UTC,32.8267662783,-117.277177198,"352 Palomar Ave, La Jolla, CA 92037, USA",2017-05-18 01:04:08 +0000 UTC,32.92847,-117.25969,"Torrey Pines State Beach, La Jolla, CA 92037, USA",9.17,17.25,USD
Seattle,SELECT,COMPLETED,2017-05-03 19:27:42 +0000 UTC,2017-05-03 19:29:18 +0000 UTC,47.6164329755,-122.330031355,"1701 Minor Ave, Seattle, WA 98101, USA",2017-05-03 19:48:04 +0000 UTC,47.4432908117,-122.301612737,"17801 International Blvd, Seattle, WA 98158, United States",14.86,52.28,USD
Seattle,uberX,COMPLETED,2017-05-03 16:45:54 +0000 UTC,2017-05-03 16:47:57 +0000 UTC,47.6164859,-122.3297468,"1730 Minor Ave, Seattle, WA 98101, USA",2017-05-03 17:10:19 +0000 UTC,47.6165094,-122.3298979,,4.47,14.64,USD
San Diego,SELECT,COMPLETED,2017-05-01 12:47:39 +0000 UTC,2017-05-01 12:52:58 +0000 UTC,32.8267437173,-117.277332852,"350 Palomar Ave, La Jolla, CA 92037, USA",2017-05-01 13:21:42 +0000 UTC,32.72972,-117.19666,"Terminal 1 (SAN), San Diego, CA 92101, USA",14.44,48.68,USD
San Diego,uberX,CANCELED,2017-05-01 12:47:06 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,32.7547009,-117.2192232,,1970-01-01 00:00:00 +0000 UTC,32.7547071,-117.219224,"Terminal 1 (SAN), San Diego, CA 92101, USA",0.00,0,USD
San Diego,uberX,COMPLETED,2017-04-30 08:16:25 +0000 UTC,2017-04-30 08:21:43 +0000 UTC,32.7248243,-117.1698085,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-04-30 08:41:18 +0000 UTC,32.8268979,-117.2770209,"352 Palomar Ave, La Jolla, CA 92037, USA",14.61,29.54,USD
San Diego,uberX,COMPLETED,2017-04-30 04:54:30 +0000 UTC,2017-04-30 05:00:30 +0000 UTC,32.8266583477,-117.277767286,"352 Palomar Ave, La Jolla, CA 92037, USA",2017-04-30 05:24:39 +0000 UTC,32.72489,-117.16976,"1980 Kettner Blvd, San Diego, CA 92101, USA",13.30,20.08,USD
San Diego,uberX,COMPLETED,2017-04-30 01:47:06 +0000 UTC,2017-04-30 01:51:12 +0000 UTC,32.8267051606,-117.277491102,"348 Palomar Ave, La Jolla, CA 92037, USA",2017-04-30 01:56:57 +0000 UTC,32.80011,-117.25766,"4650 Mission Blvd, San Diego, CA 92109, USA",2.39,6.35,USD
San Diego,uberX,COMPLETED,2017-04-29 13:41:08 +0000 UTC,2017-04-29 13:44:31 +0000 UTC,32.7246244,-117.1697292,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-04-29 14:00:21 +0000 UTC,32.8020358,-117.2578048,"Mission Blvd & Law St, San Diego, CA 92109, USA",10.41,15.36,USD
San Diego,uberX,COMPLETED,2017-04-29 05:46:35 +0000 UTC,2017-04-29 05:50:04 +0000 UTC,32.800091,-117.2576713,"632 Missouri St, San Diego, CA 92109, USA",2017-04-29 06:09:52 +0000 UTC,32.7249105,-117.1698258,"1980 Kettner Blvd, San Diego, CA 92101, USA",8.99,14.85,USD
San Diego,uberX,COMPLETED,2017-04-27 22:03:12 +0000 UTC,2017-04-27 22:06:56 +0000 UTC,32.8000204498,-117.257859763,"630-632 Missouri St, San Diego, CA 92109, USA",2017-04-27 22:24:57 +0000 UTC,32.72488,-117.16983,"1980 Kettner Blvd, San Diego, CA 92101, USA",9.01,16.23,USD
San Diego,uberX,COMPLETED,2017-04-27 14:13:55 +0000 UTC,2017-04-27 14:18:20 +0000 UTC,32.7243881906,-117.168745045,"750 West Fir Street,, San Diego, CA 92101, United States",2017-04-27 14:34:12 +0000 UTC,32.80012,-117.25777,"4650 Mission Blvd, San Diego, CA 92109, USA",9.22,17.25,USD
San Diego,uberX,COMPLETED,2017-04-24 05:07:03 +0000 UTC,2017-04-24 05:13:59 +0000 UTC,32.7314992989,-117.198204814,"Terminal 1, T1 Short Term Lot, San Diego International Airport",2017-04-24 05:20:12 +0000 UTC,32.72491,-117.16992,"1980 Kettner Blvd, San Diego, CA 92101, USA",2.12,13.41,USD
San Diego,uberX,COMPLETED,2017-04-19 13:01:24 +0000 UTC,2017-04-19 13:05:05 +0000 UTC,32.724635,-117.1696919,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-04-19 13:13:22 +0000 UTC,32.7316333,-117.1966591,"Terminal 1 (SAN), San Diego, CA 92101, USA",1.99,5.55,USD
San Diego,uberX,COMPLETED,2017-04-15 19:55:39 +0000 UTC,2017-04-15 19:57:30 +0000 UTC,32.7110862779,-117.160064411,525-535 Fifth Ave (near Rustic Root),2017-04-15 20:04:28 +0000 UTC,32.72467,-117.1696,"1980 Kettner Blvd, San Diego, CA 92101, USA",2.38,6.11,USD
San Diego,uberX,COMPLETED,2017-04-15 17:52:46 +0000 UTC,2017-04-15 18:01:15 +0000 UTC,32.7248027941,-117.169675498,1954 Kettner Blvd (near 1980 Kettner Blvd),2017-04-15 18:10:17 +0000 UTC,32.71041,-117.16021,"535 5th Ave, San Diego, CA 92101, US",1.52,6,USD
San Diego,uberX,COMPLETED,2017-04-15 02:22:31 +0000 UTC,2017-04-15 02:25:48 +0000 UTC,32.7424149,-117.1803826,3660-3698 India St (near El Indio Catering),2017-04-15 02:39:08 +0000 UTC,32.8300219,-117.1633939,"4863 Shawline St, San Diego, CA 92111, USA",10.05,17.07,USD
San Diego,uberX,COMPLETED,2017-04-15 02:05:15 +0000 UTC,2017-04-15 02:09:10 +0000 UTC,32.7243158,-117.1696077,1954 Kettner Blvd (near 1980 Kettner Blvd),2017-04-15 02:16:46 +0000 UTC,32.7421561,-117.1802215,"3695 India St, San Diego, CA 92103, US",1.49,6.84,USD
San Diego,uberX,COMPLETED,2017-04-14 18:40:49 +0000 UTC,2017-04-14 18:47:07 +0000 UTC,32.7315228725,-117.198225657,"Terminal 1, T1 Short Term Lot, San Diego International Airport",2017-04-14 18:54:20 +0000 UTC,32.7248,-117.16968,"1980 Kettner Blvd, San Diego, CA 92101, USA",2.12,9.12,USD
San Diego,uberX,COMPLETED,2017-04-12 15:07:27 +0000 UTC,2017-04-12 15:11:35 +0000 UTC,32.7248204034,-117.169727069,1954 Kettner Blvd (near 1980 Kettner Blvd),2017-04-12 15:17:49 +0000 UTC,32.73144,-117.19646,"Terminal 1 (SAN), San Diego, CA 92101, USA",1.98,5.59,USD
San Diego,uberX,COMPLETED,2017-04-11 23:34:17 +0000 UTC,2017-04-11 23:37:43 +0000 UTC,32.7246986563,-117.169669401,"1954 Kettner Blvd, San Diego, CA 92101, USA",2017-04-11 23:45:29 +0000 UTC,32.74937,-117.19968,"4370 Pacific Hwy, San Diego, California 92110, US",3.34,6.01,USD
San Diego,uberX,COMPLETED,2017-04-09 20:46:25 +0000 UTC,2017-04-09 20:53:10 +0000 UTC,32.7317174524,-117.19871169,"Terminal 1, T1 Short Term Lot, San Diego International Airport",2017-04-09 21:00:09 +0000 UTC,32.72485,-117.16984,"1980 Kettner Blvd, San Diego, CA 92101, USA",2.12,9.49,USD
Tampa Bay,uberX,COMPLETED,2017-04-09 10:37:00 +0000 UTC,2017-04-09 10:53:09 +0000 UTC,27.7342155157,-82.7465988044,"6294-6300 Gulf Blvd, St Pete Beach, FL 33706, USA",2017-04-09 11:29:02 +0000 UTC,27.9810799146,-82.5341015496,"4100 George J Bean Pkwy, Tampa, FL 33607, US",29.89,31.27,USD
Tampa Bay,uberX,COMPLETED,2017-04-07 18:52:29 +0000 UTC,2017-04-07 18:56:38 +0000 UTC,27.9805924338,-82.5343635593,"Red Arrivals, Southwest, Tampa International Airport",2017-04-07 19:32:05 +0000 UTC,27.734175995,-82.7464451642,"6300 Gulf Blvd, St Pete Beach, FL 33706, US",29.78,32.22,USD
Tampa Bay,uberX,CANCELED,2017-04-07 18:51:54 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"6300 Gulf Blvd, St Pete Beach, FL 33706, US",0.00,0,USD
Tampa Bay,uberX,CANCELED,2017-04-07 18:48:35 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"6300 Gulf Blvd, St Pete Beach, FL 33706, US",0.00,0,USD
Philadelphia,uberX,COMPLETED,2017-04-07 13:45:30 +0000 UTC,2017-04-07 13:51:29 +0000 UTC,39.9502824,-75.14365,"1-3 N 2nd St, Philadelphia, PA 19106, USA",2017-04-07 14:04:28 +0000 UTC,39.8787036,-75.2396924,"8000 Essington Ave, Philadelphia, PA 19153, US",11.33,21.26,USD
New Jersey,uberX,COMPLETED,2017-04-04 20:05:36 +0000 UTC,2017-04-04 20:27:32 +0000 UTC,39.9470298,-75.1278641,"4 Market St, Camden, NJ 08102, USA",2017-04-04 20:39:05 +0000 UTC,39.9500213,-75.1436948,"102 Church St, Philadelphia, PA 19106, USA",3.50,12.91,USD
Philadelphia,uberX,COMPLETED,2017-04-04 12:10:34 +0000 UTC,2017-04-04 12:17:22 +0000 UTC,39.9501176225,-75.143807279,"3-7 N 2nd St, Philadelphia, PA 19106, USA",2017-04-04 12:28:22 +0000 UTC,39.9451988284,-75.1254452952,"1 Federal St, Camden, NJ 08103, USA",2.96,13.01,USD
Philadelphia,uberX,COMPLETED,2017-04-03 23:09:17 +0000 UTC,2017-04-03 23:16:48 +0000 UTC,39.8781945,-75.2414145,"Terminal E, Private Cars, Philadelphia International Airport",2017-04-03 23:32:54 +0000 UTC,39.9504793,-75.1435965,"102 Church St, Philadelphia, PA 19106, USA",10.74,14.56,USD
San Diego,uberX,COMPLETED,2017-04-03 15:23:27 +0000 UTC,2017-04-03 15:26:50 +0000 UTC,32.7246695292,-117.169733858,"1954 Kettner Blvd, San Diego, CA 92101, USA",2017-04-03 15:30:55 +0000 UTC,32.7291,-117.18648,"Terminal 1 (SAN), San Diego, CA 92101, USA",1.50,5.61,USD
San Diego,uberX,COMPLETED,2017-03-31 03:17:52 +0000 UTC,2017-03-31 03:24:39 +0000 UTC,32.7314589,-117.1984805,"Terminal 1, T1 Short Term Lot, San Diego International Airport",2017-03-31 03:30:58 +0000 UTC,32.7245029,-117.1696062,"1980 Kettner Blvd, San Diego, CA 92101, USA",2.07,9.5,USD
San Diego,uberX,COMPLETED,2017-03-28 12:28:12 +0000 UTC,2017-03-28 12:32:37 +0000 UTC,32.7248177212,-117.169859419,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-03-28 12:39:24 +0000 UTC,32.7322,-117.19842,"Terminal 1 (SAN), San Diego, CA 92101, USA",2.11,5.61,USD
San Diego,uberX,COMPLETED,2017-03-20 01:00:44 +0000 UTC,2017-03-20 01:11:26 +0000 UTC,32.7316504,-117.1984491,"Terminal 1, T1 Short Term Lot, San Diego International Airport",2017-03-20 01:17:55 +0000 UTC,32.7249153,-117.1698245,"1980 Kettner Blvd, San Diego, California 92101, US",2.10,8.92,USD
Denver,uberXL,COMPLETED,2017-03-19 21:11:52 +0000 UTC,2017-03-19 21:16:55 +0000 UTC,39.7538377159,-105.001799287,"1650 Wewatta St, Denver, CO 80202, USA",2017-03-19 21:48:36 +0000 UTC,39.8493626202,-104.672504151,"8500 Pena Blvd, Denver, CO 80249, US",25.69,63.13,USD
Denver,uberX,COMPLETED,2017-03-18 23:42:59 +0000 UTC,2017-03-18 23:46:24 +0000 UTC,39.7008025647,-104.96919821,"827 S Humboldt St, Denver, CO 80209, USA",2017-03-19 00:02:54 +0000 UTC,39.7538336926,-105.001626285,"1650 Wewatta St, Denver, CO 80202, USA",4.73,12.54,USD
San Diego,uberX,COMPLETED,2017-03-17 15:23:15 +0000 UTC,2017-03-17 15:28:57 +0000 UTC,32.7247957,-117.169724,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-03-17 15:34:30 +0000 UTC,32.7315648,-117.1965745,"Terminal 1 (SAN), San Diego, CA 92101, USA",1.99,6.8100000000000005,USD
San Diego,uberX,COMPLETED,2017-03-16 04:38:29 +0000 UTC,2017-03-16 04:44:47 +0000 UTC,32.7247885,-117.1698242,"1954 Kettner Blvd, San Diego, CA 92101, USA",2017-03-16 04:53:14 +0000 UTC,32.7106326,-117.1601661,"535 5th Ave, San Diego, CA 92101, US",1.54,10.04,USD
San Diego,uberXL,COMPLETED,2017-03-12 17:36:01 +0000 UTC,2017-03-12 17:39:53 +0000 UTC,32.7246858,-117.169713,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-03-12 17:48:44 +0000 UTC,32.7093905,-117.1615094,"333 5th Ave, San Diego, CA 92101, US",1.61,8.54,USD
San Diego,uberXL,COMPLETED,2017-03-11 05:52:37 +0000 UTC,2017-03-11 06:03:20 +0000 UTC,32.7545518,-117.212851,"3500 Sports Arena Blvd, San Diego, CA 92110, USA",2017-03-11 06:19:17 +0000 UTC,32.724867,-117.1697919,"1980 Kettner Blvd, San Diego, CA 92101, USA",4.97,26.23,USD
San Diego,uberXL,DRIVER_CANCELED,2017-03-11 05:43:22 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"1980 Kettner Blvd, San Diego, CA 92101, US",0.00,0,USD
San Diego,uberXL,COMPLETED,2017-03-11 03:47:30 +0000 UTC,2017-03-11 03:50:43 +0000 UTC,32.7246762523,-117.169617379,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-03-11 04:01:01 +0000 UTC,32.75487,-117.21132,"3500 Sports Arena Blvd, San Diego, CA 92110, US",4.03,13.91,USD
San Diego,uberXL,COMPLETED,2017-03-04 08:12:22 +0000 UTC,2017-03-04 08:17:34 +0000 UTC,32.7316166181,-117.198271807,"Terminal 1, T1 Short Term Lot, San Diego International Airport",2017-03-04 08:24:26 +0000 UTC,32.72489,-117.16979,"1980 Kettner Blvd, San Diego, CA 92101, USA",2.10,10.15,USD
San Diego,uberX,COMPLETED,2017-02-28 16:13:47 +0000 UTC,2017-02-28 16:18:31 +0000 UTC,32.7248507878,-117.169770738,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-02-28 16:27:20 +0000 UTC,32.73184,-117.19692,"Terminal 1 (SAN), San Diego, CA 92101, USA",2.02,7.62,USD
San Diego,uberX,COMPLETED,2017-02-25 01:03:33 +0000 UTC,2017-02-25 01:10:58 +0000 UTC,32.9342949344,-117.061055526,"106 Scripps Poway Pkwy, Poway, CA 92064, USA",2017-02-25 01:57:53 +0000 UTC,32.72527,-117.16995,"1980 Kettner Blvd, San Diego, CA 92101, USA",21.88,28.4,USD
San Diego,uberX,COMPLETED,2017-02-24 16:02:54 +0000 UTC,2017-02-24 16:06:56 +0000 UTC,32.724749909,-117.169652153,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-02-24 16:38:05 +0000 UTC,32.94149,-117.02921,"13950 Stowe Dr, Poway, CA 92064, USA",22.21,27.05,USD
San Diego,uberX,COMPLETED,2017-02-19 05:19:11 +0000 UTC,2017-02-19 05:20:58 +0000 UTC,32.7247963,-117.1697298,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-02-19 05:34:49 +0000 UTC,32.7426688,-117.1150143,"3628 Myrtle Ave, San Diego, CA 92104, USA",7.34,10.49,USD
San Diego,uberX,COMPLETED,2017-02-17 22:49:00 +0000 UTC,2017-02-17 22:59:42 +0000 UTC,32.9414393334,-117.029393893,"13868-13898 Stowe Dr, Poway, CA 92064, USA",2017-02-17 23:31:53 +0000 UTC,32.72486,-117.16968,"1980 Kettner Blvd, San Diego, CA 92101, USA",21.33,28.15,USD
San Diego,uberX,COMPLETED,2017-02-17 15:24:21 +0000 UTC,2017-02-17 15:26:56 +0000 UTC,32.7248099,-117.1697645,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-02-17 15:56:09 +0000 UTC,32.9414297,-117.0291784,"13950 Stowe Dr, Poway, CA 92064, USA",21.09,28.05,USD
San Diego,uberX,COMPLETED,2017-02-15 04:36:29 +0000 UTC,2017-02-15 04:39:26 +0000 UTC,32.7535479935,-117.195732594,"4001-4011 Twiggs St, San Diego, CA 92110, USA",2017-02-15 04:48:58 +0000 UTC,32.72476,-117.16978,"1980 Kettner Blvd, San Diego, CA 92101, USA",2.70,5.72,USD
San Diego,uberX,COMPLETED,2017-02-15 02:33:46 +0000 UTC,2017-02-15 02:38:04 +0000 UTC,32.7246373426,-117.169706617,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-02-15 02:46:35 +0000 UTC,32.75265,-117.19509,"2495 San Diego Ave, San Diego, CA 92110, US",3.05,5.64,USD
San Diego,uberX,COMPLETED,2017-02-11 05:11:37 +0000 UTC,2017-02-11 05:16:19 +0000 UTC,32.7316799,-117.198609,"Terminal 1, T1 Short Term Lot, San Diego International Airport",2017-02-11 05:31:26 +0000 UTC,32.7248931,-117.1698076,"1980 Kettner Blvd, San Diego, CA 92101, USA",2.12,8.65,USD
Seattle,uberX,COMPLETED,2017-02-07 19:56:27 +0000 UTC,2017-02-07 20:06:33 +0000 UTC,47.4421584,-122.2985816,"Parking Garage, Floor 3, TNC/Rideshare, Seattle–Tacoma International Airport",2017-02-07 20:25:47 +0000 UTC,47.6168001,-122.3303042,"1730 Minor Ave, Seattle, WA 98101, USA",15.52,34.41,USD
San Diego,uberX,COMPLETED,2017-02-07 14:59:47 +0000 UTC,2017-02-07 15:04:13 +0000 UTC,32.7248416667,-117.169751667,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-02-07 15:11:18 +0000 UTC,32.73166,-117.19679,"Terminal 1 (SAN), San Diego, CA 92101, USA",2.00,5.18,USD
San Diego,uberX,COMPLETED,2017-02-05 06:12:17 +0000 UTC,2017-02-05 06:16:12 +0000 UTC,32.7517717,-117.2094088,"3400-3506 East Dr, San Diego, CA 92110, USA",2017-02-05 06:26:28 +0000 UTC,32.7248694,-117.1698361,"1980 Kettner Blvd, San Diego, CA 92101, USA",3.35,6.46,USD
San Diego,uberX,CANCELED,2017-02-05 05:37:37 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,32.7667016723,-117.206059015,,1970-01-01 00:00:00 +0000 UTC,32.7550299559,-117.205053857,"1980 Kettner Blvd, San Diego, CA 92101, USA",0.00,0,USD
San Diego,uberX,COMPLETED,2017-02-05 03:08:52 +0000 UTC,2017-02-05 03:12:15 +0000 UTC,32.7244073,-117.1695925,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-02-05 03:22:58 +0000 UTC,32.7544865,-117.2120787,"3500 Sports Arena Blvd, San Diego, CA 92110, US",3.90,8.96,USD
San Diego,uberX,COMPLETED,2017-02-04 07:57:39 +0000 UTC,2017-02-04 08:01:14 +0000 UTC,32.7972992,-117.2569406,"4627 Ocean Blvd, San Diego, CA 92109, USA",2017-02-04 08:17:39 +0000 UTC,32.7249209,-117.1698652,"1980 Kettner Blvd, San Diego, CA 92101, USA",9.00,14.27,USD
San Diego,uberX,CANCELED,2017-02-04 07:56:35 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,32.8316432,-117.249518,,1970-01-01 00:00:00 +0000 UTC,32.8316432,-117.249518,"1980 Kettner Blvd, San Diego, CA 92101, USA",0.00,0,USD
San Diego,uberX,COMPLETED,2017-02-04 05:27:59 +0000 UTC,2017-02-04 05:34:52 +0000 UTC,32.7313568211,-117.198658297,"Terminal 1, T1 Short Term Lot, San Diego International Airport",2017-02-04 05:51:47 +0000 UTC,32.7943,-117.25502,"723 Felspar St, San Diego, CA 92109, USA",8.42,25.51,USD
San Francisco,uberX,COMPLETED,2017-02-04 02:18:35 +0000 UTC,2017-02-04 02:26:11 +0000 UTC,37.3225979147,-121.947841148,"300 Santana Row, San Jose, CA 95128, USA",2017-02-04 02:45:44 +0000 UTC,37.3651575515,-121.924113271,"1701 Airport Blvd, San Jose, CA 95110, US",5.34,13.79,USD
San Francisco,uberX,COMPLETED,2017-02-04 00:19:18 +0000 UTC,2017-02-04 00:27:25 +0000 UTC,37.3819319532,-121.967384527,"3300 Olcott St, Santa Clara, CA 95054, USA",2017-02-04 00:44:42 +0000 UTC,37.3229724553,-121.94788317,"300 Santana Row, San Jose, CA 95128, US",5.22,14.24,USD
San Diego,uberX,COMPLETED,2017-02-03 13:21:14 +0000 UTC,2017-02-03 13:25:10 +0000 UTC,32.7248224151,-117.169773588,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-02-03 13:31:18 +0000 UTC,32.73165,-117.19675,"Terminal 1 (SAN), San Diego, CA 92101, USA",2.01,5.22,USD
San Diego,uberX,COMPLETED,2017-02-03 01:07:24 +0000 UTC,2017-02-03 01:11:49 +0000 UTC,32.8070154,-117.2608351,"5130 La Jolla Blvd, San Diego, CA 92109, USA",2017-02-03 01:38:26 +0000 UTC,32.7248754,-117.1698281,"1980 Kettner Blvd, San Diego, CA 92101, USA",9.50,17.14,USD
San Diego,POOL: MATCHED,COMPLETED,2017-02-02 16:25:29 +0000 UTC,2017-02-02 16:44:44 +0000 UTC,32.724739,-117.1697543,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-02-02 17:10:10 +0000 UTC,32.8070495,-117.2608678,"600 Tourmaline St, San Diego, CA 92109, US",11.55,8.6,USD
Palm Springs,uberX,COMPLETED,2017-01-29 02:25:13 +0000 UTC,2017-01-29 02:33:05 +0000 UTC,33.7894817815,-116.48140803,"67750 E Palm Canyon Dr, Cathedral City, CA 92234, USA",2017-01-29 02:37:33 +0000 UTC,33.7950528553,-116.500252392,"4200 E Palm Canyon Dr, Palm Springs, CA 92264, USA",1.29,6.3,USD
Palm Springs,uberX,COMPLETED,2017-01-29 01:40:22 +0000 UTC,2017-01-29 01:48:48 +0000 UTC,33.7949904,-116.5001963,"4200 E Palm Canyon Dr, Palm Springs, CA 92264, USA",2017-01-29 01:53:19 +0000 UTC,33.7894456,-116.4815114,"67750 E Palm Canyon Dr, Cathedral City, CA 92234, USA",1.43,6.22,USD
San Diego,uberX,COMPLETED,2017-01-24 07:59:42 +0000 UTC,2017-01-24 08:04:24 +0000 UTC,32.7315125987,-117.198255463,"Terminal 1, T1 Short Term Lot, San Diego International Airport",2017-01-24 08:09:54 +0000 UTC,32.72493,-117.16988,"1980 Kettner Blvd, San Diego, CA 92101, USA",2.09,8.83,USD
San Diego,uberX,DRIVER_CANCELED,2017-01-24 07:51:27 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"1980 Kettner Blvd, San Diego, CA 92101, USA",0.00,0,USD
San Diego,uberX,COMPLETED,2017-01-17 14:30:16 +0000 UTC,2017-01-17 14:33:54 +0000 UTC,32.7246814,-117.1696317,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-01-17 14:42:33 +0000 UTC,32.7317361,-117.1968467,"Terminal 1 (SAN), San Diego, CA 92101, USA",2.31,5.18,USD
San Diego,uberX,COMPLETED,2017-01-16 23:17:55 +0000 UTC,2017-01-16 23:22:37 +0000 UTC,32.8352445,-117.1673459,"6632 Convoy Ct, San Diego, CA 92111, USA",2017-01-16 23:37:30 +0000 UTC,32.7250053,-117.169771,"1980 Kettner Blvd, San Diego, CA 92101, USA",9.93,13.77,USD
San Diego,uberX,COMPLETED,2017-01-16 21:46:12 +0000 UTC,2017-01-16 21:51:19 +0000 UTC,32.7248086687,-117.169748023,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-01-16 22:07:52 +0000 UTC,32.83521,-117.16736,"6602 Convoy Ct, San Diego, California 92111, US",9.76,15.07,USD
San Diego,uberX,COMPLETED,2017-01-13 16:15:43 +0000 UTC,2017-01-13 16:19:02 +0000 UTC,32.7246329841,-117.169709047,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-01-13 16:33:03 +0000 UTC,32.82947,-117.12782,"9388 Lightwave Ave, San Diego, CA 92123, US",10.11,13.61,USD
San Diego,uberX,COMPLETED,2017-01-13 06:01:57 +0000 UTC,2017-01-13 06:06:16 +0000 UTC,32.8078871174,-117.253955472,"1044 Tourmaline St, San Diego, CA 92109, USA",2017-01-13 06:23:24 +0000 UTC,32.72482,-117.16976,"1980 Kettner Blvd, San Diego, CA 92101, USA",9.00,14.29,USD
San Diego,uberX,COMPLETED,2017-01-12 18:16:37 +0000 UTC,2017-01-12 18:20:24 +0000 UTC,32.7248191,-117.1687696,"1900-1918 India St, San Diego, CA 92101, USA",2017-01-12 18:37:02 +0000 UTC,32.8068758,-117.2607379,"600 Tourmaline St, La Jolla, CA 92037, USA",9.87,18.78,USD
San Diego,uberX,COMPLETED,2017-01-10 16:11:15 +0000 UTC,2017-01-10 16:12:58 +0000 UTC,32.7246023,-117.1687282,"1918-1920 India St, San Diego, CA 92101, USA",2017-01-10 16:50:42 +0000 UTC,32.9414927,-117.0292117,"13950 Stowe Dr, Poway, CA 92064, USA",23.25,28.89,USD
San Diego,uberX,COMPLETED,2017-01-09 22:17:10 +0000 UTC,2017-01-09 22:21:39 +0000 UTC,33.0430749,-117.2815193,"700 Regal Rd, Encinitas, CA 92024, USA",2017-01-09 22:49:36 +0000 UTC,32.7249396,-117.1698593,"1980 Kettner Blvd, San Diego, CA 92101, USA",24.43,33.22,USD
San Diego,uberX,COMPLETED,2017-01-09 05:02:49 +0000 UTC,2017-01-09 05:04:25 +0000 UTC,32.8002345655,-117.234238386,"1933 Hornblend St, San Diego, CA 92109, USA",2017-01-09 05:26:14 +0000 UTC,33.04297,-117.28151,"700 Regal Rd, Encinitas, CA 92024, USA",18.78,28.25,USD
San Diego,uberX,COMPLETED,2017-01-09 02:36:57 +0000 UTC,2017-01-09 02:41:53 +0000 UTC,32.72470935,-117.169633005,"1954 Kettner Blvd, San Diego, CA 92101, USA",2017-01-09 02:57:05 +0000 UTC,32.80024,-117.23434,"1933 Hornblend St, San Diego, CA 92109, USA",7.84,14.76,USD
San Diego,uberX,COMPLETED,2017-01-07 19:39:56 +0000 UTC,2017-01-07 19:42:23 +0000 UTC,32.7293061,-117.1653772,"234 W Juniper St, San Diego, CA 92101, USA",2017-01-07 19:45:40 +0000 UTC,32.724849,-117.1698075,"1980 Kettner Blvd, San Diego, CA 92101, USA",0.54,5.18,USD
San Diego,uberX,COMPLETED,2017-01-07 02:19:08 +0000 UTC,2017-01-07 02:20:32 +0000 UTC,32.7248273,-117.1697285,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-01-07 02:33:46 +0000 UTC,32.7375498,-117.2120924,"2750 Dewey Rd #104, San Diego, CA 92106, USA",4.27,7.57,USD
San Diego,uberX,COMPLETED,2017-01-06 04:33:24 +0000 UTC,2017-01-06 04:35:21 +0000 UTC,32.800767,-117.2406205,"1640 Garnet Ave, San Diego, CA 92109, USA",2017-01-06 04:51:04 +0000 UTC,32.7249488,-117.169867,"1980 Kettner Blvd, San Diego, CA 92101, USA",8.08,11.99,USD
San Diego,uberX,COMPLETED,2017-01-06 02:18:03 +0000 UTC,2017-01-06 02:23:01 +0000 UTC,32.724876,-117.1697731,"1980 Kettner Blvd, San Diego, CA 92101, USA",2017-01-06 02:40:20 +0000 UTC,32.7995766,-117.2524776,"4612 Cass St, San Diego, CA 92109, USA",9.29,17.24,USD
San Diego,uberX,COMPLETED,2017-01-05 04:28:19 +0000 UTC,2017-01-05 04:31:23 +0000 UTC,32.7249436,-117.1697659,"1954 Kettner Blvd, San Diego, CA 92101, USA",2017-01-05 04:36:19 +0000 UTC,32.7292992,-117.1654323,"234 W Juniper St, San Diego, California 92101, US",0.62,5.18,USD
