bulletinNumber,bulletinProductId,hwEoxId,replacementProductId,replacementProductEoSaleDate,wasUpdated,resolutionStatus,resolutionHops
EOL15265,IE-4000-4GS8GP4G-E,552867,IE-3300-8P2S-E,,False,ok_null_eos,1
EOL15265,IE-4000-4GC4GP4G-E,552866,IE-3300-8P2S-E,,False,ok_null_eos,1
EOL13086,IE-3000-8TC,458506,IEM-3300-8S=,,False,ok_null_eos,1
EOL13086,IE-3000-4TC,458500,IEM-3300-8S=,,False,ok_null_eos,1
EOL15579,ONS-CFP2-WDM=,564250,ONS-CFP2-WDM2=,,False,ok_null_eos,1
EOL14800,A9K-8X100GE-TR,539706,A9K-20HG-FLEX-TR=,,False,ok_null_eos,1
EOL14800,A9K-8X100GE-CM,539694,A9K-20HG-FLEX-TR=,,False,ok_null_eos,1
EOL14800,A99-8X100GE-TR,539666,A9K-20HG-FLEX-TR=,,False,ok_null_eos,1
EOL15446,ISR4461/K9,558622,C-SM-NIM-ADPT=,,False,ok_null_eos,1
EOL14896,ISR4451-X/K9,541967,C8300-2N2S-4T2X,,False,ok_null_eos,1
EOL14734,VEDGE-2000-AC-K9,536983,C8300-1N1S-4T2X=,,False,ok_null_eos,1
EOL15333,MS120-48LP-HW,558247,MS130-48P-HW,,False,ok_null_eos,1
EOL15334,MS120-48FP-HW,558246,MS130-48P-HW,,False,ok_null_eos,1
EOL14636,SG220-26-K9-BR,532950,CBS220-24P-4G-EU,,False,ok_null_eos,1
EOL14466,NCS4200-1H-PK,525989,N560-IMA2C,,False,ok_null_eos,1
EOL14466,A900-IMA1C,525931,N560-IMA2C,,False,ok_null_eos,1
EOL15597,CBS350-48P-4X-IN,564370,C1300-16XTS,,False,ok_null_eos,1
EOL15511,CBS350-48P-4X-BR,560878,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-48P-4X-UK,556736,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-48P-4X-TW,556735,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-48P-4X-SP,556734,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-48P-4X-NA,556733,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-48P-4X-JP,556732,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-48P-4X-EU,556731,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-48P-4X-CN,556730,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-48P-4X-AU,556729,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-48P-4X-AR,556728,C1300-16XTS,,False,ok_null_eos,1
EOL15390,C1000-48P-4X-L,555975,C1300-16FP-2G,,False,ok_null_eos,1
EOL14902,WS-C3650-48FQM-S,542815,C9300L-STACK-A=,,False,ok_null_eos,1
EOL14902,WS-C3650-48FQM-E,542813,C9300L-STACK-A=,,False,ok_null_eos,1
EOL15598,CBS250-24T-4G-IN,564294,C1200-48P-4G,,False,ok_null_eos,1
EOL15510,CBS250-24T-4G-BR,560847,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24T-4G-UK,556162,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24T-4G-TW,556161,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24T-4G-SP,556160,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24T-4G-NA,556159,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24T-4G-JP,556158,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24T-4G-EU,556157,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24T-4G-AU,556156,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24T-4G-AR,556155,C1200-48P-4G,,False,ok_null_eos,1
EOL14633,SFP-10G-SR-X,534026,SFP-10G-SR-I,,False,ok_null_eos,1
EOL15317,CS-BRD55P-ND-K9=,557211,CS-BRDP55-K9=,,False,ok_null_eos,1
EOL12789,C896VA-K9,446085,C1117-4P,,False,ok_null_eos,1
EOL15267,1783-BMS20CGP,552672,1783-CMS6P,,False,ok_null_eos,1
EOL15267,1783-BMS20CA,552669,1783-CMS6P,,False,ok_null_eos,1
EOL15185,CS-T10-WM-K9,549981,CS-T10-WM-L-K9,,False,ok_null_eos,1
EOL15185,CS-T10-WM-G-K9,549977,CS-T10-WM-L-K9,,False,ok_null_eos,1
EOL13188,WS-C3850R-24T-S,464164,C9300-24T-A,,False,ok_null_eos,1
EOL13188,WS-C3850R-24T-E,464162,C9300-24T-A,,False,ok_null_eos,1
EOL13188,WS-C3850-24T-S,464073,C9300-24T-A,,False,ok_null_eos,1
EOL13188,WS-C3850-24T-E,464065,C9300-24T-A,,False,ok_null_eos,1
EOL13188,C1-WS3850-24T/K9,463922,C9300-24T-A,,False,ok_null_eos,1
EOL14647,CS-ROOM55-K9,533820,CS-BRDP55-K9,,False,ok_null_eos,1
EOL12128,CTS-MX300-K9,385715,CS-BRDP55-K9,,False,ok_null_eos,1
EOL12129,CTS-MX200-K9,385695,CS-BRDP55-K9,,False,ok_null_eos,1
EOL15317,CS-BRD55P-K9,557203,CS-BRDP55-K9=,,False,ok_null_eos,1
EOL14898,C1121X-8PLTEPWZ,542159,C1131X-8PWB,,False,ok_null_eos,1
EOL14898,C1121-8PLTEPWZ,542151,C1131X-8PWB,,False,ok_null_eos,1
EOL14898,C1117-4PLTELAWZ,542131,C1131X-8PWB,,False,ok_null_eos,1
EOL14898,C1113-8PLTELAWZ,542113,C1131X-8PWB,,False,ok_null_eos,1
EOL14898,C1111-8PLTELAWZ,542081,C1131X-8PWB,,False,ok_null_eos,1
EOL14898,C1101-4PLTEPWZ,542037,C1131X-8PWB,,False,ok_null_eos,1
EOL13781,WAP150-E-K9-UK,492962,CBW240AC-Q,,False,ok_null_eos,1
EOL13781,WAP150-E-K9-EU,492960,CBW240AC-Q,,False,ok_null_eos,1
EOL13781,WAP125-E-K9-UK,492944,CBW240AC-Q,,False,ok_null_eos,1
EOL13781,WAP125-E-K9-EU,492941,CBW240AC-Q,,False,ok_null_eos,1
EOL13781,WAP581-K-K9,492999,CBW240AC-Q,,False,ok_null_eos,1
EOL13781,WAP581-I-K9,492997,CBW240AC-Q,,False,ok_null_eos,1
EOL13781,WAP571-K-K9,492986,CBW240AC-Q,,False,ok_null_eos,1
EOL13781,WAP571-I-K9,492983,CBW240AC-Q,,False,ok_null_eos,1
EOL15630,UCSB-B200-M6=,569417,UCSX-9508,,False,ok_null_eos,1
EOL14805,SF95-24-KR,539638,CBS110-5T-D-EU,,False,ok_null_eos,1
EOL14805,SF95-24-AS,539632,CBS110-5T-D-EU,,False,ok_null_eos,1
EOL14805,SF110-24-EU,539613,CBS110-5T-D-EU,,False,ok_null_eos,1
EOL13837,SG95-24-KR,497397,CBS110-8PP-D-AU,,False,ok_null_eos,1
EOL13837,SG95-24-AS,497392,CBS110-8PP-D-AU,,False,ok_null_eos,1
EOL13837,SG112-24-EU,497120,CBS110-8PP-D-AU,,False,ok_null_eos,1
EOL13837,SG110-24-EU,497077,CBS110-8PP-D-AU,,False,ok_null_eos,1
EOL13837,SF112-24-EU,497009,CBS110-8PP-D-AU,,False,ok_null_eos,1
EOL14800,A99-RP2-TR=,539677,A9K-20HG-FLEX-TR=,,False,ok_null_eos,1
EOL15719,C1111-8P,574234,C1121-8P,,False,ok_null_eos,1
EOL14911,C892FSP-K9,542445,C1127-8PLTEP,,False,ok_null_eos,1
EOL14911,C891FJ-K9,542442,C1127-8PLTEP,,False,ok_null_eos,1
EOL14911,C891F-K9,542439,C1127-8PLTEP,,False,ok_null_eos,1
EOL14911,C841M-8X/K9,542415,C1127-8PLTEP,,False,ok_null_eos,1
EOL14911,C841M-8X-JAIS/K9,542414,C1127-8PLTEP,,False,ok_null_eos,1
EOL14911,C841M-4X/K9,542409,C1127-8PLTEP,,False,ok_null_eos,1
EOL14911,C841M-4X-JSEC/K9,542408,C1127-8PLTEP,,False,ok_null_eos,1
EOL14911,C841M-4X-JAIS/K9,542407,C1127-8PLTEP,,False,ok_null_eos,1
EOL15317,CS-BRD55P-NR-K9=,557216,CS-BRDP55-K9=,,False,ok_null_eos,1
EOL14581,A9K-SIP-700=,530047,SFP-CH-OC3STM1-I,,False,ok_null_eos,1
EOL14581,A9K-SIP-700-8G=,530044,SFP-CH-OC3STM1-I,,False,ok_null_eos,1
EOL14581,A9K-SIP-700,530041,SFP-CH-OC3STM1-I,,False,ok_null_eos,1
EOL13606,DS-X9710-FAB1,485018,DS-X9710-FAB3,,False,ok_null_eos,1
EOL13617,WS-C3650-48FS-L,484832,C9300L-48PF-4X-E,,False,ok_null_eos,1
EOL13669,AIR-AP1800I-F-K9,483933,C9105AXI-N,,False,ok_null_eos,1
EOL15218,CS-KITPLUS-K9,561248,CS-KIT-EQ-K9,,False,ok_null_eos,1
EOL13598,C9117AXI-C,484044,C9130AXI-D,,False,ok_null_eos,1
EOL13188,WS-C3850R-48T-L,464169,C9300-24T-A,,False,ok_null_eos,1
EOL13188,WS-C3850-48T-L,464135,C9300-24T-A,,False,ok_null_eos,1
EOL12176,N2XX-ABPCI01-M3=,385950,UCSC-PCIE-IRJ45=,,False,ok_null_eos,1
EOL11900,N2XX-ABPCI03-M3=,354487,UCSC-PCIE-IRJ45=,,False,ok_null_eos,1
EOL15317,CS-BRD75P-NR-K7,557227,CS-BRDP55-K9=,,False,ok_null_eos,1
EOL13873,C3850-NM-8-10G,496550,C9300-NM-4G=,,False,ok_null_eos,1
EOL13873,C3850-NM-4-10G,496542,C9300-NM-4G=,,False,ok_null_eos,1
EOL15562,NIM-ES2-8-P,563774,C-NIM-8M,,False,ok_null_eos,1
EOL10980,AIR-OEAP602I-C-K9,319344,AIR-OEAP1810-C-K9,,False,ok_null_eos,1
EOL15034,C9800-40-K9,564128,CW9800M,,False,ok_null_eos,1
EOL9152,15454-AD-4C-54.1=,282515,15216-FLD-4-52.5=,,False,ok_null_eos,1
EOL9152,15454-AD-4C-54.1,282514,15216-FLD-4-52.5=,,False,ok_null_eos,1
EOL15223,CS-CODEC-PLUS-NR=,552329,CS-CODEC-EQ-NR=,,False,ok_null_eos,1
EOL15223,CS-CODEC-PLUS-NR,552326,CS-CODEC-EQ-NR=,,False,ok_null_eos,1
EOL13617,WS-C3650-12X48UZ-L,484773,C9300L-48PF-4X-E,,False,ok_null_eos,1
EOL10497,DS-C9506,314552,DS-C9706,,False,ok_null_eos,1
EOL14553,VG204XM,527366,VG400-4FXS/4FXO,,False,ok_null_eos,1
EOL13603,WS-C2960X-24TS-LL,484670,C9200L-24T-4G,,False,ok_null_eos,1
EOL13603,WS-C2960X-24TS-L,484667,C9200L-24T-4G,,False,ok_null_eos,1
EOL13603,WS-C2960RX-24TS-L,484642,C9200L-24T-4G,,False,ok_null_eos,1
EOL14678,A900-IMA32D,535402,A900-IMA16D,,False,ok_null_eos,1
EOL15321,A99-32X100GE-CM=,553536,A9K-20HG-FLEX-TR=,,False,ok_null_eos,1
EOL13217,WS-X4748-RJ45V+E=,464420,C9400-LC-24XS,,False,ok_null_eos,1
EOL13837,SG112-24-JP,497123,CBS110-8PP-D-AU,,False,ok_null_eos,1
EOL15740,NC55-MOD-A-SE-S,574420,NC57-36H6D-S,,False,ok_null_eos,1
EOL15740,NC55-MOD-A-S,574418,NC57-36H6D-S,,False,ok_null_eos,1
EOL14665,NC55-6X200-DWDM-S,534089,NC57-36H6D-S,,False,ok_null_eos,1
EOL15391,CBS350-24XS-UK,556637,C1300-24XS,,False,ok_null_eos,1
EOL15391,CBS350-24XS-SP,556635,C1300-24XS,,False,ok_null_eos,1
EOL15391,CBS350-24XS-NA,556632,C1300-24XS,,False,ok_null_eos,1
EOL15391,CBS350-24XS-JP,556631,C1300-24XS,,False,ok_null_eos,1
EOL15391,CBS350-24XS-IN,556630,C1300-24XS,,False,ok_null_eos,1
EOL15391,CBS350-24XS-EU,556627,C1300-24XS,,False,ok_null_eos,1
EOL15391,CBS350-24XS-CN,556626,C1300-24XS,,False,ok_null_eos,1
EOL15391,CBS350-24XS-BR,556625,C1300-24XS,,False,ok_null_eos,1
EOL15391,CBS350-24XS-AU,556624,C1300-24XS,,False,ok_null_eos,1
EOL15391,CBS350-24XS-AR,556623,C1300-24XS,,False,ok_null_eos,1
EOL14800,A99-SFC-T,539965,A9K-20HG-FLEX-TR=,,False,ok_null_eos,1
EOL14805,SF95D-08-KR,539642,CBS110-5T-D-EU,,False,ok_null_eos,1
EOL13837,SG95D-08-KR,497406,CBS110-8PP-D-AU,,False,ok_null_eos,1
EOL13831,NCS4200-1T8S-10CS,495253,NCS4200-1T8S-20CS=,,False,ok_null_eos,1
EOL14911,C866VAE-K9,542419,C1127-8PLTEP,,False,ok_null_eos,1
EOL13217,WS-C4503-E,464321,C9400-LC-24XS,,False,ok_null_eos,1
EOL15446,NIM-SSD,558653,C-SM-NIM-ADPT=,,False,ok_null_eos,1
EOL12625,DS-X9448-768K9,454449,DS-X9648-1536K9,,False,ok_null_eos,1
EOL13086,IEM-3000-4PC=,458517,IEM-3300-8S=,,False,ok_null_eos,1
EOL13626,ASR1013,481144,ASR1009-X,,False,ok_null_eos,1
EOL13027,ASR1004-PWR-AC,456570,ASR1000X-AC-1100W,,False,ok_null_eos,1
EOL12993,ASR-903U,457247,ASR-902=,,False,ok_null_eos,1
EOL14678,A900-IMA32D=,535405,A900-IMA16D,,False,ok_null_eos,1
EOL13662,CP-DX80-K9=,484100,CS-DESK-K9,,False,ok_null_eos,1
EOL14923,CD-DSKH-HUB-P-K9,543073,CS-DESK-K9,,False,ok_null_eos,1
EOL14591,CS-DESK-LE-K9,533450,CS-DESK-K9,,False,ok_null_eos,1
EOL13564,IE-2000-8T67-B,477628,IE-3400H-8FT-E,,False,ok_null_eos,1
EOL15729,NCS1K-OLT-C,574448,NCS1K-E-OLT-L,,False,ok_null_eos,1
EOL13602,WS-C2960XR-48TS-I,484744,C9200-48T,,False,ok_null_eos,1
EOL13602,WS-C2960XR-48TD-I,484741,C9200-48T,,False,ok_null_eos,1
EOL13605,DS-X97-SF1-K9=,547081,DS-X97-SF4-K9=,,False,ok_null_eos,1
EOL13605,DS-X97-SF1E-K9=,480692,DS-X97-SF4-K9=,,False,ok_null_eos,1
EOL15801,CS-DESKPRO-NR-K9=,582449,CS-DESKP-NR-C-K9,,False,ok_null_eos,1
EOL13603,WS-C2960X-24TD-L,484662,C9200L-24T-4G,,False,ok_null_eos,1
EOL15685,SNS-3715-K9,573068,SNS-3815-K9,,False,ok_null_eos,1
EOL14898,C1111-8PWQ,542097,C1131X-8PWB,,False,ok_null_eos,1
EOL14898,C1111-4PWQ,542058,C1131X-8PWB,,False,ok_null_eos,1
EOL15631,UCSC-C240-M6L,569462,UCSC-C220-M7N=,,False,ok_null_eos,1
EOL15267,1783-BMS20CL,552674,1783-CMS6P,,False,ok_null_eos,1
EOL15267,1783-BMS20CGL,552670,1783-CMS6P,,False,ok_null_eos,1
EOL13873,PWR-C1-350WAC,524034,C9300-NM-4G=,,False,ok_null_eos,1
EOL15230,UCSB-B480-M5,552461,UCSX-410C-M7,,False,ok_null_eos,1
EOL14636,SG220-28MP-K9-CN,532979,CBS220-24P-4G-EU,,False,ok_null_eos,1
EOL13617,WS-C3650-12X48UR-S,484771,C9300L-48PF-4X-E,,False,ok_null_eos,1
EOL13617,WS-C3650-12X48UR-E,484769,C9300L-48PF-4X-E,,False,ok_null_eos,1
EOL13617,WS-C3650-12X48UQ-S,484768,C9300L-48PF-4X-E,,False,ok_null_eos,1
EOL13617,WS-C3650-12X48UQ-E,484766,C9300L-48PF-4X-E,,False,ok_null_eos,1
EOL13617,WS-C3650-12X48FD-S,484765,C9300L-48PF-4X-E,,False,ok_null_eos,1
EOL13617,WS-C3650-12X48FD-E,484763,C9300L-48PF-4X-E,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-61.4=,380094,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-60.6=,380093,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-59.7=,380092,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-58.9=,380091,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-58.1=,380090,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-57.3=,380089,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-56.5=,380088,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-55.7=,380087,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-54.9=,380086,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-54.1=,380085,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-53.3=,380084,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-52.5=,380083,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-51.7=,380082,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-50.9=,380081,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-50.1=,380080,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-49.3=,380079,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-48.5=,380078,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-47.7=,380077,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-46.9=,380076,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-46.1=,380075,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-45.3=,380074,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-44.5=,380073,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-43.7=,380072,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-42.9=,380071,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-42.1=,380070,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-41.3=,380069,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-40.5=,380068,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-39.7=,380067,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-38.9=,380066,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-38.1=,380065,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-37.4=,380064,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-36.6=,380063,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-35.8=,380062,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-35.0=,380061,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-34.2=,380060,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-33.4=,380059,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-32.6=,380058,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-31.9=,380057,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-31.1=,380056,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL12065,ONS-SC+-10G-30.3=,380055,ONS-SC+-10G-C=,,False,ok_null_eos,1
EOL9152,15454-AD-4C-30.3=,282503,15216-FLD-4-52.5=,,False,ok_null_eos,1
EOL9152,15454-AD-4C-30.3,282502,15216-FLD-4-52.5=,,False,ok_null_eos,1
EOL15266,IE-2000U-8TC-G,552997,IE-3105-18T2C-E,,False,ok_null_eos,1
EOL15266,IE-2000-8TC-L,552972,IE-3105-18T2C-E,,False,ok_null_eos,1
EOL15266,IE-2000-8TC-G-L,552966,IE-3105-18T2C-E,,False,ok_null_eos,1
EOL15266,IE-2000-8TC-G-E,552963,IE-3105-18T2C-E,,False,ok_null_eos,1
EOL15266,IE-2000-8TC-G-B,552960,IE-3105-18T2C-E,,False,ok_null_eos,1
EOL15266,IE-2000-8TC-B,552957,IE-3105-18T2C-E,,False,ok_null_eos,1
EOL14636,SF220-48P-K9-CN,532937,CBS220-24P-4G-EU,,False,ok_null_eos,1
EOL10532,DS-13SLT-FAN-R,314532,DS-C9710-FAN,,False,ok_null_eos,1
EOL10532,DS-13SLT-FAN-F,314530,DS-C9710-FAN,,False,ok_null_eos,1
EOL15317,CS-BRD55P-NR-K7=,557213,CS-BRDP55-K9=,,False,ok_null_eos,1
EOL10532,DS-C9513,314561,DS-C9710-FAN,,False,ok_null_eos,1
EOL9410,DS-C9509,285834,DS-C9710,,False,ok_null_eos,1
EOL15348,MS390-48UX2-HW,558264,C9300-48UN-M,,False,ok_null_eos,1
EOL15644,C921-4PLTEGB,574255,C1127-8PLTEP,,False,ok_null_eos,1
EOL15644,C921-4PLTEAU,574252,C1127-8PLTEP,,False,ok_null_eos,1
EOL15644,C921-4PLTEAS,574249,C1127-8PLTEP,,False,ok_null_eos,1
EOL15650,C1109-2PLTEVZ,573865,C1121-4PLTEP,,False,ok_null_eos,1
EOL15650,C1109-2PLTEUS,573862,C1121-4PLTEP,,False,ok_null_eos,1
EOL15650,C1109-2PLTEGB,573859,C1121-4PLTEP,,False,ok_null_eos,1
EOL15650,C1101-4PLTEP,573856,C1121-4PLTEP,,False,ok_null_eos,1
EOL15268,C1111-4PLTELA,559131,C1127-8PLTEP,,False,ok_null_eos,1
EOL15268,C1111-4PLTEEA,559126,C1127-8PLTEP,,False,ok_null_eos,1
EOL13392,C881-K9,470331,C1117-4P,,False,ok_null_eos,1
EOL12829,C881-V-K9,447432,C1121-4PLTEP,,False,ok_null_eos,1
EOL15342,MS390-24U-HW,558258,C9300-24U-M,,False,ok_null_eos,1
EOL13188,WS-C3850R-48U-S,464173,C9300-24T-A,,False,ok_null_eos,1
EOL13188,WS-C3850R-48U-E,464171,C9300-24T-A,,False,ok_null_eos,1
EOL13188,WS-C3850-48UW-S,464152,C9300-24T-A,,False,ok_null_eos,1
EOL13188,WS-C3850-48U-S,464149,C9300-24T-A,,False,ok_null_eos,1
EOL13188,WS-C3850-48U-E,464143,C9300-24T-A,,False,ok_null_eos,1
EOL13188,C1-WS3850-48U/K9,463927,C9300-24T-A,,False,ok_null_eos,1
EOL13188,WS-C3850-12X48U-L,464043,C9300-24T-A,,False,ok_null_eos,1
EOL15824,MS225-24P-HW,580900,MS150-48LP-4X,,False,ok_null_eos,1
EOL13415,ONS-SE-GE-ZX=,472703,ONS-SI-GE-ZX=,,False,ok_null_eos,1
EOL15218,CS-CODEC-PLUS=,561243,CS-KIT-EQ-K9,,False,ok_null_eos,1
EOL15470,ASR1002-HX=,560952,C8500-12X4QC,,False,ok_null_eos,1
EOL13217,PWR-C45-1400AC=,464278,C9400-LC-24XS,,False,ok_null_eos,1
EOL13217,PWR-C45-1300ACV=,464273,C9400-LC-24XS,,False,ok_null_eos,1
EOL13217,PWR-C45-1000AC=,464268,C9400-LC-24XS,,False,ok_null_eos,1
EOL13217,WS-X4748-UPOE+E=,464431,C9400-LC-24XS,,False,ok_null_eos,1
EOL14636,SG220-50P-K9-BR,533001,CBS220-24P-4G-EU,,False,ok_null_eos,1
EOL13872,C6800-8P40G=,496440,C9600-SUP-1,,False,ok_null_eos,1
EOL13872,C6800-8P40G-XL=,496439,C9600-SUP-1,,False,ok_null_eos,1
EOL13872,C6800-8P40G-XL,496438,C9600-SUP-1,,False,ok_null_eos,1
EOL13872,C6800-8P40G,496437,C9600-SUP-1,,False,ok_null_eos,1
EOL15375,8102-64H=,560839,8101-32FH=,,False,ok_null_eos,1
EOL15375,8101-32H=,560837,8101-32FH=,,False,ok_null_eos,1
EOL14898,C1111-8PWQ,542097,C1131X-8PWB,,False,ok_null_eos,1
EOL14898,C1111-4PWQ,542058,C1131X-8PWB,,False,ok_null_eos,1
EOL15110,N9K-C93108TC-FX=,547872,N9K-C93180YC-FX3=,,False,ok_null_eos,1
EOL14800,A99-RP2-SE,539670,A9K-20HG-FLEX-TR=,,False,ok_null_eos,1
EOL13781,WAP150-E-K9-EU,492960,CBW240AC-Q,,False,ok_null_eos,1
EOL13781,WAP150-A-K9-NA,492952,CBW240AC-Q,,False,ok_null_eos,1
EOL13781,WAP150-A-K9-AR,492948,CBW240AC-Q,,False,ok_null_eos,1
EOL13781,WAP125-E-K9-EU,492941,CBW240AC-Q,,False,ok_null_eos,1
EOL13781,WAP125-A-K9-NA,492935,CBW240AC-Q,,False,ok_null_eos,1
EOL13781,WAP125-A-K9-AR,492932,CBW240AC-Q,,False,ok_null_eos,1
EOL13408,N9K-C9516-FM=,472522,N9K-C9516-FM-E2=,,False,ok_null_eos,1
EOL13409,N9K-C9516-FM-E=,472519,N9K-C9516-FM-E2=,,False,ok_null_eos,1
EOL13564,IE-2000-16T67-B,477624,IE-3400H-8FT-E,,False,ok_null_eos,1
EOL13872,C6807-XL=,496488,C9600-SUP-1,,False,ok_null_eos,1
EOL11194,ASR-9922-FAN=,322769,ASR-9922-FAN-V2,,False,ok_null_eos,1
EOL13598,C9117AXI-B,484039,C9130AXI-D,,False,ok_null_eos,1
EOL15824,MS210-48-HW,580896,MS150-48LP-4X,,False,ok_null_eos,1
EOL13119,MX65-HW,458997,MX68W-HW,,False,ok_null_eos,1
EOL14887,WS-C2960X-24PSQ-L,541829,C9200CX-12P-2X2G-E,,False,ok_null_eos,1
EOL11194,ASR-9006-FAN,322764,ASR-9922-FAN-V2,,False,ok_null_eos,1
EOL15554,IRMH-LTEA-LA,562951,IRMH-LTE7-EAL-900,,False,ok_null_eos,1
EOL15554,IRMH-LTEA-EA,562947,IRMH-LTE7-EAL-900,,False,ok_null_eos,1
EOL15597,CBS350-8FP-E-2G-IN,564374,C1300-16XTS,,False,ok_null_eos,1
EOL15597,CBS350-8FP-2G-IN,564373,C1300-16XTS,,False,ok_null_eos,1
EOL15511,CBS350-8FP-E-2G-BR,560882,C1300-16XTS,,False,ok_null_eos,1
EOL15511,CBS350-8FP-2G-BR,560881,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8FP-E-2G-UK,556815,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8FP-E-2G-SP,556814,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8FP-E-2G-NA,556813,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8FP-E-2G-JP,556812,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8FP-E-2G-EU,556811,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8FP-E-2G-CN,556810,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8FP-E-2G-AU,556809,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8FP-E-2G-AR,556808,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8FP-2G-UK,556800,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8FP-2G-SP,556799,C1300-16XTS,,False,ok_null_eos,1
