Description,"Dew Point",Humidity,Pressure,Temp,Visibility,Wind,"current.clouds","current.dt","current.feels_like","current.sunrise","current.sunset","current.uvi","current.weather{}.description","current.weather{}.icon","current.weather{}.id","current.weather{}.main","current.wind_deg","current.wind_gust",eventtype,ffirst,first,flast,host,index,last,lat,lfirst,linecount,llast,lon,name,punct,source,sourcetype,"splunk_server","splunk_server_group",timestamp,timezone,"timezone_offset","_raw","_time"
"Broken Clouds","39.31",73,1022,"47.52",10000,"11.5",75,1713793452,"42.46",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713793452,""sunrise"":1713782507,""sunset"":1713830509,""temp"":47.52,""feels_like"":42.46,""pressure"":1022,""humidity"":73,""dew_point"":39.31,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:44:12.000+0000"
"Broken Clouds","39.29",73,1022,"47.5",10000,"11.5",75,1713793392,"42.44",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713793392,""sunrise"":1713782507,""sunset"":1713830509,""temp"":47.5,""feels_like"":42.44,""pressure"":1022,""humidity"":73,""dew_point"":39.29,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:43:12.000+0000"
"Broken Clouds","39.27",73,1022,"47.48",10000,"11.5",75,1713793271,"42.4",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713793271,""sunrise"":1713782507,""sunset"":1713830509,""temp"":47.48,""feels_like"":42.4,""pressure"":1022,""humidity"":73,""dew_point"":39.27,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:42:11.000+0000"
"Broken Clouds","39.27",73,1022,"47.48",10000,"11.5",75,1713793271,"42.4",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713793271,""sunrise"":1713782507,""sunset"":1713830509,""temp"":47.48,""feels_like"":42.4,""pressure"":1022,""humidity"":73,""dew_point"":39.27,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:41:11.000+0000"
"Broken Clouds","38.46",71,1022,"47.37",10000,"11.5",75,1713793151,"42.28",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713793151,""sunrise"":1713782507,""sunset"":1713830509,""temp"":47.37,""feels_like"":42.28,""pressure"":1022,""humidity"":71,""dew_point"":38.46,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:40:11.000+0000"
"Broken Clouds","38.46",71,1022,"47.37",10000,"11.5",75,1713793151,"42.28",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713793151,""sunrise"":1713782507,""sunset"":1713830509,""temp"":47.37,""feels_like"":42.28,""pressure"":1022,""humidity"":71,""dew_point"":38.46,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:39:11.000+0000"
"Broken Clouds","38.46",71,1022,"47.37",10000,"11.5",75,1713793091,"42.28",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713793091,""sunrise"":1713782507,""sunset"":1713830509,""temp"":47.37,""feels_like"":42.28,""pressure"":1022,""humidity"":71,""dew_point"":38.46,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:38:11.000+0000"
"Broken Clouds","38.46",71,1022,"47.37",10000,"11.5",75,1713792971,"42.28",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713792971,""sunrise"":1713782507,""sunset"":1713830509,""temp"":47.37,""feels_like"":42.28,""pressure"":1022,""humidity"":71,""dew_point"":38.46,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:37:11.000+0000"
"Broken Clouds","38.46",71,1022,"47.37",10000,"11.5",75,1713792971,"42.28",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713792971,""sunrise"":1713782507,""sunset"":1713830509,""temp"":47.37,""feels_like"":42.28,""pressure"":1022,""humidity"":71,""dew_point"":38.46,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:36:11.000+0000"
"Broken Clouds","38.71",72,1022,"47.26",10000,"11.5",75,1713792910,"42.13",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713792910,""sunrise"":1713782507,""sunset"":1713830509,""temp"":47.26,""feels_like"":42.13,""pressure"":1022,""humidity"":72,""dew_point"":38.71,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:35:10.000+0000"
"Broken Clouds","38.35",71,1022,"47.26",10000,"11.5",75,1713792788,"42.13",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713792788,""sunrise"":1713782507,""sunset"":1713830509,""temp"":47.26,""feels_like"":42.13,""pressure"":1022,""humidity"":71,""dew_point"":38.35,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:34:08.000+0000"
"Broken Clouds","38.35",71,1022,"47.26",10000,"11.5",75,1713792788,"42.13",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713792788,""sunrise"":1713782507,""sunset"":1713830509,""temp"":47.26,""feels_like"":42.13,""pressure"":1022,""humidity"":71,""dew_point"":38.35,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:33:08.000+0000"
"Broken Clouds","38.32",71,1022,"47.23",10000,"11.5",75,1713792667,"42.1",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713792667,""sunrise"":1713782507,""sunset"":1713830509,""temp"":47.23,""feels_like"":42.1,""pressure"":1022,""humidity"":71,""dew_point"":38.32,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:32:07.000+0000"
"Broken Clouds","38.32",71,1022,"47.23",10000,"11.5",75,1713792667,"42.1",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713792667,""sunrise"":1713782507,""sunset"":1713830509,""temp"":47.23,""feels_like"":42.1,""pressure"":1022,""humidity"":71,""dew_point"":38.32,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:31:07.000+0000"
"Broken Clouds","38.82",74,1022,"46.65",10000,"11.5",75,1713792606,"41.38",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713792606,""sunrise"":1713782507,""sunset"":1713830509,""temp"":46.65,""feels_like"":41.38,""pressure"":1022,""humidity"":74,""dew_point"":38.82,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:30:06.000+0000"
"Broken Clouds","38.68",74,1021,"46.51",10000,"11.5",75,1713792486,"41.2",1713782507,1713830509,"1.21","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713792486,""sunrise"":1713782507,""sunset"":1713830509,""temp"":46.51,""feels_like"":41.2,""pressure"":1021,""humidity"":74,""dew_point"":38.68,""uvi"":1.21,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:29:06.000+0000"
"Broken Clouds","38.68",74,1021,"46.51",10000,"11.5",75,1713792486,"41.2",1713782507,1713830509,"1.21","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713792486,""sunrise"":1713782507,""sunset"":1713830509,""temp"":46.51,""feels_like"":41.2,""pressure"":1021,""humidity"":74,""dew_point"":38.68,""uvi"":1.21,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:28:06.000+0000"
