index,host,source,sourcetype,"_raw","_time"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""2842"" schemaname=""pg_toast"" relname=""pg_toast_1260"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""3764"" schemaname=""pg_catalog"" relname=""pg_ts_template"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""2615"" schemaname=""pg_catalog"" relname=""pg_namespace"" heap_blks_read=""7"" heap_blks_hit=""1536"" idx_blks_read=""28"" idx_blks_hit=""2722"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""1255"" schemaname=""pg_catalog"" relname=""pg_proc"" heap_blks_read=""51"" heap_blks_hit=""5431"" idx_blks_read=""70"" idx_blks_hit=""11994"" toast_blks_read=""0"" toast_blks_hit=""0"" tidx_blks_read=""0"" tidx_blks_hit=""0""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""1417"" schemaname=""pg_catalog"" relname=""pg_foreign_server"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""2840"" schemaname=""pg_toast"" relname=""pg_toast_2619"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""11472"" schemaname=""information_schema"" relname=""sql_sizing"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read="""" idx_blks_hit="""" toast_blks_read=""0"" toast_blks_hit=""0"" tidx_blks_read=""0"" tidx_blks_hit=""0""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""11474"" schemaname=""pg_toast"" relname=""pg_toast_11472"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""11477"" schemaname=""information_schema"" relname=""sql_sizing_profiles"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read="""" idx_blks_hit="""" toast_blks_read=""0"" toast_blks_hit=""0"" tidx_blks_read=""0"" tidx_blks_hit=""0""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""11467"" schemaname=""information_schema"" relname=""sql_parts"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read="""" idx_blks_hit="""" toast_blks_read=""0"" toast_blks_hit=""0"" tidx_blks_read=""0"" tidx_blks_hit=""0""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""2609"" schemaname=""pg_catalog"" relname=""pg_description"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read=""0"" toast_blks_hit=""0"" tidx_blks_read=""0"" tidx_blks_hit=""0""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""2614"" schemaname=""pg_catalog"" relname=""pg_listener"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read="""" idx_blks_hit="""" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""2608"" schemaname=""pg_catalog"" relname=""pg_depend"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""2612"" schemaname=""pg_catalog"" relname=""pg_language"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""1214"" schemaname=""pg_catalog"" relname=""pg_shdepend"" heap_blks_read=""6"" heap_blks_hit=""8"" idx_blks_read=""6"" idx_blks_hit=""30"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""11462"" schemaname=""information_schema"" relname=""sql_packages"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read="""" idx_blks_hit="""" toast_blks_read=""0"" toast_blks_hit=""0"" tidx_blks_read=""0"" tidx_blks_hit=""0""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""11457"" schemaname=""information_schema"" relname=""sql_languages"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read="""" idx_blks_hit="""" toast_blks_read=""0"" toast_blks_hit=""0"" tidx_blks_read=""0"" tidx_blks_hit=""0""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""2844"" schemaname=""pg_toast"" relname=""pg_toast_1262"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""2610"" schemaname=""pg_catalog"" relname=""pg_index"" heap_blks_read=""14"" heap_blks_hit=""3683"" idx_blks_read=""29"" idx_blks_hit=""3828"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""2830"" schemaname=""pg_toast"" relname=""pg_toast_2604"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""2618"" schemaname=""pg_catalog"" relname=""pg_rewrite"" heap_blks_read=""24"" heap_blks_hit=""526"" idx_blks_read=""14"" idx_blks_hit=""1086"" toast_blks_read=""32"" toast_blks_hit=""746"" tidx_blks_read=""14"" tidx_blks_hit=""872""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""3600"" schemaname=""pg_catalog"" relname=""pg_ts_dict"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""2603"" schemaname=""pg_catalog"" relname=""pg_amproc"" heap_blks_read=""12"" heap_blks_hit=""1674"" idx_blks_read=""15"" idx_blks_hit=""2202"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""2396"" schemaname=""pg_catalog"" relname=""pg_shdescription"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read=""0"" toast_blks_hit=""0"" tidx_blks_read=""0"" tidx_blks_hit=""0""","2014-02-25T11:16:38.432+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.432042+01:00"" datname=""template1"" relid=""11447"" schemaname=""information_schema"" relname=""sql_features"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read="""" idx_blks_hit="""" toast_blks_read=""0"" toast_blks_hit=""0"" tidx_blks_read=""0"" tidx_blks_hit=""0""
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2607"" schemaname=""pg_catalog"" relname=""pg_conversion"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2328"" schemaname=""pg_catalog"" relname=""pg_foreign_data_wrapper"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""16427"" schemaname=""public"" relname=""pgbench_history"" heap_blks_read=""1456"" heap_blks_hit=""50462"" idx_blks_read="""" idx_blks_hit="""" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""16424"" schemaname=""public"" relname=""pgbench_accounts"" heap_blks_read=""171442"" heap_blks_hit=""232652"" idx_blks_read=""38600"" idx_blks_hit=""318858"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2834"" schemaname=""pg_toast"" relname=""pg_toast_2609"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""1259"" schemaname=""pg_catalog"" relname=""pg_class"" heap_blks_read=""78"" heap_blks_hit=""51695"" idx_blks_read=""71"" idx_blks_hit=""67843"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2753"" schemaname=""pg_catalog"" relname=""pg_opfamily"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2616"" schemaname=""pg_catalog"" relname=""pg_opclass"" heap_blks_read=""20"" heap_blks_hit=""6177"" idx_blks_read=""47"" idx_blks_hit=""8658"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""1261"" schemaname=""pg_catalog"" relname=""pg_auth_members"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2617"" schemaname=""pg_catalog"" relname=""pg_operator"" heap_blks_read=""57"" heap_blks_hit=""8397"" idx_blks_read=""81"" idx_blks_hit=""20650"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2836"" schemaname=""pg_toast"" relname=""pg_toast_1255"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""11449"" schemaname=""pg_toast"" relname=""pg_toast_11447"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""1249"" schemaname=""pg_catalog"" relname=""pg_attribute"" heap_blks_read=""200"" heap_blks_hit=""52935"" idx_blks_read=""81"" idx_blks_hit=""104894"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""3601"" schemaname=""pg_catalog"" relname=""pg_ts_parser"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""11464"" schemaname=""pg_toast"" relname=""pg_toast_11462"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2619"" schemaname=""pg_catalog"" relname=""pg_statistic"" heap_blks_read=""83"" heap_blks_hit=""22338"" idx_blks_read=""24"" idx_blks_hit=""31000"" toast_blks_read=""0"" toast_blks_hit=""0"" tidx_blks_read=""0"" tidx_blks_hit=""0""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2604"" schemaname=""pg_catalog"" relname=""pg_attrdef"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read=""0"" toast_blks_hit=""0"" tidx_blks_read=""0"" tidx_blks_hit=""0""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""1213"" schemaname=""pg_catalog"" relname=""pg_tablespace"" heap_blks_read=""1"" heap_blks_hit=""1"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""16421"" schemaname=""public"" relname=""pgbench_tellers"" heap_blks_read=""461"" heap_blks_hit=""131468"" idx_blks_read=""26"" idx_blks_hit=""93013"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2600"" schemaname=""pg_catalog"" relname=""pg_aggregate"" heap_blks_read=""10"" heap_blks_hit=""239"" idx_blks_read=""20"" idx_blks_hit=""478"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2611"" schemaname=""pg_catalog"" relname=""pg_inherits"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""1"" idx_blks_hit=""3"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""3501"" schemaname=""pg_catalog"" relname=""pg_enum"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2606"" schemaname=""pg_catalog"" relname=""pg_constraint"" heap_blks_read=""9"" heap_blks_hit=""13"" idx_blks_read=""16"" idx_blks_hit=""28"" toast_blks_read=""0"" toast_blks_hit=""0"" tidx_blks_read=""0"" tidx_blks_hit=""0""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2620"" schemaname=""pg_catalog"" relname=""pg_trigger"" heap_blks_read=""12"" heap_blks_hit=""9438"" idx_blks_read=""25"" idx_blks_hit=""12575"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2846"" schemaname=""pg_toast"" relname=""pg_toast_2396"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""11469"" schemaname=""pg_toast"" relname=""pg_toast_11467"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""1136"" schemaname=""pg_catalog"" relname=""pg_pltemplate"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""3602"" schemaname=""pg_catalog"" relname=""pg_ts_config"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2838"" schemaname=""pg_toast"" relname=""pg_toast_2618"" heap_blks_read=""32"" heap_blks_hit=""746"" idx_blks_read=""14"" idx_blks_hit=""872"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2605"" schemaname=""pg_catalog"" relname=""pg_cast"" heap_blks_read=""22"" heap_blks_hit=""1688"" idx_blks_read=""21"" idx_blks_hit=""3852"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2602"" schemaname=""pg_catalog"" relname=""pg_amop"" heap_blks_read=""30"" heap_blks_hit=""17088"" idx_blks_read=""60"" idx_blks_hit=""27640"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""11452"" schemaname=""information_schema"" relname=""sql_implementation_info"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read="""" idx_blks_hit="""" toast_blks_read=""0"" toast_blks_hit=""0"" tidx_blks_read=""0"" tidx_blks_hit=""0""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""11459"" schemaname=""pg_toast"" relname=""pg_toast_11457"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""11479"" schemaname=""pg_toast"" relname=""pg_toast_11477"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""1418"" schemaname=""pg_catalog"" relname=""pg_user_mapping"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""1247"" schemaname=""pg_catalog"" relname=""pg_type"" heap_blks_read=""47"" heap_blks_hit=""15676"" idx_blks_read=""33"" idx_blks_hit=""18646"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2832"" schemaname=""pg_toast"" relname=""pg_toast_2606"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2613"" schemaname=""pg_catalog"" relname=""pg_largeobject"" heap_blks_read=""0"" heap_blks_hit=""0"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""1262"" schemaname=""pg_catalog"" relname=""pg_database"" heap_blks_read=""4"" heap_blks_hit=""6704"" idx_blks_read=""22"" idx_blks_hit=""10589"" toast_blks_read=""0"" toast_blks_hit=""0"" tidx_blks_read=""0"" tidx_blks_hit=""0""","2014-02-25T11:16:38.505+0100"
pgsql,db.example.com,"pg_statio_all_tables","pg_statio","src_time=""2014-02-25 11:16:38.505630+01:00"" datname=""postgres"" relid=""2601"" schemaname=""pg_catalog"" relname=""pg_am"" heap_blks_read=""13"" heap_blks_hit=""2876"" idx_blks_read=""0"" idx_blks_hit=""0"" toast_blks_read="""" toast_blks_hit="""" tidx_blks_read="""" tidx_blks_hit=""""","2014-02-25T11:16:38.505+0100"
