Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM,GHG,GHG Conversion Factor,Comments
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,50% Laden,km,All Gases (CO2e),0.938892705,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,50% Laden,km,CH4,0.00019,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,50% Laden,km,CO2,0.9285,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,50% Laden,km,N2O,0.010202705,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,50% Laden,miles,All Gases (CO2e),1.511001342,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,50% Laden,miles,CH4,0.000305775,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,50% Laden,miles,CO2,1.494275904,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,50% Laden,miles,N2O,0.016419663,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,50% Laden,tonne.km,All Gases (CO2e),0.09881,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,50% Laden,tonne.km,CH4,0.00002,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,50% Laden,tonne.km,CO2,0.09772,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,50% Laden,tonne.km,N2O,0.00107,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,100% Laden,km,All Gases (CO2e),1.171022705,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,100% Laden,km,CH4,0.00019,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,100% Laden,km,CO2,1.16063,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,100% Laden,km,N2O,0.010202705,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,100% Laden,miles,All Gases (CO2e),1.884578365,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,100% Laden,miles,CH4,0.000305775,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,100% Laden,miles,CO2,1.867852927,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,100% Laden,miles,N2O,0.016419663,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,100% Laden,tonne.km,All Gases (CO2e),0.06162,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,100% Laden,tonne.km,CH4,0.00001,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,100% Laden,tonne.km,CO2,0.06107,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,100% Laden,tonne.km,N2O,0.00054,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,Average laden,km,All Gases (CO2e),0.994602705,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,Average laden,km,CH4,0.00019,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,Average laden,km,CO2,0.98421,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,Average laden,km,N2O,0.010202705,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,Average laden,miles,All Gases (CO2e),1.600657896,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,Average laden,miles,CH4,0.000305775,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,Average laden,miles,CO2,1.583932458,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,Average laden,miles,N2O,0.016419663,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,Average laden,tonne.km,All Gases (CO2e),0.08442,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,Average laden,tonne.km,CH4,0.00002,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,Average laden,tonne.km,CO2,0.08353,
Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),,Average laden,tonne.km,N2O,0.00087,
Scope 3,Freighting goods,HGV (all diesel),All artics,,0% Laden,km,All Gases (CO2e),0.75737,
Scope 3,Freighting goods,HGV (all diesel),All artics,,0% Laden,km,CH4,0.00019,
Scope 3,Freighting goods,HGV (all diesel),All artics,,0% Laden,km,CO2,0.74698,
Scope 3,Freighting goods,HGV (all diesel),All artics,,0% Laden,km,N2O,0.0102,
Scope 3,Freighting goods,HGV (all diesel),All artics,,0% Laden,miles,All Gases (CO2e),1.218868865,
Scope 3,Freighting goods,HGV (all diesel),All artics,,0% Laden,miles,CH4,0.000305775,
Scope 3,Freighting goods,HGV (all diesel),All artics,,0% Laden,miles,CO2,1.202147781,
Scope 3,Freighting goods,HGV (all diesel),All artics,,0% Laden,miles,N2O,0.016415309,
Scope 3,Freighting goods,HGV (all diesel),All artics,,0% Laden,tonne.km,All Gases (CO2e),N/A,
Scope 3,Freighting goods,HGV (all diesel),All artics,,0% Laden,tonne.km,CH4,N/A,
Scope 3,Freighting goods,HGV (all diesel),All artics,,0% Laden,tonne.km,CO2,N/A,
Scope 3,Freighting goods,HGV (all diesel),All artics,,0% Laden,tonne.km,N2O,N/A,
Scope 3,Freighting goods,HGV (all diesel),All artics,,50% Laden,km,All Gases (CO2e),0.94411,
Scope 3,Freighting goods,HGV (all diesel),All artics,,50% Laden,km,CH4,0.00019,
Scope 3,Freighting goods,HGV (all diesel),All artics,,50% Laden,km,CO2,0.93372,
Scope 3,Freighting goods,HGV (all diesel),All artics,,50% Laden,km,N2O,0.0102,
Scope 3,Freighting goods,HGV (all diesel),All artics,,50% Laden,miles,All Gases (CO2e),1.519397764,
Scope 3,Freighting goods,HGV (all diesel),All artics,,50% Laden,miles,CH4,0.000305775,
Scope 3,Freighting goods,HGV (all diesel),All artics,,50% Laden,miles,CO2,1.50267668,
Scope 3,Freighting goods,HGV (all diesel),All artics,,50% Laden,miles,N2O,0.016415309,
Scope 3,Freighting goods,HGV (all diesel),All artics,,50% Laden,tonne.km,All Gases (CO2e),0.10182,
Scope 3,Freighting goods,HGV (all diesel),All artics,,50% Laden,tonne.km,CH4,0.00002,
Scope 3,Freighting goods,HGV (all diesel),All artics,,50% Laden,tonne.km,CO2,0.1007,
Scope 3,Freighting goods,HGV (all diesel),All artics,,50% Laden,tonne.km,N2O,0.0011,
Scope 3,Freighting goods,HGV (all diesel),All artics,,100% Laden,km,All Gases (CO2e),1.13085,
Scope 3,Freighting goods,HGV (all diesel),All artics,,100% Laden,km,CH4,0.00019,
Scope 3,Freighting goods,HGV (all diesel),All artics,,100% Laden,km,CO2,1.12046,
Scope 3,Freighting goods,HGV (all diesel),All artics,,100% Laden,km,N2O,0.0102,
Scope 3,Freighting goods,HGV (all diesel),All artics,,100% Laden,miles,All Gases (CO2e),1.819926662,
Scope 3,Freighting goods,HGV (all diesel),All artics,,100% Laden,miles,CH4,0.000305775,
Scope 3,Freighting goods,HGV (all diesel),All artics,,100% Laden,miles,CO2,1.803205578,
Scope 3,Freighting goods,HGV (all diesel),All artics,,100% Laden,miles,N2O,0.016415309,
Scope 3,Freighting goods,HGV (all diesel),All artics,,100% Laden,tonne.km,All Gases (CO2e),0.06098,
Scope 3,Freighting goods,HGV (all diesel),All artics,,100% Laden,tonne.km,CH4,0.00001,
Scope 3,Freighting goods,HGV (all diesel),All artics,,100% Laden,tonne.km,CO2,0.06042,
Scope 3,Freighting goods,HGV (all diesel),All artics,,100% Laden,tonne.km,N2O,0.00055,
Scope 3,Freighting goods,HGV (all diesel),All artics,,Average laden,km,All Gases (CO2e),0.9946,
Scope 3,Freighting goods,HGV (all diesel),All artics,,Average laden,km,CH4,0.00019,
Scope 3,Freighting goods,HGV (all diesel),All artics,,Average laden,km,CO2,0.98421,
Scope 3,Freighting goods,HGV (all diesel),All artics,,Average laden,km,N2O,0.0102,
Scope 3,Freighting goods,HGV (all diesel),All artics,,Average laden,miles,All Gases (CO2e),1.600653542,
Scope 3,Freighting goods,HGV (all diesel),All artics,,Average laden,miles,CH4,0.000305775,
Scope 3,Freighting goods,HGV (all diesel),All artics,,Average laden,miles,CO2,1.583932458,
Scope 3,Freighting goods,HGV (all diesel),All artics,,Average laden,miles,N2O,0.016415309,
Scope 3,Freighting goods,HGV (all diesel),All artics,,Average laden,tonne.km,All Gases (CO2e),0.08793,
Scope 3,Freighting goods,HGV (all diesel),All artics,,Average laden,tonne.km,CH4,0.00002,
Scope 3,Freighting goods,HGV (all diesel),All artics,,Average laden,tonne.km,CO2,0.08701,
Scope 3,Freighting goods,HGV (all diesel),All artics,,Average laden,tonne.km,N2O,0.0009,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,0% Laden,km,All Gases (CO2e),0.717777575,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,0% Laden,km,CH4,0.00014,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,0% Laden,km,CO2,0.708337575,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,0% Laden,km,N2O,0.0093,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,0% Laden,miles,All Gases (CO2e),1.155151034,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,0% Laden,miles,CH4,0.000225308,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,0% Laden,miles,CO2,1.139958827,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,0% Laden,miles,N2O,0.014966899,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,0% Laden,tonne.km,All Gases (CO2e),N/A,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,0% Laden,tonne.km,CH4,N/A,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,0% Laden,tonne.km,CO2,N/A,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,0% Laden,tonne.km,N2O,N/A,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,50% Laden,km,All Gases (CO2e),0.884834874,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,50% Laden,km,CH4,0.00014,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,50% Laden,km,CO2,0.875394874,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,50% Laden,km,N2O,0.0093,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,50% Laden,miles,All Gases (CO2e),1.424003695,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,50% Laden,miles,CH4,0.000225308,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,50% Laden,miles,CO2,1.408811488,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,50% Laden,miles,N2O,0.014966899,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,50% Laden,tonne.km,All Gases (CO2e),0.13651,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,50% Laden,tonne.km,CH4,0.00002,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,50% Laden,tonne.km,CO2,0.13505,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,50% Laden,tonne.km,N2O,0.00143,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,100% Laden,km,All Gases (CO2e),1.051892173,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,100% Laden,km,CH4,0.00014,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,100% Laden,km,CO2,1.042452173,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,100% Laden,km,N2O,0.0093,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,100% Laden,miles,All Gases (CO2e),1.692856357,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,100% Laden,miles,CH4,0.000225308,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,100% Laden,miles,CO2,1.677664149,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,100% Laden,miles,N2O,0.014966899,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,100% Laden,tonne.km,All Gases (CO2e),0.08114,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,100% Laden,tonne.km,CH4,0.00001,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,100% Laden,tonne.km,CO2,0.08041,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,100% Laden,tonne.km,N2O,0.00072,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,Average laden,km,All Gases (CO2e),0.90657,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,Average laden,km,CH4,0.00014,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,Average laden,km,CO2,0.89713,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,Average laden,km,N2O,0.0093,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,Average laden,miles,All Gases (CO2e),1.45898299,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,Average laden,miles,CH4,0.000225308,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,Average laden,miles,CO2,1.443790783,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,Average laden,miles,N2O,0.014966899,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,Average laden,tonne.km,All Gases (CO2e),0.1232,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,Average laden,tonne.km,CH4,0.00003,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,Average laden,tonne.km,CO2,0.12127,
Scope 3,Freighting goods,HGV (all diesel),All HGVs,,Average laden,tonne.km,N2O,0.0019,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,All Gases (CO2e),0.651255099,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,CH4,7.11E-05,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,CO2,0.645124004,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,N2O,0.00606,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,All Gases (CO2e),1.048093485,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,CH4,0.000114415,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,CO2,1.038226446,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,N2O,0.009752625,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,tonne.km,All Gases (CO2e),N/A,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,tonne.km,CH4,N/A,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,tonne.km,CO2,N/A,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,tonne.km,N2O,N/A,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,All Gases (CO2e),0.707351283,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,CH4,7.11E-05,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,CO2,0.701220189,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,N2O,0.00606,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,All Gases (CO2e),1.138371543,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,CH4,0.000114415,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,CO2,1.128504504,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,N2O,0.009752625,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,tonne.km,All Gases (CO2e),0.642836962,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,tonne.km,CH4,0.00006,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,tonne.km,CO2,0.637266962,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,tonne.km,N2O,0.00551,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,All Gases (CO2e),0.763447467,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,CH4,7.11E-05,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,CO2,0.757316373,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,N2O,0.00606,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,All Gases (CO2e),1.228649601,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,CH4,0.000114415,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,CO2,1.218782561,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,N2O,0.009752625,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,tonne.km,All Gases (CO2e),0.346904159,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,tonne.km,CH4,0.00003,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,tonne.km,CO2,0.344124159,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,tonne.km,N2O,0.00275,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,All Gases (CO2e),0.702868357,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,CH4,7.11E-05,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,CO2,0.696737263,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,N2O,0.00606,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,All Gases (CO2e),1.131156974,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,CH4,0.000114415,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,CO2,1.121289934,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,N2O,0.009752625,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,tonne.km,All Gases (CO2e),0.694308319,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,tonne.km,CH4,0.00007,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,tonne.km,CO2,0.688248319,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,tonne.km,N2O,0.00599,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,All Gases (CO2e),0.779087624,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,CH4,8.75E-05,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,CO2,0.771540124,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,N2O,0.00746,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,All Gases (CO2e),1.253819993,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,CH4,0.000140817,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,CO2,1.241673469,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,N2O,0.012005706,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,tonne.km,All Gases (CO2e),N/A,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,tonne.km,CH4,N/A,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,tonne.km,CO2,N/A,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,tonne.km,N2O,N/A,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,All Gases (CO2e),0.889312751,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,CH4,8.75E-05,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,CO2,0.881765252,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,N2O,0.00746,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,All Gases (CO2e),1.43121014,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,CH4,0.000140817,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,CO2,1.419063617,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,N2O,0.012005706,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,tonne.km,All Gases (CO2e),0.336756427,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,tonne.km,CH4,0.00003,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,tonne.km,CO2,0.333906427,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,tonne.km,N2O,0.00282,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,All Gases (CO2e),0.999537879,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,CH4,8.75E-05,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,CO2,0.991990379,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,N2O,0.00746,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,All Gases (CO2e),1.608600288,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,CH4,0.000140817,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,CO2,1.596453764,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,N2O,0.012005706,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,tonne.km,All Gases (CO2e),0.189247894,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,tonne.km,CH4,0.00002,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,tonne.km,CO2,0.187817894,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,tonne.km,N2O,0.00141,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,All Gases (CO2e),0.865062031,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,CH4,8.75E-05,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,CO2,0.857514531,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,N2O,0.00746,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,miles,All Gases (CO2e),1.392182389,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,miles,CH4,0.000140817,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,miles,CO2,1.380035866,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,miles,N2O,0.012005706,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,tonne.km,All Gases (CO2e),0.419964032,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,tonne.km,CH4,0.00004,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,tonne.km,CO2,0.416304032,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,tonne.km,N2O,0.00362,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,km,All Gases (CO2e),0.93783625,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,km,CH4,0.000117165,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,km,CO2,0.927739085,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,km,N2O,0.00998,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,miles,All Gases (CO2e),1.509301142,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,miles,CH4,0.000188558,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,miles,CO2,1.49305133,
