time,from,to,forecast,epoc
"2022-04-15T20:56:24BST","2022-04-16T02:00BST","2022-04-16T02:30BST",171,1650052584
"2022-04-15T20:56:24BST","2022-04-16T01:30BST","2022-04-16T02:00BST",167,1650052584
"2022-04-15T20:56:24BST","2022-04-16T01:00BST","2022-04-16T01:30BST",162,1650052584
"2022-04-15T20:56:24BST","2022-04-16T00:30BST","2022-04-16T01:00BST",162,1650052584
"2022-04-15T20:56:24BST","2022-04-16T00:00BST","2022-04-16T00:30BST",162,1650052584
"2022-04-15T20:56:24BST","2022-04-15T23:30BST","2022-04-16T00:00BST",164,1650052584
"2022-04-15T20:56:24BST","2022-04-15T23:00BST","2022-04-15T23:30BST",170,1650052584
"2022-04-15T20:56:24BST","2022-04-15T22:30BST","2022-04-15T23:00BST",177,1650052584
"2022-04-15T20:56:24BST","2022-04-15T22:00BST","2022-04-15T22:30BST",186,1650052584
"2022-04-15T20:56:24BST","2022-04-15T21:30BST","2022-04-15T22:00BST",189,1650052584
