Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM,GHG,GHG Conversion Factor
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Energy - Gross CV,kWh (Gross CV),kg CH4,0.00033
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Energy - Gross CV,kWh (Gross CV),kg CO2,0.26695
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Energy - Gross CV,kWh (Gross CV),kg N2O,0.00061
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Energy - Net CV,kWh (Net CV),kg CO2e,0.28499
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Energy - Net CV,kWh (Net CV),kg CH4,0.00035
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Energy - Net CV,kWh (Net CV),kg CO2,0.28399
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Energy - Net CV,kWh (Net CV),kg N2O,0.00064
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Volume,litres,kg CO2e,3.16976
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Volume,litres,kg CH4,0.00394
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Volume,litres,kg CO2,3.15866
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Volume,litres,kg N2O,0.00716
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Tonnes,tonnes,kg CO2e,3226.81942
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Tonnes,tonnes,kg CH4,4.01592
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Tonnes,tonnes,kg CO2,3215.51229
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Tonnes,tonnes,kg N2O,7.2912
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Energy - Gross CV,kWh (Gross CV),kg CO2e,0.27588
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Energy - Gross CV,kWh (Gross CV),kg CH4,0.00028
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Energy - Gross CV,kWh (Gross CV),kg CO2,0.25359
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Energy - Gross CV,kWh (Gross CV),kg N2O,0.02201
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Energy - Net CV,kWh (Net CV),kg CO2e,0.29349
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Energy - Net CV,kWh (Net CV),kg CH4,0.0003
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Energy - Net CV,kWh (Net CV),kg CO2,0.26978
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Energy - Net CV,kWh (Net CV),kg N2O,0.02341
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Volume,litres,kg CO2e,2.95351
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Volume,litres,kg CH4,0.00303
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Volume,litres,kg CO2,2.71489
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Volume,litres,kg N2O,0.23559
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Tonnes,tonnes,kg CO2e,3470.36868
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Tonnes,tonnes,kg CH4,3.55505
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Tonnes,tonnes,kg CO2,3190
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Tonnes,tonnes,kg N2O,276.81363
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Energy - Gross CV,kWh (Gross CV),kg CO2e,0.24646
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Energy - Gross CV,kWh (Gross CV),kg CH4,0.00028
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Energy - Gross CV,kWh (Gross CV),kg CO2,0.2455
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Energy - Gross CV,kWh (Gross CV),kg N2O,0.00068
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Energy - Net CV,kWh (Net CV),kg CO2e,0.25943
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Energy - Net CV,kWh (Net CV),kg CH4,0.0003
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Energy - Net CV,kWh (Net CV),kg CO2,0.25842
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Energy - Net CV,kWh (Net CV),kg N2O,0.00071
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Volume,litres,kg CO2e,
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Volume,litres,kg CH4,
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Volume,litres,kg CO2,
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Volume,litres,kg N2O,
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Tonnes,tonnes,kg CO2e,2944.81587
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Tonnes,tonnes,kg CH4,3.39318
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Tonnes,tonnes,kg CO2,2933.33333
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Tonnes,tonnes,kg N2O,8.08935
Scope 1,Fuels,Liquid fuels,Waste oils,,Energy - Gross CV,kWh (Gross CV),kg CO2e,0.26757
Scope 1,Fuels,Liquid fuels,Waste oils,,Energy - Gross CV,kWh (Gross CV),kg CH4,0.00027
Scope 1,Fuels,Liquid fuels,Waste oils,,Energy - Gross CV,kWh (Gross CV),kg CO2,0.26326
Scope 1,Fuels,Liquid fuels,Waste oils,,Energy - Gross CV,kWh (Gross CV),kg N2O,0.00404
Scope 1,Fuels,Liquid fuels,Waste oils,,Energy - Net CV,kWh (Net CV),kg CO2e,0.28464
Scope 1,Fuels,Liquid fuels,Waste oils,,Energy - Net CV,kWh (Net CV),kg CH4,0.00028
Scope 1,Fuels,Liquid fuels,Waste oils,,Energy - Net CV,kWh (Net CV),kg CO2,0.28007
Scope 1,Fuels,Liquid fuels,Waste oils,,Energy - Net CV,kWh (Net CV),kg N2O,0.00429
Scope 1,Fuels,Liquid fuels,Waste oils,,Volume,litres,kg CO2e,
Scope 1,Fuels,Liquid fuels,Waste oils,,Volume,litres,kg CH4,
Scope 1,Fuels,Liquid fuels,Waste oils,,Volume,litres,kg CO2,
Scope 1,Fuels,Liquid fuels,Waste oils,,Volume,litres,kg N2O,
Scope 1,Fuels,Liquid fuels,Waste oils,,Tonnes,tonnes,kg CO2e,3222.89577
Scope 1,Fuels,Liquid fuels,Waste oils,,Tonnes,tonnes,kg CH4,3.20261
Scope 1,Fuels,Liquid fuels,Waste oils,,Tonnes,tonnes,kg CO2,3171.08516
Scope 1,Fuels,Liquid fuels,Waste oils,,Tonnes,tonnes,kg N2O,48.60801
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Energy - Gross CV,kWh (Gross CV),kg CO2e,0.25558
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Energy - Gross CV,kWh (Gross CV),kg CH4,0.0001
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Energy - Gross CV,kWh (Gross CV),kg CO2,0.25359
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Energy - Gross CV,kWh (Gross CV),kg N2O,0.0019
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Energy - Net CV,kWh (Net CV),kg CO2e,0.2719
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Energy - Net CV,kWh (Net CV),kg CH4,0.00011
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Energy - Net CV,kWh (Net CV),kg CO2,0.26978
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Energy - Net CV,kWh (Net CV),kg N2O,0.00202
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Volume,litres,kg CO2e,2.73625
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Volume,litres,kg CH4,0.00106
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Volume,litres,kg CO2,2.71489
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Volume,litres,kg N2O,0.02029
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Tonnes,tonnes,kg CO2e,3215.09
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Tonnes,tonnes,kg CH4,1.25
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Tonnes,tonnes,kg CO2,3190
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Tonnes,tonnes,kg N2O,23.84
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Energy - Gross CV,kWh (Gross CV),kg CO2e,0.26966
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Energy - Gross CV,kWh (Gross CV),kg CH4,0.0001
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Energy - Gross CV,kWh (Gross CV),kg CO2,0.26757
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Energy - Gross CV,kWh (Gross CV),kg N2O,0.00198
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Energy - Net CV,kWh (Net CV),kg CO2e,0.28687
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Energy - Net CV,kWh (Net CV),kg CH4,0.00011
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Energy - Net CV,kWh (Net CV),kg CO2,0.28465
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Energy - Net CV,kWh (Net CV),kg N2O,0.00211
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Volume,litres,kg CO2e,3.19066
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Volume,litres,kg CH4,0.00123
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Volume,litres,kg CO2,3.16601
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Volume,litres,kg N2O,0.02342
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Tonnes,tonnes,kg CO2e,3248.09
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Tonnes,tonnes,kg CH4,1.25
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Tonnes,tonnes,kg CO2,3223
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Tonnes,tonnes,kg N2O,23.84
Scope 1,Fuels,Solid fuels,Coal (industrial),,Energy - Gross CV,kWh (Gross CV),kg CO2e,0.32442
Scope 1,Fuels,Solid fuels,Coal (industrial),,Energy - Gross CV,kWh (Gross CV),kg CH4,0.00089
Scope 1,Fuels,Solid fuels,Coal (industrial),,Energy - Gross CV,kWh (Gross CV),kg CO2,0.32132
Scope 1,Fuels,Solid fuels,Coal (industrial),,Energy - Gross CV,kWh (Gross CV),kg N2O,0.00221
Scope 1,Fuels,Solid fuels,Coal (industrial),,Energy - Net CV,kWh (Net CV),kg CO2e,0.34149
Scope 1,Fuels,Solid fuels,Coal (industrial),,Energy - Net CV,kWh (Net CV),kg CH4,0.00093
Scope 1,Fuels,Solid fuels,Coal (industrial),,Energy - Net CV,kWh (Net CV),kg CO2,0.33823
Scope 1,Fuels,Solid fuels,Coal (industrial),,Energy - Net CV,kWh (Net CV),kg N2O,0.00233
Scope 1,Fuels,Solid fuels,Coal (industrial),,Tonnes,tonnes,kg CO2e,2437.48697
Scope 1,Fuels,Solid fuels,Coal (industrial),,Tonnes,tonnes,kg CH4,6.65689
Scope 1,Fuels,Solid fuels,Coal (industrial),,Tonnes,tonnes,kg CO2,2414.19053
Scope 1,Fuels,Solid fuels,Coal (industrial),,Tonnes,tonnes,kg N2O,16.63955
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Energy - Gross CV,kWh (Gross CV),kg CO2e,0.30865
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Energy - Gross CV,kWh (Gross CV),kg CH4,0.00009
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Energy - Gross CV,kWh (Gross CV),kg CO2,0.30683
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Energy - Gross CV,kWh (Gross CV),kg N2O,0.00173
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Energy - Net CV,kWh (Net CV),kg CO2e,0.3249
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Energy - Net CV,kWh (Net CV),kg CH4,0.00009
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Energy - Net CV,kWh (Net CV),kg CO2,0.32298
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Energy - Net CV,kWh (Net CV),kg N2O,0.00182
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Tonnes,tonnes,kg CO2e,2244.63094
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Tonnes,tonnes,kg CH4,0.63977
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Tonnes,tonnes,kg CO2,2231.39813
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Tonnes,tonnes,kg N2O,12.59303
Scope 1,Fuels,Solid fuels,Coal (domestic),,Energy - Gross CV,kWh (Gross CV),kg CO2e,0.34208
Scope 1,Fuels,Solid fuels,Coal (domestic),,Energy - Gross CV,kWh (Gross CV),kg CH4,0.02294
Scope 1,Fuels,Solid fuels,Coal (domestic),,Energy - Gross CV,kWh (Gross CV),kg CO2,0.3147
Scope 1,Fuels,Solid fuels,Coal (domestic),,Energy - Gross CV,kWh (Gross CV),kg N2O,0.00444
Scope 1,Fuels,Solid fuels,Coal (domestic),,Energy - Net CV,kWh (Net CV),kg CO2e,0.36008
Scope 1,Fuels,Solid fuels,Coal (domestic),,Energy - Net CV,kWh (Net CV),kg CH4,0.02415
Scope 1,Fuels,Solid fuels,Coal (domestic),,Energy - Net CV,kWh (Net CV),kg CO2,0.33127
Scope 1,Fuels,Solid fuels,Coal (domestic),,Energy - Net CV,kWh (Net CV),kg N2O,0.00467
Scope 1,Fuels,Solid fuels,Coal (domestic),,Tonnes,tonnes,kg CO2e,2861.95934
Scope 1,Fuels,Solid fuels,Coal (domestic),,Tonnes,tonnes,kg CH4,191.93134
Scope 1,Fuels,Solid fuels,Coal (domestic),,Tonnes,tonnes,kg CO2,2632.9165
Scope 1,Fuels,Solid fuels,Coal (domestic),,Tonnes,tonnes,kg N2O,37.1115
Scope 1,Fuels,Solid fuels,Coking coal,,Energy - Gross CV,kWh (Gross CV),kg CO2e,0.35363
Scope 1,Fuels,Solid fuels,Coking coal,,Energy - Gross CV,kWh (Gross CV),kg CH4,0.00454
Scope 1,Fuels,Solid fuels,Coking coal,,Energy - Gross CV,kWh (Gross CV),kg CO2,0.34719
Scope 1,Fuels,Solid fuels,Coking coal,,Energy - Gross CV,kWh (Gross CV),kg N2O,0.0019
Scope 1,Fuels,Solid fuels,Coking coal,,Energy - Net CV,kWh (Net CV),kg CO2e,0.37224
Scope 1,Fuels,Solid fuels,Coking coal,,Energy - Net CV,kWh (Net CV),kg CH4,0.00478
Scope 1,Fuels,Solid fuels,Coking coal,,Energy - Net CV,kWh (Net CV),kg CO2,0.36547
Scope 1,Fuels,Solid fuels,Coking coal,,Energy - Net CV,kWh (Net CV),kg N2O,0.002
Scope 1,Fuels,Solid fuels,Coking coal,,Tonnes,tonnes,kg CO2e,3126.81403
Scope 1,Fuels,Solid fuels,Coking coal,,Tonnes,tonnes,kg CH4,40.1158
Scope 1,Fuels,Solid fuels,Coking coal,,Tonnes,tonnes,kg CO2,3069.92747
Scope 1,Fuels,Solid fuels,Coking coal,,Tonnes,tonnes,kg N2O,16.77076
Scope 1,Fuels,Solid fuels,Petroleum coke,,Energy - Gross CV,kWh (Gross CV),kg CO2e,0.34081
Scope 1,Fuels,Solid fuels,Petroleum coke,,Energy - Gross CV,kWh (Gross CV),kg CH4,0.0003
Scope 1,Fuels,Solid fuels,Petroleum coke,,Energy - Gross CV,kWh (Gross CV),kg CO2,0.33978
Scope 1,Fuels,Solid fuels,Petroleum coke,,Energy - Gross CV,kWh (Gross CV),kg N2O,0.00074
Scope 1,Fuels,Solid fuels,Petroleum coke,,Energy - Net CV,kWh (Net CV),kg CO2e,0.35875
Scope 1,Fuels,Solid fuels,Petroleum coke,,Energy - Net CV,kWh (Net CV),kg CH4,0.00031
Scope 1,Fuels,Solid fuels,Petroleum coke,,Energy - Net CV,kWh (Net CV),kg CO2,0.35766
Scope 1,Fuels,Solid fuels,Petroleum coke,,Energy - Net CV,kWh (Net CV),kg N2O,0.00078
Scope 1,Fuels,Solid fuels,Petroleum coke,,Tonnes,tonnes,kg CO2e,3385.39826
Scope 1,Fuels,Solid fuels,Petroleum coke,,Tonnes,tonnes,kg CH4,2.93585
Scope 1,Fuels,Solid fuels,Petroleum coke,,Tonnes,tonnes,kg CO2,3375.13964
Scope 1,Fuels,Solid fuels,Petroleum coke,,Tonnes,tonnes,kg N2O,7.32277
Scope 1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Energy - Gross CV,kWh (Gross CV),kg CO2e,0.32168
Scope 1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Energy - Gross CV,kWh (Gross CV),kg CH4,0.00009
Scope 1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Energy - Gross CV,kWh (Gross CV),kg CO2,0.31978
Scope 1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Energy - Gross CV,kWh (Gross CV),kg N2O,0.0018
Scope 1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Energy - Net CV,kWh (Net CV),kg CO2e,0.33861
Scope 1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Energy - Net CV,kWh (Net CV),kg CH4,0.0001
Scope 1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Energy - Net CV,kWh (Net CV),kg CO2,0.33661
Scope 1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Energy - Net CV,kWh (Net CV),kg N2O,0.0019
Scope 1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Tonnes,tonnes,kg CO2e,2244.63094
Scope 1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Tonnes,tonnes,kg CH4,0.63977
Scope 1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Tonnes,tonnes,kg CO2,2231.39813
Scope 1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Tonnes,tonnes,kg N2O,12.59303
Scope 1,Bioenergy,Biofuel,Bioethanol,,,GJ,kg CO2e,0.32875
Scope 1,Bioenergy,Biofuel,Bioethanol,,,kg,kg CO2e,0.00881
Scope 1,Bioenergy,Biofuel,Bioethanol,,,litres,kg CO2e,0.007
Scope 1,Bioenergy,Biofuel,Biodiesel,,,GJ,kg CO2e,0.60451
Scope 1,Bioenergy,Biofuel,Biodiesel,,,kg,kg CO2e,0.02249
Scope 1,Bioenergy,Biofuel,Biodiesel,,,litres,kg CO2e,0.02001
Scope 1,Bioenergy,Biofuel,Biomethane,,,GJ,kg CO2e,0.10985
Scope 1,Bioenergy,Biofuel,Biomethane,,,kg,kg CO2e,0.00538
Scope 1,Bioenergy,Biofuel,Biomethane,,,litres,kg CO2e,
Scope 1,Bioenergy,Biofuel,Biodiesel (from used cooking oil),,,GJ,kg CO2e,0.60451
Scope 1,Bioenergy,Biofuel,Biodiesel (from used cooking oil),,,kg,kg CO2e,0.02249
Scope 1,Bioenergy,Biofuel,Biodiesel (from used cooking oil),,,litres,kg CO2e,0.02001
Scope 1,Bioenergy,Biofuel,Biodiesel (from tallow),,,GJ,kg CO2e,0.60451
Scope 1,Bioenergy,Biofuel,Biodiesel (from tallow),,,kg,kg CO2e,0.02249
Scope 1,Bioenergy,Biofuel,Biodiesel (from tallow),,,litres,kg CO2e,0.02001
Scope 1,Bioenergy,Biomass,Wood logs,,,kWh,kg CO2e,0.0127
Scope 1,Bioenergy,Biomass,Wood logs,,,tonnes,kg CO2e,51.90553
Scope 1,Bioenergy,Biomass,Wood chips,,,kWh,kg CO2e,0.0127
Scope 1,Bioenergy,Biomass,Wood chips,,,tonnes,kg CO2e,47.9888
Scope 1,Bioenergy,Biomass,Wood pellets,,,kWh,kg CO2e,0.0127
Scope 1,Bioenergy,Biomass,Wood pellets,,,tonnes,kg CO2e,59.45671
Scope 1,Bioenergy,Biomass,Grass/straw,,,kWh,kg CO2e,0.02089
Scope 1,Bioenergy,Biomass,Grass/straw,,,tonnes,kg CO2e,77.7645
Scope 1,Bioenergy,Biogas,Biogas,,,kWh,kg CO2e,0.00023
Scope 1,Bioenergy,Biogas,Biogas,,,tonnes,kg CO2e,1.27161
Scope 1,Bioenergy,Biogas,Landfill gas,,,kWh,kg CO2e,0.0002
Scope 1,Bioenergy,Biogas,Landfill gas,,,tonnes,kg CO2e,0.6943
Scope 1,Refrigerant & other,Kyoto protocol - standard,Carbon dioxide,,,kg,kg CO2e,1
Scope 1,Refrigerant & other,Kyoto protocol - standard,Methane,,,kg,kg CO2e,25
Scope 1,Refrigerant & other,Kyoto protocol - standard,Nitrous oxide,,,kg,kg CO2e,298
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-23,,,kg,kg CO2e,14800
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-32,,,kg,kg CO2e,675
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-41,,,kg,kg CO2e,92
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-125,,,kg,kg CO2e,3500
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-134,,,kg,kg CO2e,1100
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-134a,,,kg,kg CO2e,1430
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-143,,,kg,kg CO2e,353
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-143a,,,kg,kg CO2e,4470
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-152a,,,kg,kg CO2e,124
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-227ea,,,kg,kg CO2e,3220
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-236fa,,,kg,kg CO2e,9810
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-245fa,,,kg,kg CO2e,1030
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-43-I0mee,,,kg,kg CO2e,1640
Scope 1,Refrigerant & other,Kyoto protocol - standard,Perfluoromethane (PFC-14),,,kg,kg CO2e,7390
Scope 1,Refrigerant & other,Kyoto protocol - standard,Perfluoroethane (PFC-116),,,kg,kg CO2e,12200
Scope 1,Refrigerant & other,Kyoto protocol - standard,Perfluoropropane (PFC-218),,,kg,kg CO2e,8830
Scope 1,Refrigerant & other,Kyoto protocol - standard,Perfluorocyclobutane (PFC-318),,,kg,kg CO2e,10300
Scope 1,Refrigerant & other,Kyoto protocol - standard,Perfluorobutane (PFC-3-1-10),,,kg,kg CO2e,8860
Scope 1,Refrigerant & other,Kyoto protocol - standard,Perfluoropentane (PFC-4-1-12),,,kg,kg CO2e,9160
Scope 1,Refrigerant & other,Kyoto protocol - standard,Perfluorohexane (PFC-5-1-14),,,kg,kg CO2e,9300
Scope 1,Refrigerant & other,Kyoto protocol - standard,Sulphur hexafluoride (SF6),,,kg,kg CO2e,22800
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-152,,,kg,kg CO2e,53
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-161,,,kg,kg CO2e,12
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-236cb,,,kg,kg CO2e,1340
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-236ea,,,kg,kg CO2e,1370
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-245ca,,,kg,kg CO2e,693
Scope 1,Refrigerant & other,Kyoto protocol - standard,HFC-365mfc,,,kg,kg CO2e,794
Scope 1,Refrigerant & other,Kyoto protocol- blends,R404A,,,kg,kg CO2e,3922
Scope 1,Refrigerant & other,Kyoto protocol- blends,R407A,,,kg,kg CO2e,2107
Scope 1,Refrigerant & other,Kyoto protocol- blends,R407C,,,kg,kg CO2e,1774
Scope 1,Refrigerant & other,Kyoto protocol- blends,R407F,,,kg,kg CO2e,1825
Scope 1,Refrigerant & other,Kyoto protocol- blends,R408A,,,kg,kg CO2e,3152
Scope 1,Refrigerant & other,Kyoto protocol- blends,R410A,,,kg,kg CO2e,2088
Scope 1,Refrigerant & other,Kyoto protocol- blends,R507A,,,kg,kg CO2e,3985
Scope 1,Refrigerant & other,Kyoto protocol- blends,R508B,,,kg,kg CO2e,13396
Scope 1,Refrigerant & other,Kyoto protocol- blends,R403a,,,kg,kg CO2e,3124
Scope 1,Refrigerant & other,Montreal protocol - standard,CFC-11/R11 = trichlorofluoromethane,,,kg,kg CO2e,4750
Scope 1,Refrigerant & other,Montreal protocol - standard,CFC-12/R12 = dichlorodifluoromethane,,,kg,kg CO2e,10900
Scope 1,Refrigerant & other,Montreal protocol - standard,CFC-13,,,kg,kg CO2e,14400
Scope 1,Refrigerant & other,Montreal protocol - standard,CFC-113,,,kg,kg CO2e,6130
Scope 1,Refrigerant & other,Montreal protocol - standard,CFC-114,,,kg,kg CO2e,10000
Scope 1,Refrigerant & other,Montreal protocol - standard,CFC-115,,,kg,kg CO2e,7370
Scope 1,Refrigerant & other,Montreal protocol - standard,Halon-1211,,,kg,kg CO2e,1890
Scope 1,Refrigerant & other,Montreal protocol - standard,Halon-1301,,,kg,kg CO2e,7140
Scope 1,Refrigerant & other,Montreal protocol - standard,Halon-2402,,,kg,kg CO2e,1640
Scope 1,Refrigerant & other,Montreal protocol - standard,Carbon tetrachloride,,,kg,kg CO2e,1400
Scope 1,Refrigerant & other,Montreal protocol - standard,Methyl bromide,,,kg,kg CO2e,5
Scope 1,Refrigerant & other,Montreal protocol - standard,Methyl chloroform,,,kg,kg CO2e,146
Scope 1,Refrigerant & other,Montreal protocol - standard,HCFC-22/R22 = chlorodifluoromethane,,,kg,kg CO2e,1810
Scope 1,Refrigerant & other,Montreal protocol - standard,HCFC-123,,,kg,kg CO2e,77
Scope 1,Refrigerant & other,Montreal protocol - standard,HCFC-124,,,kg,kg CO2e,609
Scope 1,Refrigerant & other,Montreal protocol - standard,HCFC-141b,,,kg,kg CO2e,725
Scope 1,Refrigerant & other,Montreal protocol - standard,HCFC-142b,,,kg,kg CO2e,2310
Scope 1,Refrigerant & other,Montreal protocol - standard,HCFC-225ca,,,kg,kg CO2e,122
Scope 1,Refrigerant & other,Montreal protocol - standard,HCFC-225cb,,,kg,kg CO2e,595
Scope 1,Refrigerant & other,Montreal protocol - standard,HCFC-21,,,kg,kg CO2e,151
Scope 1,Refrigerant & other,Other perfluorinated gases,Nitrogen trifluoride,,,kg,kg CO2e,17200
Scope 1,Refrigerant & other,Other perfluorinated gases,PFC-9-1-18,,,kg,kg CO2e,7500
Scope 1,Refrigerant & other,Other perfluorinated gases,Trifluoromethyl sulphur pentafluoride,,,kg,kg CO2e,17700
Scope 1,Refrigerant & other,Other perfluorinated gases,Perfluorocyclopropane,,,kg,kg CO2e,17340
Scope 1,Refrigerant & other,Fluorinated ethers,HFE-125,,,kg,kg CO2e,14900
Scope 1,Refrigerant & other,Fluorinated ethers,HFE-134,,,kg,kg CO2e,6320
Scope 1,Refrigerant & other,Fluorinated ethers,HFE-143a,,,kg,kg CO2e,756
Scope 1,Refrigerant & other,Fluorinated ethers,HCFE-235da2,,,kg,kg CO2e,350
Scope 1,Refrigerant & other,Fluorinated ethers,HFE-245cb2,,,kg,kg CO2e,708
