Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,0% Laden,miles,miles,kg CO2,All rigids miles HGVs refrigerated (all diesel),1.23660
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,0% Laden,miles,miles,kg N2O,All rigids miles HGVs refrigerated (all diesel),0.01362
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,50% Laden,km,km,kg CO2e,All rigids km HGVs refrigerated (all diesel),0.94565
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,50% Laden,km,km,kg CH4,All rigids km HGVs refrigerated (all diesel),0.00027
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,50% Laden,km,km,kg CO2,All rigids km HGVs refrigerated (all diesel),0.93692
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,50% Laden,km,km,kg N2O,All rigids km HGVs refrigerated (all diesel),0.00846
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,50% Laden,miles,miles,kg CO2e,All rigids miles HGVs refrigerated (all diesel),1.52188
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,50% Laden,miles,miles,kg CH4,All rigids miles HGVs refrigerated (all diesel),0.00043
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,50% Laden,miles,miles,kg CO2,All rigids miles HGVs refrigerated (all diesel),1.50783
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,50% Laden,miles,miles,kg N2O,All rigids miles HGVs refrigerated (all diesel),0.01362
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,100% Laden,km,km,kg CO2e,All rigids km HGVs refrigerated (all diesel),1.11420
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,100% Laden,km,km,kg CH4,All rigids km HGVs refrigerated (all diesel),0.00027
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,100% Laden,km,km,kg CO2,All rigids km HGVs refrigerated (all diesel),1.10547
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,100% Laden,km,km,kg N2O,All rigids km HGVs refrigerated (all diesel),0.00846
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,100% Laden,miles,miles,kg CO2e,All rigids miles HGVs refrigerated (all diesel),1.79313
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,100% Laden,miles,miles,kg CH4,All rigids miles HGVs refrigerated (all diesel),0.00043
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,100% Laden,miles,miles,kg CO2,All rigids miles HGVs refrigerated (all diesel),1.77908
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,100% Laden,miles,miles,kg N2O,All rigids miles HGVs refrigerated (all diesel),0.01362
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,Average laden,km,km,kg CO2e,All rigids km HGVs refrigerated (all diesel),0.96141
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,Average laden,km,km,kg CH4,All rigids km HGVs refrigerated (all diesel),0.00027
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,Average laden,km,km,kg CO2,All rigids km HGVs refrigerated (all diesel),0.95268
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,Average laden,km,km,kg N2O,All rigids km HGVs refrigerated (all diesel),0.00846
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,Average laden,miles,miles,kg CO2e,All rigids miles HGVs refrigerated (all diesel),1.54724
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,Average laden,miles,miles,kg CH4,All rigids miles HGVs refrigerated (all diesel),0.00043
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,Average laden,miles,miles,kg CO2,All rigids miles HGVs refrigerated (all diesel),1.53319
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,,Average laden,miles,miles,kg N2O,All rigids miles HGVs refrigerated (all diesel),0.01362
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,km,kg CO2e,Articulated (>3.5 - 33t) km HGVs refrigerated (all diesel),0.75195
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,km,kg CH4,Articulated (>3.5 - 33t) km HGVs refrigerated (all diesel),0.00012
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,km,kg CO2,Articulated (>3.5 - 33t) km HGVs refrigerated (all diesel),0.74086
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,km,kg N2O,Articulated (>3.5 - 33t) km HGVs refrigerated (all diesel),0.01097
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,miles,miles,kg CO2e,Articulated (>3.5 - 33t) miles HGVs refrigerated (all diesel),1.21015
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,miles,miles,kg CH4,Articulated (>3.5 - 33t) miles HGVs refrigerated (all diesel),0.00019
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,miles,miles,kg CO2,Articulated (>3.5 - 33t) miles HGVs refrigerated (all diesel),1.19230
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,miles,miles,kg N2O,Articulated (>3.5 - 33t) miles HGVs refrigerated (all diesel),0.01765
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,km,kg CO2e,Articulated (>3.5 - 33t) km HGVs refrigerated (all diesel),0.93717
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,km,kg CH4,Articulated (>3.5 - 33t) km HGVs refrigerated (all diesel),0.00012
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,km,kg CO2,Articulated (>3.5 - 33t) km HGVs refrigerated (all diesel),0.92608
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,km,kg N2O,Articulated (>3.5 - 33t) km HGVs refrigerated (all diesel),0.01097
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,miles,miles,kg CO2e,Articulated (>3.5 - 33t) miles HGVs refrigerated (all diesel),1.50823
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,miles,miles,kg CH4,Articulated (>3.5 - 33t) miles HGVs refrigerated (all diesel),0.00019
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,miles,miles,kg CO2,Articulated (>3.5 - 33t) miles HGVs refrigerated (all diesel),1.49038
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,miles,miles,kg N2O,Articulated (>3.5 - 33t) miles HGVs refrigerated (all diesel),0.01765
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,km,kg CO2e,Articulated (>3.5 - 33t) km HGVs refrigerated (all diesel),1.12239
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,km,kg CH4,Articulated (>3.5 - 33t) km HGVs refrigerated (all diesel),0.00012
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,km,kg CO2,Articulated (>3.5 - 33t) km HGVs refrigerated (all diesel),1.11130
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,km,kg N2O,Articulated (>3.5 - 33t) km HGVs refrigerated (all diesel),0.01097
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,miles,miles,kg CO2e,Articulated (>3.5 - 33t) miles HGVs refrigerated (all diesel),1.80631
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,miles,miles,kg CH4,Articulated (>3.5 - 33t) miles HGVs refrigerated (all diesel),0.00019
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,miles,miles,kg CO2,Articulated (>3.5 - 33t) miles HGVs refrigerated (all diesel),1.78847
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,miles,miles,kg N2O,Articulated (>3.5 - 33t) miles HGVs refrigerated (all diesel),0.01765
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,km,km,kg CO2e,Articulated (>3.5 - 33t) km HGVs refrigerated (all diesel),0.91865
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,km,km,kg CH4,Articulated (>3.5 - 33t) km HGVs refrigerated (all diesel),0.00012
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,km,km,kg CO2,Articulated (>3.5 - 33t) km HGVs refrigerated (all diesel),0.90756
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,km,km,kg N2O,Articulated (>3.5 - 33t) km HGVs refrigerated (all diesel),0.01097
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,miles,miles,kg CO2e,Articulated (>3.5 - 33t) miles HGVs refrigerated (all diesel),1.47843
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,miles,miles,kg CH4,Articulated (>3.5 - 33t) miles HGVs refrigerated (all diesel),0.00019
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,miles,miles,kg CO2,Articulated (>3.5 - 33t) miles HGVs refrigerated (all diesel),1.46058
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,miles,miles,kg N2O,Articulated (>3.5 - 33t) miles HGVs refrigerated (all diesel),0.01765
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,0% Laden,km,km,kg CO2e,Articulated (>33t) km HGVs refrigerated (all diesel),0.77775
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,0% Laden,km,km,kg CH4,Articulated (>33t) km HGVs refrigerated (all diesel),0.00015
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,0% Laden,km,km,kg CO2,Articulated (>33t) km HGVs refrigerated (all diesel),0.76455
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,0% Laden,km,km,kg N2O,Articulated (>33t) km HGVs refrigerated (all diesel),0.01305
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,0% Laden,miles,miles,kg CO2e,Articulated (>33t) miles HGVs refrigerated (all diesel),1.25168
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,0% Laden,miles,miles,kg CH4,Articulated (>33t) miles HGVs refrigerated (all diesel),0.00024
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,0% Laden,miles,miles,kg CO2,Articulated (>33t) miles HGVs refrigerated (all diesel),1.23043
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,0% Laden,miles,miles,kg N2O,Articulated (>33t) miles HGVs refrigerated (all diesel),0.02100
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,50% Laden,km,km,kg CO2e,Articulated (>33t) km HGVs refrigerated (all diesel),1.03261
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,50% Laden,km,km,kg CH4,Articulated (>33t) km HGVs refrigerated (all diesel),0.00015
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,50% Laden,km,km,kg CO2,Articulated (>33t) km HGVs refrigerated (all diesel),1.01941
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,50% Laden,km,km,kg N2O,Articulated (>33t) km HGVs refrigerated (all diesel),0.01305
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,50% Laden,miles,miles,kg CO2e,Articulated (>33t) miles HGVs refrigerated (all diesel),1.66183
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,50% Laden,miles,miles,kg CH4,Articulated (>33t) miles HGVs refrigerated (all diesel),0.00024
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,50% Laden,miles,miles,kg CO2,Articulated (>33t) miles HGVs refrigerated (all diesel),1.64058
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,50% Laden,miles,miles,kg N2O,Articulated (>33t) miles HGVs refrigerated (all diesel),0.02100
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,100% Laden,km,km,kg CO2e,Articulated (>33t) km HGVs refrigerated (all diesel),1.28745
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,100% Laden,km,km,kg CH4,Articulated (>33t) km HGVs refrigerated (all diesel),0.00015
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,100% Laden,km,km,kg CO2,Articulated (>33t) km HGVs refrigerated (all diesel),1.27425
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,100% Laden,km,km,kg N2O,Articulated (>33t) km HGVs refrigerated (all diesel),0.01305
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,100% Laden,miles,miles,kg CO2e,Articulated (>33t) miles HGVs refrigerated (all diesel),2.07196
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,100% Laden,miles,miles,kg CH4,Articulated (>33t) miles HGVs refrigerated (all diesel),0.00024
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,100% Laden,miles,miles,kg CO2,Articulated (>33t) miles HGVs refrigerated (all diesel),2.05071
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,100% Laden,miles,miles,kg N2O,Articulated (>33t) miles HGVs refrigerated (all diesel),0.02100
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,Average laden,km,km,kg CO2e,Articulated (>33t) km HGVs refrigerated (all diesel),1.09377
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,Average laden,km,km,kg CH4,Articulated (>33t) km HGVs refrigerated (all diesel),0.00015
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,Average laden,km,km,kg CO2,Articulated (>33t) km HGVs refrigerated (all diesel),1.08057
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,Average laden,km,km,kg N2O,Articulated (>33t) km HGVs refrigerated (all diesel),0.01305
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,Average laden,miles,miles,kg CO2e,Articulated (>33t) miles HGVs refrigerated (all diesel),1.76025
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,Average laden,miles,miles,kg CH4,Articulated (>33t) miles HGVs refrigerated (all diesel),0.00024
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,Average laden,miles,miles,kg CO2,Articulated (>33t) miles HGVs refrigerated (all diesel),1.73901
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),,Average laden,miles,miles,kg N2O,Articulated (>33t) miles HGVs refrigerated (all diesel),0.02100
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,0% Laden,km,km,kg CO2e,All artics km HGVs refrigerated (all diesel),0.82486
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,0% Laden,km,km,kg CH4,All artics km HGVs refrigerated (all diesel),0.00015
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,0% Laden,km,km,kg CO2,All artics km HGVs refrigerated (all diesel),0.80967
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,0% Laden,km,km,kg N2O,All artics km HGVs refrigerated (all diesel),0.01504
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,0% Laden,miles,miles,kg CO2e,All artics miles HGVs refrigerated (all diesel),1.32748
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,0% Laden,miles,miles,kg CH4,All artics miles HGVs refrigerated (all diesel),0.00024
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,0% Laden,miles,miles,kg CO2,All artics miles HGVs refrigerated (all diesel),1.30304
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,0% Laden,miles,miles,kg N2O,All artics miles HGVs refrigerated (all diesel),0.02420
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,50% Laden,km,km,kg CO2e,All artics km HGVs refrigerated (all diesel),1.02748
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,50% Laden,km,km,kg CH4,All artics km HGVs refrigerated (all diesel),0.00015
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,50% Laden,km,km,kg CO2,All artics km HGVs refrigerated (all diesel),1.01229
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,50% Laden,km,km,kg N2O,All artics km HGVs refrigerated (all diesel),0.01504
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,50% Laden,miles,miles,kg CO2e,All artics miles HGVs refrigerated (all diesel),1.65357
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,50% Laden,miles,miles,kg CH4,All artics miles HGVs refrigerated (all diesel),0.00024
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,50% Laden,miles,miles,kg CO2,All artics miles HGVs refrigerated (all diesel),1.62913
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,50% Laden,miles,miles,kg N2O,All artics miles HGVs refrigerated (all diesel),0.02420
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,100% Laden,km,km,kg CO2e,All artics km HGVs refrigerated (all diesel),1.23010
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,100% Laden,km,km,kg CH4,All artics km HGVs refrigerated (all diesel),0.00015
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,100% Laden,km,km,kg CO2,All artics km HGVs refrigerated (all diesel),1.21491
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,100% Laden,km,km,kg N2O,All artics km HGVs refrigerated (all diesel),0.01504
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,100% Laden,miles,miles,kg CO2e,All artics miles HGVs refrigerated (all diesel),1.97965
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,100% Laden,miles,miles,kg CH4,All artics miles HGVs refrigerated (all diesel),0.00024
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,100% Laden,miles,miles,kg CO2,All artics miles HGVs refrigerated (all diesel),1.95520
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,100% Laden,miles,miles,kg N2O,All artics miles HGVs refrigerated (all diesel),0.02420
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,Average laden,km,km,kg CO2e,All artics km HGVs refrigerated (all diesel),1.08222
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,Average laden,km,km,kg CH4,All artics km HGVs refrigerated (all diesel),0.00015
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,Average laden,km,km,kg CO2,All artics km HGVs refrigerated (all diesel),1.06703
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,Average laden,km,km,kg N2O,All artics km HGVs refrigerated (all diesel),0.01504
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,Average laden,miles,miles,kg CO2e,All artics miles HGVs refrigerated (all diesel),1.74167
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,Average laden,miles,miles,kg CH4,All artics miles HGVs refrigerated (all diesel),0.00024
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,Average laden,miles,miles,kg CO2,All artics miles HGVs refrigerated (all diesel),1.71722
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,Average laden,miles,miles,kg N2O,All artics miles HGVs refrigerated (all diesel),0.02420
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,0% Laden,km,km,kg CO2e,All HGVs km HGVs refrigerated (all diesel),0.80368
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,0% Laden,km,km,kg CH4,All HGVs km HGVs refrigerated (all diesel),0.00020
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,0% Laden,km,km,kg CO2,All HGVs km HGVs refrigerated (all diesel),0.79141
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,0% Laden,km,km,kg N2O,All HGVs km HGVs refrigerated (all diesel),0.01207
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,0% Laden,miles,miles,kg CO2e,All HGVs miles HGVs refrigerated (all diesel),1.29340
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,0% Laden,miles,miles,kg CH4,All HGVs miles HGVs refrigerated (all diesel),0.00032
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,0% Laden,miles,miles,kg CO2,All HGVs miles HGVs refrigerated (all diesel),1.27365
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,0% Laden,miles,miles,kg N2O,All HGVs miles HGVs refrigerated (all diesel),0.01942
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,50% Laden,km,km,kg CO2e,All HGVs km HGVs refrigerated (all diesel),0.99117
