Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM,GHG,GHG Conversion Factor
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,miles,kg N2O,0.01535
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,tonne.km,kg CO2e,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,tonne.km,kg CH4,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,tonne.km,kg CO2,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,tonne.km,kg N2O,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,kg CO2e,0.98512
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,kg CH4,0.00019
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,kg CO2,0.97540
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,kg N2O,0.00954
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,miles,kg CO2e,1.58540
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,miles,kg CH4,0.00030
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,miles,kg CO2,1.56975
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,miles,kg N2O,0.01535
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,tonne.km,kg CO2e,0.16360
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,tonne.km,kg CH4,0.00003
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,tonne.km,kg CO2,0.16199
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,tonne.km,kg N2O,0.00158
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,kg CO2e,1.18020
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,kg CH4,0.00019
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,kg CO2,1.17048
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,kg N2O,0.00954
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,miles,kg CO2e,1.89935
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,miles,kg CH4,0.00030
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,miles,kg CO2,1.88371
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,miles,kg N2O,0.01535
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,tonne.km,kg CO2e,0.09800
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,tonne.km,kg CH4,0.00002
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,tonne.km,kg CO2,0.09719
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,tonne.km,kg N2O,0.00079
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,km,kg CO2e,0.97732
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,km,kg CH4,0.00019
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,km,kg CO2,0.96759
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,km,kg N2O,0.00954
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,miles,kg CO2e,1.57284
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,miles,kg CH4,0.00030
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,miles,kg CO2,1.55719
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,miles,kg N2O,0.01535
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,tonne.km,kg CO2e,0.16906
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,tonne.km,kg CH4,0.00003
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,tonne.km,kg CO2,0.16738
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,tonne.km,kg N2O,0.00165
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,km,kg CO2e,0.79378
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,km,kg CH4,0.00021
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,km,kg CO2,0.78257
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,km,kg N2O,0.01100
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,miles,kg CO2e,1.27747
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,miles,kg CH4,0.00034
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,miles,kg CO2,1.25942
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,miles,kg N2O,0.01771
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,tonne.km,kg CO2e,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,tonne.km,kg CH4,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,tonne.km,kg CO2,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,tonne.km,kg N2O,
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,km,kg CO2e,1.05463
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,km,kg CH4,0.00021
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,km,kg CO2,1.04341
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,km,kg N2O,0.01100
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,miles,kg CO2e,1.69727
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,miles,kg CH4,0.00034
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,miles,kg CO2,1.67921
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,miles,kg N2O,0.01771
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,tonne.km,kg CO2e,0.11309
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,tonne.km,kg CH4,0.00002
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,tonne.km,kg CO2,0.11189
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,tonne.km,kg N2O,0.00118
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,km,kg CO2e,1.31549
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,km,kg CH4,0.00021
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,km,kg CO2,1.30427
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,km,kg N2O,0.01100
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,miles,kg CO2e,2.11708
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,miles,kg CH4,0.00034
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,miles,kg CO2,2.09902
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,miles,kg N2O,0.01771
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,tonne.km,kg CO2e,0.07053
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,tonne.km,kg CO2,0.06993
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,tonne.km,kg N2O,0.00059
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,Average laden,km,kg CO2e,1.12766
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,Average laden,km,kg CH4,0.00021
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,Average laden,km,kg CO2,1.11645
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,Average laden,km,kg N2O,0.01100
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,Average laden,miles,kg CO2e,1.81480
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,Average laden,miles,kg CH4,0.00034
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,Average laden,miles,kg CO2,1.79675
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,Average laden,miles,kg N2O,0.01771
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,Average laden,tonne.km,kg CO2e,0.09447
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,Average laden,tonne.km,kg CH4,0.00002
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,Average laden,tonne.km,kg CO2,0.09353
Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,Average laden,tonne.km,kg N2O,0.00092
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,km,kg CO2e,0.87521
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,km,kg CH4,0.00022
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,km,kg CO2,0.86159
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,km,kg N2O,0.01340
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,miles,kg CO2e,1.40852
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,miles,kg CH4,0.00035
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,miles,kg CO2,1.38660
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,miles,kg N2O,0.02157
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,tonne.km,kg CO2e,
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,tonne.km,kg CH4,
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,tonne.km,kg CO2,
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,tonne.km,kg N2O,
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,km,kg CO2e,1.09061
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,km,kg CH4,0.00022
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,km,kg CO2,1.07699
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,km,kg N2O,0.01340
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,miles,kg CO2e,1.75516
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,miles,kg CH4,0.00035
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,miles,kg CO2,1.73324
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,miles,kg N2O,0.02157
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,tonne.km,kg CO2e,0.11912
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,tonne.km,kg CH4,0.00002
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,tonne.km,kg CO2,0.11764
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,tonne.km,kg N2O,0.00146
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,km,kg CO2e,1.30600
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,km,kg CH4,0.00022
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,km,kg CO2,1.29238
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,km,kg N2O,0.01340
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,miles,kg CO2e,2.10180
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,miles,kg CH4,0.00035
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,miles,kg CO2,2.07988
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,miles,kg N2O,0.02157
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,tonne.km,kg CO2e,0.07132
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,tonne.km,kg CO2,0.07058
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,tonne.km,kg N2O,0.00073
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,km,kg CO2e,1.15945
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,km,kg CH4,0.00022
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,km,kg CO2,1.14583
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,km,kg N2O,0.01340
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,miles,kg CO2e,1.86595
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,miles,kg CH4,0.00035
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,miles,kg CO2,1.84403
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,miles,kg N2O,0.02157
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,tonne.km,kg CO2e,0.10052
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,tonne.km,kg CH4,0.00002
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,tonne.km,kg CO2,0.09934
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,tonne.km,kg N2O,0.00116
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,km,kg CO2e,0.83611
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,km,kg CH4,0.00029
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,km,kg CO2,0.82547
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,km,kg N2O,0.01035
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,miles,kg CO2e,1.34559
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,miles,kg CH4,0.00047
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,miles,kg CO2,1.32847
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,miles,kg N2O,0.01666
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,tonne.km,kg CO2e,
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,tonne.km,kg CH4,
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,tonne.km,kg CO2,
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,tonne.km,kg N2O,
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,km,kg CO2e,1.03162
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,km,kg CH4,0.00029
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,km,kg CO2,1.02098
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,km,kg N2O,0.01035
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,miles,kg CO2e,1.66022
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,miles,kg CH4,0.00047
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,miles,kg CO2,1.64310
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,miles,kg N2O,0.01666
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,tonne.km,kg CO2e,0.15929
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,tonne.km,kg CH4,0.00004
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,tonne.km,kg CO2,0.15765
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,tonne.km,kg N2O,0.00160
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,km,kg CO2e,1.22712
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,km,kg CH4,0.00029
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,km,kg CO2,1.21648
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,km,kg N2O,0.01035
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,miles,kg CO2e,1.97485
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,miles,kg CH4,0.00047
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,miles,kg CO2,1.95773
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,miles,kg N2O,0.01666
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,tonne.km,kg CO2e,0.09474
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,tonne.km,kg CH4,0.00002
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,tonne.km,kg CO2,0.09392
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,tonne.km,kg N2O,0.00080
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,km,kg CO2e,1.07384
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,km,kg CH4,0.00029
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,km,kg CO2,1.06320
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,km,kg N2O,0.01035
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,miles,kg CO2e,1.72818
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,miles,kg CH4,0.00047
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,miles,kg CO2,1.71106
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,miles,kg N2O,0.01666
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,tonne.km,kg CO2e,0.13408
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,tonne.km,kg CH4,0.00007
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,tonne.km,kg CO2,0.13224
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,tonne.km,kg N2O,0.00177
Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,With RF,tonne.km,kg CO2e,4.98157
Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,With RF,tonne.km,kg CH4,0.00130
Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,With RF,tonne.km,kg CO2,4.95559
Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,With RF,tonne.km,kg N2O,0.02468
Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,Without RF,tonne.km,kg CO2e,2.63419
Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,Without RF,tonne.km,kg CH4,0.00130
Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,Without RF,tonne.km,kg CO2,2.60821
Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,Without RF,tonne.km,kg N2O,0.02468
Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,With RF,tonne.km,kg CO2e,2.18966
Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,With RF,tonne.km,kg CH4,0.00008
Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,With RF,tonne.km,kg CO2,2.17873
Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,With RF,tonne.km,kg N2O,0.01085
Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,Without RF,tonne.km,kg CO2e,1.15763
Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,Without RF,tonne.km,kg CH4,0.00008
Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,Without RF,tonne.km,kg CO2,1.14670
Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,Without RF,tonne.km,kg N2O,0.01085
Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,With RF,tonne.km,kg CO2e,1.41112
Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,With RF,tonne.km,kg CH4,0.00005
Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,With RF,tonne.km,kg CO2,1.40408
Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,With RF,tonne.km,kg N2O,0.00699
Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,Without RF,tonne.km,kg CO2e,0.74603
Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,Without RF,tonne.km,kg CH4,0.00005
Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,Without RF,tonne.km,kg CO2,0.73899
Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,Without RF,tonne.km,kg N2O,0.00699
Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,With RF,tonne.km,kg CO2e,1.41112
Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,With RF,tonne.km,kg CH4,0.00005
Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,With RF,tonne.km,kg CO2,1.40408
Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,With RF,tonne.km,kg N2O,0.00699
Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,Without RF,tonne.km,kg CO2e,0.74603
Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,Without RF,tonne.km,kg CH4,0.00005
Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,Without RF,tonne.km,kg CO2,0.73899
Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,Without RF,tonne.km,kg N2O,0.00699
Scope 3,Freighting goods,Rail,Freight train,,,tonne.km,kg CO2e,0.02950
Scope 3,Freighting goods,Rail,Freight train,,,tonne.km,kg CH4,0.00003
Scope 3,Freighting goods,Rail,Freight train,,,tonne.km,kg CO2,0.02921
Scope 3,Freighting goods,Rail,Freight train,,,tonne.km,kg N2O,0.00026
Scope 3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",,tonne.km,kg CO2e,0.00292
Scope 3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",,tonne.km,kg CO2e,0.00444
Scope 3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",,tonne.km,kg CO2e,0.00595
Scope 3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",,tonne.km,kg CO2e,0.00756
Scope 3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",,tonne.km,kg CO2e,0.00917
Scope 3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,,tonne.km,kg CO2e,0.03356
Scope 3,Freighting goods,Sea tanker,Crude tanker,Average,,tonne.km,kg CO2e,0.00455
Scope 3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",,tonne.km,kg CH4,0.000001
Scope 3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",,tonne.km,kg CH4,0.000002
Scope 3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",,tonne.km,kg CH4,0.000002
Scope 3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",,tonne.km,kg CH4,0.000003
Scope 3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",,tonne.km,kg CH4,0.000004
Scope 3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Sea tanker,Crude tanker,Average,,tonne.km,kg CH4,0.000002
Scope 3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",,tonne.km,kg CO2,0.00290
Scope 3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",,tonne.km,kg CO2,0.00440
Scope 3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",,tonne.km,kg CO2,0.00590
Scope 3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",,tonne.km,kg CO2,0.00750
Scope 3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",,tonne.km,kg CO2,0.00910
Scope 3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,,tonne.km,kg CO2,0.03330
Scope 3,Freighting goods,Sea tanker,Crude tanker,Average,,tonne.km,kg CO2,0.00451
Scope 3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",,tonne.km,kg N2O,0.00002
Scope 3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",,tonne.km,kg N2O,0.00003
Scope 3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",,tonne.km,kg N2O,0.00004
Scope 3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",,tonne.km,kg N2O,0.00006
Scope 3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",,tonne.km,kg N2O,0.00007
Scope 3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,,tonne.km,kg N2O,0.00025
Scope 3,Freighting goods,Sea tanker,Crude tanker,Average,,tonne.km,kg N2O,0.00003
