Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM,GHG,GHG Conversion Factor,Comments
Scope 1,Passenger vehicles,Motorbike,Average,,,miles,N2O,0.00093342,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Diesel,km,All Gases (CO2e),0.144477276,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Diesel,km,CH4,5.08E-05,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Diesel,km,CO2,0.143440998,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Diesel,km,N2O,0.000985443,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Diesel,miles,All Gases (CO2e),0.232513637,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Diesel,miles,CH4,8.18E-05,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Diesel,miles,CO2,0.230845909,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Diesel,miles,N2O,0.001585916,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Petrol,km,All Gases (CO2e),0.19071412,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Petrol,km,CH4,0.000195698,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Petrol,km,CO2,0.189822014,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Petrol,km,N2O,0.000696407,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Petrol,miles,All Gases (CO2e),0.306924624,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Petrol,miles,CH4,0.000314946,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Petrol,miles,CO2,0.30548892,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Petrol,miles,N2O,0.001120759,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,CNG,km,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,CNG,km,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,CNG,km,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,CNG,km,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,CNG,miles,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,CNG,miles,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,CNG,miles,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,CNG,miles,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,LPG,km,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,LPG,km,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,LPG,km,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,LPG,km,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,LPG,miles,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,LPG,miles,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,LPG,miles,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,LPG,miles,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Unknown,km,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Unknown,km,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Unknown,km,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Unknown,km,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Unknown,miles,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Unknown,miles,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Unknown,miles,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Unknown,miles,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,km,All Gases (CO2e),0.228331149,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,km,CH4,5.08E-05,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,km,CO2,0.226722723,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,km,N2O,0.00155759,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,miles,All Gases (CO2e),0.367463364,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,miles,CH4,8.18E-05,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,miles,CO2,0.364874855,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,miles,N2O,0.002506698,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,km,All Gases (CO2e),0.212400489,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,km,CH4,0.000195698,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,km,CO2,0.211508384,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,km,N2O,0.000696407,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,miles,All Gases (CO2e),0.341825453,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,miles,CH4,0.000314946,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,miles,CO2,0.340389748,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,miles,N2O,0.001120759,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,CNG,km,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,CNG,km,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,CNG,km,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,CNG,km,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,CNG,miles,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,CNG,miles,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,CNG,miles,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,CNG,miles,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,LPG,km,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,LPG,km,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,LPG,km,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,LPG,km,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,LPG,miles,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,LPG,miles,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,LPG,miles,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,LPG,miles,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,km,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,km,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,km,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,km,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,miles,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,miles,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,miles,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,miles,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,km,All Gases (CO2e),0.267748894,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,km,CH4,5.08E-05,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,km,CO2,0.265871516,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,km,N2O,0.001826543,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,miles,All Gases (CO2e),0.430900076,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,miles,CH4,8.18E-05,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,miles,CO2,0.427878729,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,miles,N2O,0.002939536,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,km,All Gases (CO2e),0.257480987,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,km,CH4,0.000218455,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,km,CO2,0.255602305,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,km,N2O,0.001660228,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,miles,All Gases (CO2e),0.414375482,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,miles,CH4,0.000351569,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,miles,CO2,0.411352036,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,miles,N2O,0.002671877,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,CNG,km,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,CNG,km,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,CNG,km,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,CNG,km,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,CNG,miles,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,CNG,miles,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,CNG,miles,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,CNG,miles,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,LPG,km,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,LPG,km,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,LPG,km,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,LPG,km,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,LPG,miles,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,LPG,miles,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,LPG,miles,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,LPG,miles,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Unknown,km,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Unknown,km,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Unknown,km,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Unknown,km,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Unknown,miles,All Gases (CO2e),N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Unknown,miles,CH4,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Unknown,miles,CO2,N/A,
Scope 1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Unknown,miles,N2O,N/A,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Diesel,km,All Gases (CO2e),0.249989609,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Diesel,km,CH4,5.08E-05,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Diesel,km,CO2,0.248233405,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Diesel,km,N2O,0.001705369,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Diesel,miles,All Gases (CO2e),0.402319278,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Diesel,miles,CH4,8.18E-05,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Diesel,miles,CO2,0.399492941,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Diesel,miles,N2O,0.002744525,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Petrol,km,All Gases (CO2e),0.209939752,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Petrol,km,CH4,0.000198656,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Petrol,km,CO2,0.208919407,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Petrol,km,N2O,0.000821689,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Petrol,miles,All Gases (CO2e),0.337865281,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Petrol,miles,CH4,0.000319706,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Petrol,miles,CO2,0.336223195,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Petrol,miles,N2O,0.00132238,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,CNG,km,All Gases (CO2e),0.238858703,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,CNG,km,CH4,0.00099328,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,CNG,km,CO2,0.235821735,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,CNG,km,N2O,0.002043688,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,CNG,miles,All Gases (CO2e),0.384405821,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,CNG,miles,CH4,0.00159853,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,CNG,miles,CO2,0.379518294,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,CNG,miles,N2O,0.003288997,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,LPG,km,All Gases (CO2e),0.263055513,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,LPG,km,CH4,0.00036675,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,LPG,km,CO2,0.260645075,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,LPG,km,N2O,0.002043688,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,LPG,miles,All Gases (CO2e),0.423346812,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,LPG,miles,CH4,0.000590226,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,LPG,miles,CO2,0.419467588,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,LPG,miles,N2O,0.003288997,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,km,All Gases (CO2e),0.248309651,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,km,CH4,5.70E-05,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,km,CO2,0.246584313,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,km,N2O,0.001668301,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,miles,All Gases (CO2e),0.399615646,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,miles,CH4,9.18E-05,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,miles,CO2,0.396838985,
Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,miles,N2O,0.00268487,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,All Gases (CO2e),0.524679404,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,CH4,0.000149404,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,CO2,0.519,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,N2O,0.00553,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,All Gases (CO2e),0.844389651,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,CH4,0.000240442,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,CO2,0.835249536,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,N2O,0.008899672,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,All Gases (CO2e),0.569809404,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,CH4,0.000149404,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,CO2,0.56413,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,N2O,0.00553,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,All Gases (CO2e),0.917019346,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,CH4,0.000240442,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,CO2,0.907879231,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,N2O,0.008899672,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,All Gases (CO2e),0.614939404,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,CH4,0.000149404,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,CO2,0.60926,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,N2O,0.00553,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,All Gases (CO2e),0.98964904,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,CH4,0.000240442,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,CO2,0.980508925,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,N2O,0.008899672,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,All Gases (CO2e),0.565299404,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,CH4,0.000149404,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,CO2,0.55962,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,N2O,0.00553,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,All Gases (CO2e),0.909761204,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,CH4,0.000240442,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,CO2,0.900621089,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,N2O,0.008899672,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,All Gases (CO2e),0.623122832,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,CH4,0.000182832,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,CO2,0.61617,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,N2O,0.00677,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,All Gases (CO2e),1.002818991,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,CH4,0.000294239,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,CO2,0.991629492,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,N2O,0.010895259,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,All Gases (CO2e),0.711142832,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,CH4,0.000182832,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,CO2,0.70419,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,N2O,0.00677,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,All Gases (CO2e),1.14447345,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,CH4,0.000294239,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,CO2,1.133283951,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,N2O,0.010895259,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,All Gases (CO2e),0.799162832,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,CH4,0.000182832,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,CO2,0.79221,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,N2O,0.00677,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,All Gases (CO2e),1.286127908,
Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,CH4,0.000294239,
