"signature_id","virus_name"
20269,"Zurgop.A_2 (Trojan)"
37139,"Certificate.A_258 (Adware)"
13073,"Tracur.V_5 (Trojan)"
37506,"RBot.YBJ (Trojan)"
43344,"PSPassView.A (HackTool)"
22938,"Injector.XFN (Trojan)"
14358,"XPACK.A_503 (Trojan)"
18441,"Rimecud.ALLM (Trojan)"
22216,"Gaat.B (Trojan)"
33081,"Malformed.html.TL.150 (Exploit)"
33983,"Malformed.pdf.TL.19 (Exploit)"
221,"Sirefef.EV_55 (Trojan)"
15145,"Malformed.html.TL.291 (Exploit)"
22360,"Sytro.A_319 (Virus)"
20680,"Dropper.A_770 (Trojan)"
11900,"Badur.A_2 (Trojan)"
10868,"Necurs.UML (Trojan)"
27665,"Dewnad.AO_3 (Worm)"
28944,"Banload.UWC (Trojan)"
30934,"InstallMonstr.FG_2 (Trojan)"
3725,"Corkow.F (Trojan)"
26835,"Tinba.BE_5 (Trojan)"
28699,"Tepfer.SUDT (Trojan)"
483,"MalAgent.G_2132 (Trojan)"
14069,"Soft32Downloader.A_8 (Adware)"
6291,"Koobface.HV (Worm)"
25193,"Rimod.A_32 (Trojan)"
26086,"Delf.KP_3 (Trojan)"
1588,"MalAgent.G_2294 (Trojan)"
9759,"Banload.AXR (Trojan)"
11646,"MalAgent.H_1023 (Trojan)"
5344,"DelfInject.R_2 (Trojan)"
8491,"Blocker.EAUL (Trojan)"
29039,"VBKrypt.NQHS (Trojan)"
18943,"Solimba.G_5 (Adware)"
6492,"Gepys.A_60 (Trojan)"
23529,"Krap.C_4 (Trojan)"
26902,"Sality.AM.gen (Virus)"
37919,"Banload.ACAO (Trojan)"
1599,"Injector.ADHS (Trojan)"
18464,"AutInject.AU (Virus)"
22734,"Zegost.A_9 (Trojan)"
23279,"HideBaid.D (Trojan)"
28136,"Malformed.html.TL.184 (Exploit)"
15014,"MalAgent.G_4006 (Trojan)"
17292,"Boaxxe.AI_2 (Trojan)"
17669,"OutBrowse.B_14 (Adware)"
25581,"Zbot.EQLN_2 (Trojan)"
30481,"Virlock.A_26 (Virus)"
51427,"Malformed.swf.MP.4 (Exploit)"
14766,"Injector.ALIZ (Trojan)"
24596,"Downloader.A_248 (Trojan)"
7044,"Seodec.A_2 (Trojan)"
8451,"Forucon.BMC_28 (Trojan)"
21365,"Agent.WVW_3 (Trojan)"
27905,"Multiplug.A_246 (Adware)"
35216,"SearchSuite.A_12 (Adware)"
20946,"Upatre.AK (Trojan)"
21446,"MultiPlug.DW (Adware)"
28000,"ServStart.FG (Trojan)"
24298,"Cridex.EI (Worm)"
2480,"Dofoil.PVG (Trojan)"
13680,"MalAgent.H_1176 (Trojan)"
36325,"Malformed.html.OT.45 (Exploit)"
34769,"Addrop.A_6 (Trojan)"
3159,"Inject.HLDZ (Trojan)"
11499,"Dropper.A_664 (Trojan)"
19325,"Waski.A_35 (Trojan)"
4570,"MultiPlug.BF_4 (Adware)"
23979,"Systex.A_3 (Trojan)"
27129,"Injector.A_141 (Trojan)"
9310,"ATRAPS.A_45 (Trojan)"
23340,"Zbot_172 (Trojan)"
30078,"Malformed.html.TL.055 (Exploit)"
18925,"Kegotip.C_30 (Trojan)"
8446,"FlyStudio_19 (Trojan)"
33692,"MalAgent.I_458 (Trojan)"
20866,"Banload.L_3 (Trojan)"
25973,"Malformed.swf.MP.38 (Exploit)"
35289,"Zortob.B_27 (Trojan)"
8350,"Zbot.A_252 (Trojan)"
20665,"Kryptik.DFPW_2 (Trojan)"
22050,"Kido.IH_4 (Worm)"
1437,"Cutwail.DEL (Trojan)"
35005,"LoadMoney.AHU_4 (Adware)"
7136,"Dapato.EC (Trojan)"
14276,"Fareit.A_140 (Trojan)"
14335,"Vawtrak.A_5 (Trojan)"
7251,"VBKrypt.ZW (Trojan)"
7392,"Agent.AC_9 (Trojan)"
12168,"Fynloski.AYL (Trojan)"
28495,"Malformed.xml.TL.18 (Exploit)"
33307,"PornoAsset.CMXB (Trojan)"
23051,"Tiny.NKK (Trojan)"
27460,"Tepfer.S (Trojan)"
30095,"Koobface_18 (Worm)"
3218,"Cridex.PPJ (Worm)"
28883,"Pincav.CJVT (Trojan)"
5070,"ZBot.AAH_2 (Trojan)"
6670,"Dropper.A_561 (Trojan)"
26422,"Injector.CAMA (Trojan)"
23714,"Banload.USR (Trojan)"
26857,"Rovnix.A_2 (Trojan)"
13518,"ICLoader.D_3 (Adware)"
13865,"Upatre.AF_2 (Trojan)"
14103,"IBryte.JH_5 (Adware)"
29715,"MalAgent.G_4078 (Trojan)"
5745,"Iframe.JS_3 (Trojan)"
14101,"Sytro.A_127 (Virus)"
34279,"HEUR.RXZ (Trojan)"
35653,"OutBrowse.CBPO_275 (Trojan)"
26710,"Zbot.AAU_97 (Trojan)"
20638,"XPACK.A_537 (Trojan)"
21388,"MalAgent.I_362 (Trojan)"
36177,"Pakes.JMD (Trojan)"
9180,"PWSZbot.FBPN_3 (Trojan)"
33823,"Blocker.CGXR (Trojan)"
38144,"Taterf.B_7 (Worm)"
3396,"Vundo.FHF (Trojan)"
28026,"Injector.ASQB (Trojan)"
18614,"Crowti.A_59 (Trojan)"
30066,"Malformed.accdb.TL.1 (Exploit)"
30440,"Generic.Shellcode.16 (Exploit)"
33265,"Tofsee.AX_20 (Trojan)"
36089,"Malformed.html.OT.9 (Exploit)"
34660,"XPACK.A_911 (Trojan)"
6494,"CeeInject_16 (Virus)"
14212,"MultiPlug.CQ (Adware)"
18824,"Banker.BQ_6 (Trojan)"
24427,"Zbot.A_567 (Trojan)"
30303,"Malformed.pct.TL.3 (Exploit)"
31685,"MalAgent.H_2739 (Trojan)"
13244,"Medfos.XC (Trojan)"
19235,"Nsis.AE (Trojan)"
13302,"XPACK.A_443 (Trojan)"
37426,"FraudLoad.WBPW (Trojan)"
20492,"Inject.A_29 (Trojan)"
32580,"SillyFDC.A_3 (Trojan)"
38046,"VanBot.ET (Trojan)"
15096,"PMax.XEE (Trojan)"
23354,"Banload.TYS_2 (Trojan)"
726,"Solimba.ALPO_13 (Trojan)"
5385,"AirAdInstaller.A_104 (Trojan)"
33813,"FileTour.A_56 (Adware)"
8294,"Neurevt.A_62 (Trojan)"
21521,"MalAgent.I_366 (Trojan)"
24017,"Twetti.S (Trojan)"
31204,"CFI.A_30 (Trojan)"
26476,"Malformed.html.MP.57 (Exploit)"
37435,"OutBrowse.CBPO_373 (Trojan)"
28525,"Malformed.doc.TL.35 (Exploit)"
13741,"CoolMirage.A_7 (Trojan)"
27108,"Papras.CV (Trojan)"
34747,"XPACK.A_916 (Trojan)"
9262,"Inject.NIBZ (Trojan)"
3124,"Yakes.DYZM (Trojan)"
35834,"Installmonstr.A (Adware)"
21279,"Injector.BOKW (Trojan)"
23917,"Elenoocka.A (Trojan)"
5931,"IRCBot.JD_14 (Worm)"
10962,"Bredolab.AN_7 (Trojan)"
12792,"InstallMonstr.B (Trojan)"
21669,"4Shared.AC (Trojan)"
27199,"AndroidOS.OPFake.A (Trojan)"
34794,"Fitin.A (Trojan)"
10814,"Injector.GXBD (Trojan)"
16429,"Fiha.LEA (Trojan)"
26626,"Xpack.GEN_565 (Trojan)"
30039,"MalAgent.G_4171 (Trojan)"
20513,"Redir.SMR_17 (Exploit)"
26057,"Necurs.NK (Trojan)"
26530,"Small.KQA (Trojan)"
24450,"Lmir.AAV_6 (Trojan)"
31655,"MultiPlug.M_5 (Adware)"
2579,"Blocker.BDQX (Trojan)"
4345,"Medfos.VZ (Trojan)"
15834,"Fareit.PNU (Trojan)"
27280,"Fareit.A_298 (Trojan)"
33121,"Bebloh.K_5 (Trojan)"
37617,"Evo.A_17 (Trojan)"
3234,"XPACK.A_60 (Trojan)"
3303,"Dropper.A_469 (Trojan)"
3483,"Downloader.A_182 (Trojan)"
15741,"Kraddare.UCF (Adware)"
23690,"VBNA.ISU_2 (Worm)"
26863,"Malformed.html.MP.69 (Exploit)"
27067,"Banker.A_52 (Trojan)"
1922,"Autoit.KL_4 (Trojan)"
7438,"Vawtrak.F_6 (Trojan)"
14481,"Delf.PMW (Trojan)"
35144,"XPACK.A_936 (Trojan)"
3377,"Zbot.A_497 (Trojan)"
46832,"Malformed.html.OT.48 (Exploit)"
1317,"Dofoil.BL (Trojan)"
2865,"Banload_110 (Trojan)"
24896,"XPACK.A_635 (Trojan)"
35273,"Kuluoz.ABJ (Trojan)"
369,"Zbot.JKKM (Trojan)"
8122,"Agent.AYAP (Trojan)"
18864,"Forucon.BMC_73 (Trojan)"
24279,"Azbreg.ACB (Trojan)"
39019,"Sality.AA_12 (Virus)"
2648,"JScript.Adwind.K_2 (Adware)"
2942,"Zbot.A_488 (Trojan)"
21767,"Agent.RFS (Trojan)"
30555,"Malformed.job.TL.1 (Exploit)"
14231,"Fynloski.AM_10 (Trojan)"
21050,"Malformed.emf.CR.2 (Exploit)"
29183,"Malformed.ttf.TL.3 (Exploit)"
36890,"DigitalPlugin.A_7 (Adware)"
131,"Filecoder.NBZ (Trojan)"
8522,"Androm.DRFP (Trojan)"
15141,"Kuluoz.A_4 (Trojan)"
34776,"Malformed.html.TL.228 (Exploit)"
35146,"Allaple.A_131 (Worm)"
13180,"Blocker.BTXP (Trojan)"
23326,"Bublik.CMNU (Trojan)"
1661,"Rbot_15 (Trojan)"
28382,"MalAgent.I_443 (Trojan)"
35823,"Injector.DOPG (Trojan)"
9531,"Gamarue.AM_14 (Worm)"
13249,"Banload.SFP_2 (Trojan)"
19970,"Injector.A_85 (Trojan)"
32793,"Wauchos.Q_20 (Trojan)"
11783,"Banker.ABFO (Trojan)"
16021,"Windef.REU (Trojan)"
31378,"Orsam_32 (Trojan)"
8271,"MalAgent.G_1587 (Trojan)"
20792,"Zbot.RYOT (Trojan)"
23202,"LockScreen.LZ (Trojan)"
1169,"VBInject.A_20 (Trojan)"
6880,"OutBrowse.BUPO_107 (Trojan)"
27577,"Powessere.A (Trojan)"
28300,"Dropper.A_939 (Trojan)"
4145,"Kryptik.CJLZ (Trojan)"
6858,"Iminent.A_14 (Adware)"
13766,"LoadMoney.A_22 (Adware)"
25500,"Rebhip.A_72 (Worm)"
40809,"Taterf_14 (Worm)"
3758,"Kryptik.BCEJ_5 (Trojan)"
10141,"MultiPlug.A_112 (Adware)"
9188,"Kuluoz.DAD (Trojan)"
11805,"Tepfer.EAQQ (Trojan)"
38542,"Koobface.BRZ (Worm)"
40720,"Emogen.O (Trojan)"
37648,"Certificate.A_277 (Adware)"
16129,"Vikaslop.A_2 (Trojan)"
5495,"Sharik.SYG (Trojan)"
12251,"Injector.HCGT (Trojan)"
22779,"ZvuZona.A_17 (Trojan)"
37260,"MultiPlug.MK_13 (Adware)"
30111,"Malformed.pct.TL.7 (Exploit)"
30502,"MalAgent.G_4261 (Trojan)"
2017,"Ruskill.YQV (Trojan)"
7359,"Suspicious#polycrypt.1_2 (Worm)"
37417,"Malformed.pdm.CR.1 (Exploit)"
248,"MalAgent.G_2109 (Trojan)"
4115,"Iminent.A_7 (Adware)"
37313,"OutBrowse.CCPO_35 (Trojan)"
37344,"OutBrowse.CBPO_365 (Trojan)"
2382,"ShipUp.IWV_2 (Trojan)"
22987,"Slenfbot.ADT (Trojan)"
22996,"Agent.NPZ (Trojan)"
23500,"Banker.ABNE_2 (Trojan)"
26488,"Reporter.A (Adware)"
30177,"MalAgent.G_4190 (Trojan)"
2025,"MalAgent.B_109 (Trojan)"
2835,"Lethic.K_10 (Trojan)"
8208,"BrowseFox.A_28 (Adware)"
38130,"AInfBot.K (Worm)"
14572,"Banload.RXB_7 (Trojan)"
35553,"Malformed.ivr.TL.2 (Exploit)"
14593,"EncPk.AAQ_6 (Trojan)"
18402,"SpyProtect.BKN (Trojan)"
11290,"Injector.GULF (Trojan)"
14998,"Artemis_19 (Trojan)"
33150,"Banload.LN (Trojan)"
3393,"Fynloski.A_42 (Trojan)"
5616,"Papras.DE_3 (Trojan)"
34567,"Agent.VX_2 (Trojan)"
2915,"Enchanim.A_6 (Trojan)"
5775,"Awavs.A_3 (Trojan)"
9889,"Banker.ABCO (Trojan)"
23425,"CeeInject.A_46 (Trojan)"
22570,"Injector.AKIJ (Trojan)"
23930,"Emotet.C_7 (Trojan)"
29934,"XPACK.A_725 (Trojan)"
30514,"Malformed.rar.TL.4 (Exploit)"
34603,"Malformed.otf.TL.6 (Exploit)"
10798,"Cryptolocker.BR (Trojan)"
15172,"Mapler.MFL (Trojan)"
37543,"Delf.BE_6 (Trojan)"
3796,"Injector.AHPP (Trojan)"
6779,"Dynamer.A_128 (Trojan)"
8619,"Banbra.BH (Trojan)"
3147,"Banload.CPBU (Trojan)"
14327,"LoadMoney.RM_2 (Adware)"
32517,"Matsnu.O_4 (Trojan)"
16324,"Linux.Flooder.SS (Trojan)"
16671,"AndroidOS.Titanium (Trojan)"
24445,"Kazy.CC (Trojan)"
27869,"Downloader.A_266 (Adware)"
42968,"Suspicious#JSRedirector_4 (Trojan)"
30574,"Malformed.html.TL.068 (Exploit)"
1052,"Necurs.VFB (Trojan)"
6736,"StartPage.W_6 (Trojan)"
28637,"SoftPulse.U_2 (Trojan)"
36379,"OutBrowse.BUPO_420 (Trojan)"
2839,"Radosi.A_2 (Trojan)"
27302,"Tinba.A_43 (Trojan)"
25740,"Malformed.sis.BP.10 (Exploit)"
33371,"Fareit.AMOS (Trojan)"
35167,"Addrop.A_8 (Trojan)"
6130,"MalAgent.I_129 (Trojan)"
13026,"XPACK.A_425 (Trojan)"
23084,"Malformed.rtf.MP.6 (Exploit)"
24991,"Bladabindi.A  (Trojan)"
3957,"MalAgent.G_2719 (Trojan)"
8742,"MalAgent.I_196 (Trojan)"
18751,"Bladabindi.AJ_20 (Trojan)"
34489,"Upatre.H (Trojan)"
10932,"Ngrbot.AEFH (Worm)"
27932,"MalAgent.I_441 (Trojan)"
35215,"Keylogger.AY_30 (Trojan)"
5544,"Banload.AXK (Trojan)"
7182,"Dlhelper.DPOT_3 (Trojan)"
9633,"MalAgent.G_1737 (Trojan)"
30828,"Malformed.pdf.TL.8 (Exploit)"
35719,"OutBrowse.BS_138 (Trojan)"
37709,"Multiplug.A_314 (Adware)"
8150,"Gamarue.A_41 (Worm)"
9710,"Zortob.F_3 (Trojan)"
25163,"Zbot.JKYI (Trojan)"
17239,"Luder.AKD (Worm)"
28185,"Malformed.html.TL.195 (Exploit)"
10464,"Androm.DPZM (Trojan)"
5671,"CeeInject.A_27 (Trojan)"
12245,"Blocker.AKZF (Trojan)"
22337,"SoftPulse.A_67 (Adware)"
26831,"Bancos.A_5 (Trojan)"
27256,"Malformed.html.MP.119 (Exploit)"
30494,"Ramnit.A_88 (Virus)"
1928,"Cutwail.CFC (Trojan)"
6725,"Gepys.BBEX_3 (Trojan)"
16307,"Optimizero.K (Trojan)"
23292,"Kryptik.CPYX (Trojan)"
24758,"Dropper.A_838 (Trojan)"
25671,"Rebhip.AMMC_2 (Worm)"
29907,"Cidox.SJA (Trojan)"
13475,"BHOUninstaller.A_2 (Adware)"
34502,"Scar.GLGC (Trojan)"
9320,"Zango_14 (Trojan)"
10632,"Inject.NFTN (Trojan)"
5852,"Injector.JZEN (Trojan)"
18195,"CodeRed (Worm)"
37279,"OutBrowse.CBPO_356 (Trojan)"
35089,"PornoAsset.BIJT (Trojan)"
27420,"Dorkbot.SKP (Trojan)"
2588,"Injector.BHO (Trojan)"
26369,"AdPlugin.A_30 (Adware)"
30974,"OutBrowse.BS_64 (Trojan)"
3338,"Ransom.CTB_7 (Trojan)"
32168,"Fiha.FGB (Trojan)"
21748,"TeslaCrypt.A_5 (Trojan)"
26384,"Dyzap.N_4 (Trojan)"
30796,"Malformed.swf.TL.36 (Exploit)"
46963,"Malformed.pdf.BP.52 (Exploit)"
35730,"OutBrowse.CBPO_291 (Trojan)"
23157,"InstallApps.A (Adware)"
26020,"Malformed.dex.BP.12 (Exploit)"
29649,"Napolar.A_5 (Trojan)"
30896,"Upatre.AF_8 (Trojan)"
36643,"Spy.Banker-5850 (Trojan)"
7408,"Xpack_45 (Trojan)"
26545,"Kryptik.BOVN (Trojan)"
12372,"Agent.WKZ (Trojan)"
51822,"Agent.MJE_2 (Exploit)"
3087,"XPACK.A_252 (Trojan)"
1962,"Spatet.T_23 (Trojan)"
37346,"Qhosts.G (Trojan)"
20627,"IBryte.R_40 (Adware)"
20947,"Malformed.html.BP.15 (Exploit)"
27278,"Malformed.html.BP.2 (Exploit)"
2007,"Wauchos.AD_9 (Trojan)"
28657,"Dorkbot.B_156 (Worm)"
32478,"Drixed.B_5 (Trojan)"
37348,"Certificate.A_269 (Adware)"
18227,"Injector.GCS (Trojan)"
20630,"ICLoader.A_127 (Adware)"
20711,"AutoRun.LK (Worm)"
23189,"PWSZbot.FAJM_2 (Trojan)"
25076,"Rabio.BLH (Adware)"
1417,"Malformed.jpg.TL.7 (Exploit)"
19582,"CoinMiner.CXQ (Trojan)"
36816,"Suspicious#STPack (Worm)"
30695,"Boberog.AZ_14 (Worm)"
3504,"FakeSteam.A (Trojan)"
24972,"DarkKomet_2 (Trojan)"
34109,"MultiPlug.MO (Adware)"
37350,"ARMADILLO packed executable_2 file (ExePacker)"
38122,"Magania.BZJL (Trojan)"
30339,"Malformed.gif.TL.9 (Exploit)"
8291,"Spybot.BFR_13 (Trojan)"
13843,"InstallMonstr.EV (Trojan)"
22493,"Injector.A_103 (Trojan)"
28670,"Kryptik.DKNM (Trojan)"
11417,"Kuluoz.ADE (Trojan)"
26674,"Fareit.A_274 (Trojan)"
32435,"Matsnu.O_3 (Trojan)"
27201,"Dropper.A_917 (Trojan)"
22808,"Fujack.CU (Worm)"
35270,"Kuluoz.ABN (Trojan)"
10480,"Cutwail.CSJ (Trojan)"
25976,"Malformed.swf.MP.40 (Exploit)"
37601,"Virut.CE_49 (Virus)"
33514,"Zbot.OTWE (Trojan)"
3339,"Banker.ABRS (Trojan)"
17760,"Filecoder.BQ_29 (Trojan)"
18549,"MalAgent.H_3168 (Trojan)"
24373,"IRCBot.C_9 (Trojan)"
46592,"Pbot.A_6 (Trojan)"
1656,"Sirefef.EV_70 (Trojan)"
4635,"Dumador.E (Trojan)"
30422,"Malformed.pdf.BP.17 (Exploit)"
258,"Tepfer.GWJR (Trojan)"
22853,"XDR.A_7 (Trojan)"
33427,"Malformed.flac.TL.3 (Exploit)"
580,"MalAgent.G_2137 (Trojan)"
37925,"Buzus.ALIY (Trojan)"
37730,"ATRAPS.A_173 (Trojan)"
3398,"XPACK.A_66 (Trojan)"
12156,"AngryIPScan (HackTool)"
22164,"Filecoder.CO_24 (Trojan)"
31418,"MultiPlug.ED_45 (Adware)"
5494,"Xtrat.A_9 (Trojan)"
31623,"MalAgent.G_3911 (Trojan)"
21709,"Downloader.HXZ (Trojan)"
11249,"Andromeda.FZK (Trojan)"
11964,"Prex.D_3 (Worm)"
29091,"Cridex.JJ (Worm)"
715,"SoftPulse.H_19 (Trojan)"
33184,"Spatet.I_20 (Trojan)"
1554,"Zbot.NTX (Trojan)"
11660,"CodecPack.BDUE (Trojan)"
27816,"SoftPulse.A_82 (Adware)"
27914,"DealPly.A_15 (Adware)"
36113,"Malformed.html.OT.14 (Exploit)"
34718,"InstMonster.A_23 (Adware)"
13196,"Banload.SAC_2 (Trojan)"
23761,"Noupdat.BMC_2 (Trojan)"
29551,"DomaIQ_6 (Adware)"
7464,"MultiPlug.GC_2 (Adware)"
32791,"Androm.CUC (Trojan)"
37391,"OutBrowse.CBPO_368 (Trojan)"
30144,"Malformed.gif.TL.15 (Exploit)"
2170,"Zbot.AAO_135 (Trojan)"
11150,"Zbot.IKRI (Trojan)"
19132,"Nuwar.GEN_84 (Worm)"
28717,"Agent.BKZ_4 (Trojan)"
30605,"XPACK.A_758 (Trojan)"
5749,"Dynamer.A_38 (Trojan)"
32519,"Upatre.AR_3 (Trojan)"
32841,"Zbot.AAO_108 (Trojan)"
18538,"Dorkbot.I_22 (Worm)"
19983,"Adware.Hebogo (Adware)"
22606,"Delf.M_7 (Virus)"
35692,"OutBrowse.CBPO_284 (Trojan)"
27215,"Malformed.cgm.TL.1 (Exploit)"
29460,"MalAgent.G_4038 (Trojan)"
34995,"Malformed.html.TL.232 (Exploit)"
46117,"Malformed.doc.BP.14 (Exploit)"
11943,"Fareit.ATT (Trojan)"
12634,"Virut.BR_2 (Virus)"
24935,"Dropper.A_842 (Trojan)"
15062,"LoveLetter.D (Exploit)"
9755,"Kuluoz.D_50 (Trojan)"
11311,"Kryptik.ARNP (Trojan)"
18545,"Malformed.otf.MP.5 (Exploit)"
18642,"MalAgent.H_173 (Trojan)"
20125,"Palevo.ERRT (Worm)"
27468,"Malformed.swf.TL.14 (Exploit)"
28255,"Banker.ABYR_4 (Trojan)"
3420,"Bundpil.V (Worm)"
15105,"Malformed.swf.MP.82 (Exploit)"
21631,"Injector.AJOA (Trojan)"
27888,"ICLoader.A_161 (Adware)"
15708,"Redirect.B_2 (Trojan)"
24411,"MalAgent.I_419 (Trojan)"
46211,"Malformed.avi.BP.9 (Exploit)"
6357,"ObfuscatedADA.A (Trojan)"
20400,"Shellbot.O (Trojan)"
28276,"Emotet.E_2 (Trojan)"
38060,"Xirtem (Virus)"
31523,"OutBrowse.BQPO_2 (Trojan)"
19916,"Dynamer.A_151 (Trojan)"
7536,"FileTour.BN (Adware)"
35305,"Kryptik.ATJW (Trojan)"
14361,"Emotet.B_5 (Trojan)"
19908,"Kryptik.BEGV (Trojan)"
23629,"Bancos.ADH (Trojan)"
29135,"Injector.ARZY (Trojan)"
36738,"Verti.A_4 (Adware)"
37571,"Pakes.ARD_2 (Trojan)"
5701,"BrowserFox.A_9 (Adware)"
8706,"SoftPulse.O_3 (Trojan)"
38472,"IRCBot.NYN (Trojan)"
3604,"InstallMonstr.FI (Trojan)"
5999,"Agent.DE_3 (Trojan)"
8805,"Sfone.A (Worm)"
11135,"Softpulse.A_8 (Trojan)"
13025,"Fareit.A_78 (Trojan)"
27036,"BrowseFox.A_82 (Adware)"
36233,"OutBrowse.CBPO_312 (Trojan)"
18941,"Dynamer.A_89 (Trojan)"
12337,"Agent.FL_2029 (Trojan)"
21264,"Malformed.swf.TL.20 (Exploit)"
27782,"Malformed.html.TL.169 (Exploit)"
38171,"Merond.AC_2 (Trojan)"
1033,"Wauchos.AD_7 (Trojan)"
18931,"Tepfer.TLGY (Trojan)"
40639,"Suspicious#bredolab.dc_6 (Trojan)"
12300,"Windef.NMN (Trojan)"
49256,"Fakesysdef.BDB (Trojan)"
626,"Dorifel.AASM (Trojan)"
2904,"Autoit.QB (Trojan)"
25597,"InstallCore.BA_5 (Trojan)"
28342,"Addrop.J_7 (Trojan)"
29199,"Multiplug.A_253 (Adware)"
38513,"Agent.BBBT_3 (Trojan)"
3367,"Koobface.AAL_2 (Worm)"
5099,"Backdoor.A_19 (Trojan)"
15088,"IRCbot.WDK (Trojan)"
30857,"Malformed.mid.TL.1 (Exploit)"
37517,"Delf.BVL (Trojan)"
7268,"Solimba.AH_2 (Trojan)"
13893,"DomaIQ.A (Adware)"
14323,"Nymaim.C (Trojan)"
18738,"VBcrypt.EP (Trojan)"
19554,"Malformed.wps.MP.2 (Exploit)"
21200,"MalAgent.I_351 (Trojan)"
30735,"Malformed.html.TL.219 (Exploit)"
6235,"Ursnif.A_10 (Trojan)"
6473,"InstallCore.LB_4 (Trojan)"
28491,"Malformed.html.TL.209 (Exploit)"
19395,"Bublik.AHLU (Trojan)"
23875,"Dogovor.SC (Trojan)"
10222,"Packer_45 (Trojan)"
14445,"Dorkbot.B_232 (Trojan)"
24768,"Solimba.AK_6 (Trojan)"
3283,"Taloc.B (Trojan)"
7249,"Vkont.HA (Trojan)"
29216,"BrowseFox.AFPO_8 (Trojan)"
34023,"Malformed.html.TL.108 (Exploit)"
38125,"AutoRun.FSH (Worm)"
49948,"FakeSysdef.BDS (Trojan)"
27032,"Farfli.UN (Trojan)"
4979,"Vobfus.NER (Worm)"
24209,"MalAgent.G_3380 (Trojan)"
2905,"Koobface.NBG_10 (Worm)"
11121,"Cutwail.CRV (Trojan)"
23393,"Amonetize.AO (Trojan)"
37733,"Evo.A_24 (Trojan)"
27512,"XPACK.A_675 (Trojan)"
9905,"Feljina.B (Trojan)"
11305,"MalAgent.G_1839 (Trojan)"
20236,"Babylon.E_3 (Adware)"
24332,"ASPACK packed executable file (ExePacker)"
32794,"VB.CZ_4 (Worm)"
33032,"Redirector.ABZ (Trojan)"
15791,"MultiPlug.FVQ (Trojan)"
19430,"Malformed.html.BP.13 (Exploit)"
25238,"Tarma.A (Adware)"
31098,"MalAgent.G_3882 (Trojan)"
32065,"EncPk.NSX (Trojan)"
35251,"OutBrowse.CBPO_197 (Trojan)"
8218,"Teerac.A_7 (Trojan)"
16215,"Injector.YB_6 (Trojan)"
23561,"Zbot.AAO_161 (Trojan)"
26767,"Dynamer.A_167 (Trojan)"
27019,"Inject.A_43 (Trojan)"
37778,"Multiplug.A_323 (Adware)"
20173,"Injector.BPKH (Trojan)"
11233,"Naprat.C_2 (Trojan)"
30200,"Malformed.html.TL.038 (Exploit)"
3738,"Injector.AIYK (Trojan)"
10860,"MalAgent.G_1803 (Trojan)"
31013,"InstallMonstr.HI_2 (Trojan)"
40781,"IRCBot.OYP (Trojan)"
8172,"Zbot.A_509 (Trojan)"
21497,"FileTour.A_14 (Adware)"
1884,"Foreign.KWSX_2 (Trojan)"
8333,"MultiPlug.CN_32 (Adware)"
18898,"Banload.TZM_3 (Trojan)"
33497,"Kovter.A_43 (Trojan)"
33509,"Kryptik.DMGL_2 (Trojan)"
9674,"Bagle.FK_4 (Worm)"
10722,"MalAgent.G_1792 (Trojan)"
28497,"Malformed.html.TL.212 (Exploit)"
37655,"Zbot.RL (Trojan)"
2541,"Dofoil.PQP (Trojan)"
10492,"Inject.NDXC (Trojan)"
24589,"Zortob.B_90 (Trojan)"
31020,"OutBrowse.BS_67 (Trojan)"
36722,"Agent.UP (Trojan)"
48034,"Malformed.ppt.BP.1 (Exploit)"
7386,"WOW.IPF (Trojan)"
10243,"LoadMoney.ALZ (Adware)"
21230,"4Shared.A_4 (Adware)"
28668,"Blacole.gen_21 (Exploit)"
8310,"Dyzap.N (Trojan)"
10321,"Necurs.VEZ (Trojan)"
17290,"Blocker.AYXA (Trojan)"
3267,"Downloader.A_149 (Trojan)"
3414,"Crypted.A_30 (Trojan)"
27540,"MultiPlug.JY_5 (Adware)"
12339,"Tinfes.A (Trojan)"
22574,"InstallMonstr.KZPO (Trojan)"
30803,"Malformed.mov.TL.17 (Exploit)"
31897,"Patched.AU_3 (Trojan)"
3747,"Banload.RXB_4 (Trojan)"
9329,"Multiplug.A_103 (Adware)"
13342,"CFI.A (Trojan)"
22203,"Linkury.A_23 (Adware)"
35427,"Lovesan.A (Worm)"
10656,"VB.AOI_3 (Trojan)"
34512,"Enigma.AN (Trojan)"
34625,"PornoAsset.BOMI_2 (Trojan)"
35509,"Malformed.html.MP.26 (Exploit)"
26243,"Dropper.A_882 (Trojan)"
28461,"Malavida.A (Trojan)"
33629,"Solimba.A_39 (Trojan)"
39712,"Suspicious#gumblar_6 (Trojan)"
14975,"Ursnif.A_19 (Trojan)"
22788,"Agent2.DBQ (Trojan)"
47,"LdMon.A_2 (Trojan)"
3545,"Downloader.A_150 (Trojan)"
12125,"Inject.EZFF (Trojan)"
28772,"IRCBot.IC_11 (Worm)"
37065,"PolyPatch.UPX_4 (Trojan)"
20843,"Barys.C_2 (Trojan)"
22079,"MultiPlug.DW_3 (Adware)"
3785,"MalAgent.G_2669 (Trojan)"
8794,"Beaugrit.A_33 (Trojan)"
19851,"Stantinko.A_11 (Trojan)"
26553,"Papras.EB_3 (Trojan)"
36262,"Malformed.fpx.CR.1 (Exploit)"
