"_time",host,instance,index,object,"processor_idle_time","tmp_epochtime"
"2021-07-01T18:31:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.896226",1625164260
"2021-07-01T18:31:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"89.058486",1625164290
"2021-07-01T18:32:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.541336",1625164320
"2021-07-01T18:32:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.106432",1625164350
"2021-07-01T18:33:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.535289",1625164380
"2021-07-01T18:33:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.377145",1625164410
"2021-07-01T18:34:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.663892",1625164440
"2021-07-01T18:34:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.795026",1625164470
"2021-07-01T18:35:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.376772",1625164500
"2021-07-01T18:35:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.974039",1625164530
"2021-07-01T18:36:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.847009",1625164560
"2021-07-01T18:36:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"84.080590",1625164590
"2021-07-01T18:37:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.738387",1625164620
"2021-07-01T18:37:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"92.037165",1625164650
"2021-07-01T18:38:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.088853",1625164680
"2021-07-01T18:38:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.519609",1625164710
"2021-07-01T18:39:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.850770",1625164740
"2021-07-01T18:39:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.607105",1625164770
"2021-07-01T18:40:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.135592",1625164800
"2021-07-01T18:40:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.551281",1625164830
"2021-07-01T18:41:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.869685",1625164860
"2021-07-01T18:41:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"88.936828",1625164890
"2021-07-01T18:42:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.066112",1625164920
"2021-07-01T18:42:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.520802",1625164950
"2021-07-01T18:43:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.872981",1625164980
"2021-07-01T18:43:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.871985",1625165010
"2021-07-01T18:44:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.268211",1625165040
"2021-07-01T18:44:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.531537",1625165070
"2021-07-01T18:45:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.587419",1625165100
"2021-07-01T18:45:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.268164",1625165130
"2021-07-01T18:46:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.839471",1625165160
"2021-07-01T18:46:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"84.759236",1625165190
"2021-07-01T18:47:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.957058",1625165220
"2021-07-01T18:47:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.622972",1625165250
"2021-07-01T18:48:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.805225",1625165280
"2021-07-01T18:48:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.658933",1625165310
"2021-07-01T18:49:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.652509",1625165340
"2021-07-01T18:49:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.783080",1625165370
"2021-07-01T18:50:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.101443",1625165400
"2021-07-01T18:50:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.813125",1625165430
"2021-07-01T18:51:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.882564",1625165460
"2021-07-01T18:51:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"88.642920",1625165490
"2021-07-01T18:52:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"96.778290",1625165520
"2021-07-01T18:52:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"92.139946",1625165550
"2021-07-01T18:53:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.392186",1625165580
"2021-07-01T18:53:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.523347",1625165610
"2021-07-01T18:54:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.724538",1625165640
"2021-07-01T18:54:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.396838",1625165670
"2021-07-01T18:55:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.677755",1625165700
"2021-07-01T18:55:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.847838",1625165730
"2021-07-01T18:56:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.911498",1625165760
"2021-07-01T18:56:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"84.711179",1625165790
