"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,host,id,index,linecount,name,"properties.creationTimeUtc","properties.lastStateChangeTimeUtc","properties.securityTaskParameters.assessmentKey","properties.securityTaskParameters.baselineCceId","properties.securityTaskParameters.baselineName","properties.securityTaskParameters.baselineRuleId","properties.securityTaskParameters.category","properties.securityTaskParameters.classification","properties.securityTaskParameters.details{}.name","properties.securityTaskParameters.details{}.value","properties.securityTaskParameters.id","properties.securityTaskParameters.isDataDiskEncrypted","properties.securityTaskParameters.isMandatory","properties.securityTaskParameters.isOsDiskEncrypted","properties.securityTaskParameters.name","properties.securityTaskParameters.osName","properties.securityTaskParameters.osType","properties.securityTaskParameters.policyDefinitionId","properties.securityTaskParameters.policyName","properties.securityTaskParameters.resourceId","properties.securityTaskParameters.resourceType","properties.securityTaskParameters.ruleType","properties.securityTaskParameters.severity","properties.securityTaskParameters.subscriptionId","properties.securityTaskParameters.title","properties.securityTaskParameters.totalNumberOfDefectedMachines","properties.securityTaskParameters.totalNumberOfImpactedMachines","properties.securityTaskParameters.uniqueKey","properties.securityTaskParameters.vmId","properties.securityTaskParameters.vmName","properties.securityTaskParameters.workspaces{}.serverCount","properties.securityTaskParameters.workspaces{}.workspaceId","properties.state","properties.subState",punct,source,sourcetype,"splunk_server","splunk_server_group",subscriptionId,tag,"tag::eventtype",timeendpos,timestamp,timestartpos,"tmp_epochtime",type,"_raw","_time"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Security/locations/centralus/tasks/bdc79a79-8ea6-537a-74e4-b95cc4d83113",main,2,"bdc79a79-8ea6-537a-74e4-b95cc4d83113","2020-09-24T14:17:36.000000Z","2020-09-24T14:17:36.000000Z","bc303248-3d14-44c2-96a0-55f5c326b5fe",,,,Networking,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/22730e10-96f6-4aac-ad84-9383d35b5917","Management ports should be closed on your virtual machines","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Compute/virtualMachines/Ryan",VirtualMachine,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Compute/virtualMachines/Ryan_bc303248-3d14-44c2-96a0-55f5c326b5fe",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600957056,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Security/locations/centralus/tasks/bdc79a79-8ea6-537a-74e4-b95cc4d83113"", ""name"": ""bdc79a79-8ea6-537a-74e4-b95cc4d83113"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:17:36.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:17:36.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Networking"", ""assessmentKey"": ""bc303248-3d14-44c2-96a0-55f5c326b5fe"", ""policyName"": ""Management ports should be closed on your virtual machines"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/22730e10-96f6-4aac-ad84-9383d35b5917"", ""severity"": ""High"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Compute/virtualMachines/Ryan_bc303248-3d14-44c2-96a0-55f5c326b5fe"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Compute/virtualMachines/Ryan""}}}
","2020-09-24T14:17:36.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/45df1138-d446-3155-8c27-26b37d63b142",main,2,"45df1138-d446-3155-8c27-26b37d63b142","2020-09-24T14:17:26.000000Z","2020-09-24T14:17:26.000000Z","01b1ed4c-b733-4fee-b145-f23236e70cf3",,,,Compute,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/760a85ff-6162-42b3-8d70-698e268f648c","Vulnerability assessment solution should be installed on your virtual machines","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01",VirtualMachine,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_01b1ed4c-b733-4fee-b145-f23236e70cf3",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600957046,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/45df1138-d446-3155-8c27-26b37d63b142"", ""name"": ""45df1138-d446-3155-8c27-26b37d63b142"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:17:26.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:17:26.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Compute"", ""assessmentKey"": ""01b1ed4c-b733-4fee-b145-f23236e70cf3"", ""policyName"": ""Vulnerability assessment solution should be installed on your virtual machines"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/760a85ff-6162-42b3-8d70-698e268f648c"", ""severity"": ""High"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_01b1ed4c-b733-4fee-b145-f23236e70cf3"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01""}}}
","2020-09-24T14:17:26.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/22b7d1bd-ba42-ff65-3e93-4751e56d21cf",main,2,"22b7d1bd-ba42-ff65-3e93-4751e56d21cf","2020-09-24T14:21:19.000000Z","2020-09-24T14:21:19.000000Z","805651bc-6ecd-4c73-9b55-97a19d0582d0",,,,Networking,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/b0f33259-77d7-4c9e-aac6-3aabcfae693c","Management ports of virtual machines should be protected with just-in-time network access control","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01",VirtualMachine,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_805651bc-6ecd-4c73-9b55-97a19d0582d0",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600957279,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/22b7d1bd-ba42-ff65-3e93-4751e56d21cf"", ""name"": ""22b7d1bd-ba42-ff65-3e93-4751e56d21cf"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:21:19.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:21:19.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Networking"", ""assessmentKey"": ""805651bc-6ecd-4c73-9b55-97a19d0582d0"", ""policyName"": ""Management ports of virtual machines should be protected with just-in-time network access control"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/b0f33259-77d7-4c9e-aac6-3aabcfae693c"", ""severity"": ""High"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_805651bc-6ecd-4c73-9b55-97a19d0582d0"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01""}}}
","2020-09-24T14:21:19.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/e4044be4-5539-671c-183c-b18aee3bb188",main,2,"e4044be4-5539-671c-183c-b18aee3bb188","2020-09-24T14:17:47.000000Z","2020-09-24T14:17:47.000000Z","8e2b96ff-3de2-289b-b5c1-3b9921a3441e",,,,Compute,,,,,,,,GenericSecuirtyTask,,,"","Log Analytics agent health issues should be resolved on your machines","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01",VirtualMachine,,Medium,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_8e2b96ff-3de2-289b-b5c1-3b9921a3441e",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600957067,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/e4044be4-5539-671c-183c-b18aee3bb188"", ""name"": ""e4044be4-5539-671c-183c-b18aee3bb188"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:17:47.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:17:47.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Compute"", ""assessmentKey"": ""8e2b96ff-3de2-289b-b5c1-3b9921a3441e"", ""policyName"": ""Log Analytics agent health issues should be resolved on your machines"", ""policyDefinitionId"": """", ""severity"": ""Medium"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_8e2b96ff-3de2-289b-b5c1-3b9921a3441e"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01""}}}
","2020-09-24T14:17:47.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Security/locations/centralus/tasks/d3ce5667-ccae-bfb4-5d2a-d758c648cfb7",main,2,"d3ce5667-ccae-bfb4-5d2a-d758c648cfb7","2020-09-24T14:37:40.000000Z","2020-09-24T14:37:40.000000Z","805651bc-6ecd-4c73-9b55-97a19d0582d0",,,,Networking,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/b0f33259-77d7-4c9e-aac6-3aabcfae693c","Management ports of virtual machines should be protected with just-in-time network access control","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Compute/virtualMachines/test",VirtualMachine,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Compute/virtualMachines/test_805651bc-6ecd-4c73-9b55-97a19d0582d0",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600958260,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Security/locations/centralus/tasks/d3ce5667-ccae-bfb4-5d2a-d758c648cfb7"", ""name"": ""d3ce5667-ccae-bfb4-5d2a-d758c648cfb7"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:37:40.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:37:40.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Networking"", ""assessmentKey"": ""805651bc-6ecd-4c73-9b55-97a19d0582d0"", ""policyName"": ""Management ports of virtual machines should be protected with just-in-time network access control"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/b0f33259-77d7-4c9e-aac6-3aabcfae693c"", ""severity"": ""High"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Compute/virtualMachines/test_805651bc-6ecd-4c73-9b55-97a19d0582d0"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Compute/virtualMachines/test""}}}
","2020-09-24T14:37:40.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/e229bae1-638b-16fa-4d0c-105af1b74c02",main,2,"e229bae1-638b-16fa-4d0c-105af1b74c02","2020-09-24T14:40:11.000000Z","2020-09-24T14:40:11.000000Z","cb0acdc6-0846-fd48-debe-9905af151b6d",,,,Compute,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/6d555dd1-86f2-4f1c-8ed7-5abae7c6cbab","Function App should only be accessible over HTTPS","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.web/sites/ryp5nsgtoeventhub",FunctionApp,,Medium,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.web/sites/ryp5nsgtoeventhub_cb0acdc6-0846-fd48-debe-9905af151b6d",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600958411,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/e229bae1-638b-16fa-4d0c-105af1b74c02"", ""name"": ""e229bae1-638b-16fa-4d0c-105af1b74c02"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:40:11.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:40:11.000000Z"", ""securityTaskParameters"": {""resourceType"": ""FunctionApp"", ""category"": ""Compute"", ""assessmentKey"": ""cb0acdc6-0846-fd48-debe-9905af151b6d"", ""policyName"": ""Function App should only be accessible over HTTPS"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/6d555dd1-86f2-4f1c-8ed7-5abae7c6cbab"", ""severity"": ""Medium"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.web/sites/ryp5nsgtoeventhub_cb0acdc6-0846-fd48-debe-9905af151b6d"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.web/sites/ryp5nsgtoeventhub""}}}
","2020-09-24T14:40:11.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/ce684792-8f81-5e2e-48d7-39abb6d19dc1",main,2,"ce684792-8f81-5e2e-48d7-39abb6d19dc1","2020-09-24T14:39:22.000000Z","2020-09-24T14:39:22.000000Z","cb0acdc6-0846-fd48-debe-9905af151b6d",,,,Compute,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/6d555dd1-86f2-4f1c-8ed7-5abae7c6cbab","Function App should only be accessible over HTTPS","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.web/sites/ryp5nsgtohec",FunctionApp,,Medium,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.web/sites/ryp5nsgtohec_cb0acdc6-0846-fd48-debe-9905af151b6d",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600958362,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/ce684792-8f81-5e2e-48d7-39abb6d19dc1"", ""name"": ""ce684792-8f81-5e2e-48d7-39abb6d19dc1"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:39:22.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:39:22.000000Z"", ""securityTaskParameters"": {""resourceType"": ""FunctionApp"", ""category"": ""Compute"", ""assessmentKey"": ""cb0acdc6-0846-fd48-debe-9905af151b6d"", ""policyName"": ""Function App should only be accessible over HTTPS"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/6d555dd1-86f2-4f1c-8ed7-5abae7c6cbab"", ""severity"": ""Medium"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.web/sites/ryp5nsgtohec_cb0acdc6-0846-fd48-debe-9905af151b6d"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.web/sites/ryp5nsgtohec""}}}
","2020-09-24T14:39:22.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/f4abcaed-9c79-d642-a3fc-79430128f13d",main,2,"f4abcaed-9c79-d642-a3fc-79430128f13d","2020-09-24T14:38:43.000000Z","2020-09-24T14:38:43.000000Z","bc303248-3d14-44c2-96a0-55f5c326b5fe",,,,Networking,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/22730e10-96f6-4aac-ad84-9383d35b5917","Management ports should be closed on your virtual machines","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/Ry-Win10",VirtualMachine,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/Ry-Win10_bc303248-3d14-44c2-96a0-55f5c326b5fe",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600958323,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/f4abcaed-9c79-d642-a3fc-79430128f13d"", ""name"": ""f4abcaed-9c79-d642-a3fc-79430128f13d"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:38:43.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:38:43.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Networking"", ""assessmentKey"": ""bc303248-3d14-44c2-96a0-55f5c326b5fe"", ""policyName"": ""Management ports should be closed on your virtual machines"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/22730e10-96f6-4aac-ad84-9383d35b5917"", ""severity"": ""High"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/Ry-Win10_bc303248-3d14-44c2-96a0-55f5c326b5fe"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/Ry-Win10""}}}
","2020-09-24T14:38:43.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/ce684792-8f81-5e2e-48d7-39abb6d19dc1",main,2,"ce684792-8f81-5e2e-48d7-39abb6d19dc1","2020-09-24T14:39:51.000000Z","2020-09-24T14:39:51.000000Z","cb0acdc6-0846-fd48-debe-9905af151b6d",,,,Compute,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/6d555dd1-86f2-4f1c-8ed7-5abae7c6cbab","Function App should only be accessible over HTTPS","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.web/sites/ryp5nsgtohec",FunctionApp,,Medium,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.web/sites/ryp5nsgtohec_cb0acdc6-0846-fd48-debe-9905af151b6d",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600958391,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/ce684792-8f81-5e2e-48d7-39abb6d19dc1"", ""name"": ""ce684792-8f81-5e2e-48d7-39abb6d19dc1"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:39:51.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:39:51.000000Z"", ""securityTaskParameters"": {""resourceType"": ""FunctionApp"", ""category"": ""Compute"", ""assessmentKey"": ""cb0acdc6-0846-fd48-debe-9905af151b6d"", ""policyName"": ""Function App should only be accessible over HTTPS"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/6d555dd1-86f2-4f1c-8ed7-5abae7c6cbab"", ""severity"": ""Medium"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.web/sites/ryp5nsgtohec_cb0acdc6-0846-fd48-debe-9905af151b6d"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.web/sites/ryp5nsgtohec""}}}
","2020-09-24T14:39:51.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/e229bae1-638b-16fa-4d0c-105af1b74c02",main,2,"e229bae1-638b-16fa-4d0c-105af1b74c02","2020-09-24T14:39:49.000000Z","2020-09-24T14:39:49.000000Z","cb0acdc6-0846-fd48-debe-9905af151b6d",,,,Compute,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/6d555dd1-86f2-4f1c-8ed7-5abae7c6cbab","Function App should only be accessible over HTTPS","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.web/sites/ryp5nsgtoeventhub",FunctionApp,,Medium,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.web/sites/ryp5nsgtoeventhub_cb0acdc6-0846-fd48-debe-9905af151b6d",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600958389,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/e229bae1-638b-16fa-4d0c-105af1b74c02"", ""name"": ""e229bae1-638b-16fa-4d0c-105af1b74c02"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:39:49.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:39:49.000000Z"", ""securityTaskParameters"": {""resourceType"": ""FunctionApp"", ""category"": ""Compute"", ""assessmentKey"": ""cb0acdc6-0846-fd48-debe-9905af151b6d"", ""policyName"": ""Function App should only be accessible over HTTPS"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/6d555dd1-86f2-4f1c-8ed7-5abae7c6cbab"", ""severity"": ""Medium"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.web/sites/ryp5nsgtoeventhub_cb0acdc6-0846-fd48-debe-9905af151b6d"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.web/sites/ryp5nsgtoeventhub""}}}
","2020-09-24T14:39:49.000+0000"
