tld,wildcard_tld
bashkiria.ru,*.bashkiria.ru
bir.ru,*.bir.ru
cbg.ru,*.cbg.ru
com.ru,*.com.ru
dagestan.ru,*.dagestan.ru
grozny.ru,*.grozny.ru
kalmykia.ru,*.kalmykia.ru
kustanai.ru,*.kustanai.ru
marine.ru,*.marine.ru
mordovia.ru,*.mordovia.ru
msk.ru,*.msk.ru
mytis.ru,*.mytis.ru
nalchik.ru,*.nalchik.ru
nov.ru,*.nov.ru
pyatigorsk.ru,*.pyatigorsk.ru
spb.ru,*.spb.ru
vladikavkaz.ru,*.vladikavkaz.ru
vladimir.ru,*.vladimir.ru
abkhazia.su,*.abkhazia.su
adygeya.su,*.adygeya.su
aktyubinsk.su,*.aktyubinsk.su
arkhangelsk.su,*.arkhangelsk.su
armenia.su,*.armenia.su
ashgabad.su,*.ashgabad.su
azerbaijan.su,*.azerbaijan.su
balashov.su,*.balashov.su
bashkiria.su,*.bashkiria.su
bryansk.su,*.bryansk.su
bukhara.su,*.bukhara.su
chimkent.su,*.chimkent.su
dagestan.su,*.dagestan.su
east-kazakhstan.su,*.east-kazakhstan.su
exnet.su,*.exnet.su
georgia.su,*.georgia.su
grozny.su,*.grozny.su
ivanovo.su,*.ivanovo.su
jambyl.su,*.jambyl.su
kalmykia.su,*.kalmykia.su
kaluga.su,*.kaluga.su
karacol.su,*.karacol.su
karaganda.su,*.karaganda.su
karelia.su,*.karelia.su
khakassia.su,*.khakassia.su
krasnodar.su,*.krasnodar.su
kurgan.su,*.kurgan.su
kustanai.su,*.kustanai.su
lenug.su,*.lenug.su
mangyshlak.su,*.mangyshlak.su
mordovia.su,*.mordovia.su
msk.su,*.msk.su
murmansk.su,*.murmansk.su
nalchik.su,*.nalchik.su
navoi.su,*.navoi.su
north-kazakhstan.su,*.north-kazakhstan.su
nov.su,*.nov.su
obninsk.su,*.obninsk.su
penza.su,*.penza.su
pokrovsk.su,*.pokrovsk.su
sochi.su,*.sochi.su
spb.su,*.spb.su
tashkent.su,*.tashkent.su
termez.su,*.termez.su
togliatti.su,*.togliatti.su
troitsk.su,*.troitsk.su
tselinograd.su,*.tselinograd.su
tula.su,*.tula.su
tuva.su,*.tuva.su
vladikavkaz.su,*.vladikavkaz.su
vladimir.su,*.vladimir.su
vologda.su,*.vologda.su
channelsdvr.net,*.channelsdvr.net
edgecompute.app,*.edgecompute.app
fastly-edge.com,*.fastly-edge.com
fastly-terrarium.com,*.fastly-terrarium.com
fastlylb.net,*.fastlylb.net
fastvps-server.com,*.fastvps-server.com
fastvps.host,*.fastvps.host
myfast.host,*.myfast.host
fastvps.site,*.fastvps.site
myfast.space,*.myfast.space
conn.uk,*.conn.uk
copro.uk,*.copro.uk
hosp.uk,*.hosp.uk
fedorainfracloud.org,*.fedorainfracloud.org
fedorapeople.org,*.fedorapeople.org
mydobiss.com,*.mydobiss.com
fh-muenster.io,*.fh-muenster.io
figma.site,*.figma.site
preview.site,*.preview.site
filegear.me,*.filegear.me
firebaseapp.com,*.firebaseapp.com
fldrv.com,*.fldrv.com
on-fleek.app,*.on-fleek.app
flutterflow.app,*.flutterflow.app
fly.dev,*.fly.dev
shw.io,*.shw.io
edgeapp.net,*.edgeapp.net
forgeblocks.com,*.forgeblocks.com
e2b.app,*.e2b.app
framer.ai,*.framer.ai
framer.app,*.framer.app
framercanvas.com,*.framercanvas.com
framer.media,*.framer.media
framer.photos,*.framer.photos
framer.website,*.framer.website
framer.wiki,*.framer.wiki
freebox-os.com,*.freebox-os.com
freeboxos.com,*.freeboxos.com
fbx-os.fr,*.fbx-os.fr
fbxos.fr,*.fbxos.fr
freebox-os.fr,*.freebox-os.fr
freeboxos.fr,*.freeboxos.fr
freedesktop.org,*.freedesktop.org
freemyip.com,*.freemyip.com
daemon.asia,*.daemon.asia
dix.asia,*.dix.asia
mydns.bz,*.mydns.bz
0am.jp,*.0am.jp
0g0.jp,*.0g0.jp
0j0.jp,*.0j0.jp
0t0.jp,*.0t0.jp
mydns.jp,*.mydns.jp
pgw.jp,*.pgw.jp
wjg.jp,*.wjg.jp
keyword-on.net,*.keyword-on.net
live-on.net,*.live-on.net
server-on.net,*.server-on.net
mydns.tw,*.mydns.tw
mydns.vc,*.mydns.vc
futurehosting.at,*.futurehosting.at
futuremailing.at,*.futuremailing.at
aliases121.com,*.aliases121.com
independent-commission.uk,*.independent-commission.uk
independent-inquest.uk,*.independent-inquest.uk
independent-inquiry.uk,*.independent-inquiry.uk
independent-panel.uk,*.independent-panel.uk
independent-review.uk,*.independent-review.uk
public-inquiry.uk,*.public-inquiry.uk
royal-commission.uk,*.royal-commission.uk
usercontent.jp,*.usercontent.jp
gentapps.com,*.gentapps.com
gentlentapis.com,*.gentlentapis.com
cdn-edges.net,*.cdn-edges.net
gsj.bz,*.gsj.bz
githubusercontent.com,*.githubusercontent.com
githubpreview.dev,*.githubpreview.dev
github.io,*.github.io
gitlab.io,*.gitlab.io
gitapp.si,*.gitapp.si
gitpage.si,*.gitpage.si
glitch.me,*.glitch.me
nog.community,*.nog.community
co.ro,*.co.ro
shop.ro,*.shop.ro
lolipop.io,*.lolipop.io
angry.jp,*.angry.jp
babyblue.jp,*.babyblue.jp
babymilk.jp,*.babymilk.jp
backdrop.jp,*.backdrop.jp
bambina.jp,*.bambina.jp
bitter.jp,*.bitter.jp
blush.jp,*.blush.jp
boo.jp,*.boo.jp
boy.jp,*.boy.jp
boyfriend.jp,*.boyfriend.jp
but.jp,*.but.jp
candypop.jp,*.candypop.jp
capoo.jp,*.capoo.jp
catfood.jp,*.catfood.jp
cheap.jp,*.cheap.jp
chicappa.jp,*.chicappa.jp
chillout.jp,*.chillout.jp
chips.jp,*.chips.jp
chowder.jp,*.chowder.jp
chu.jp,*.chu.jp
ciao.jp,*.ciao.jp
cocotte.jp,*.cocotte.jp
coolblog.jp,*.coolblog.jp
cranky.jp,*.cranky.jp
cutegirl.jp,*.cutegirl.jp
daa.jp,*.daa.jp
deca.jp,*.deca.jp
deci.jp,*.deci.jp
digick.jp,*.digick.jp
egoism.jp,*.egoism.jp
fakefur.jp,*.fakefur.jp
fem.jp,*.fem.jp
flier.jp,*.flier.jp
floppy.jp,*.floppy.jp
fool.jp,*.fool.jp
frenchkiss.jp,*.frenchkiss.jp
girlfriend.jp,*.girlfriend.jp
girly.jp,*.girly.jp
gloomy.jp,*.gloomy.jp
gonna.jp,*.gonna.jp
greater.jp,*.greater.jp
hacca.jp,*.hacca.jp
heavy.jp,*.heavy.jp
her.jp,*.her.jp
hiho.jp,*.hiho.jp
hippy.jp,*.hippy.jp
holy.jp,*.holy.jp
hungry.jp,*.hungry.jp
icurus.jp,*.icurus.jp
itigo.jp,*.itigo.jp
jellybean.jp,*.jellybean.jp
kikirara.jp,*.kikirara.jp
kill.jp,*.kill.jp
kilo.jp,*.kilo.jp
kuron.jp,*.kuron.jp
littlestar.jp,*.littlestar.jp
lolipopmc.jp,*.lolipopmc.jp
lolitapunk.jp,*.lolitapunk.jp
lomo.jp,*.lomo.jp
lovepop.jp,*.lovepop.jp
lovesick.jp,*.lovesick.jp
main.jp,*.main.jp
mods.jp,*.mods.jp
mond.jp,*.mond.jp
mongolian.jp,*.mongolian.jp
moo.jp,*.moo.jp
namaste.jp,*.namaste.jp
nikita.jp,*.nikita.jp
nobushi.jp,*.nobushi.jp
noor.jp,*.noor.jp
oops.jp,*.oops.jp
parallel.jp,*.parallel.jp
parasite.jp,*.parasite.jp
pecori.jp,*.pecori.jp
peewee.jp,*.peewee.jp
penne.jp,*.penne.jp
pepper.jp,*.pepper.jp
perma.jp,*.perma.jp
pigboat.jp,*.pigboat.jp
pinoko.jp,*.pinoko.jp
punyu.jp,*.punyu.jp
pupu.jp,*.pupu.jp
pussycat.jp,*.pussycat.jp
pya.jp,*.pya.jp
raindrop.jp,*.raindrop.jp
readymade.jp,*.readymade.jp
sadist.jp,*.sadist.jp
schoolbus.jp,*.schoolbus.jp
secret.jp,*.secret.jp
staba.jp,*.staba.jp
stripper.jp,*.stripper.jp
sub.jp,*.sub.jp
sunnyday.jp,*.sunnyday.jp
thick.jp,*.thick.jp
tonkotsu.jp,*.tonkotsu.jp
under.jp,*.under.jp
upper.jp,*.upper.jp
velvet.jp,*.velvet.jp
verse.jp,*.verse.jp
versus.jp,*.versus.jp
vivian.jp,*.vivian.jp
watson.jp,*.watson.jp
weblike.jp,*.weblike.jp
whitesnow.jp,*.whitesnow.jp
zombie.jp,*.zombie.jp
heteml.net,*.heteml.net
graphic.design,*.graphic.design
goip.de,*.goip.de
web.app,*.web.app
appspot.com,*.appspot.com
blogspot.com,*.blogspot.com
codespot.com,*.codespot.com
googleapis.com,*.googleapis.com
googlecode.com,*.googlecode.com
pagespeedmobilizer.com,*.pagespeedmobilizer.com
withgoogle.com,*.withgoogle.com
withyoutube.com,*.withyoutube.com
cloud.goog,*.cloud.goog
translate.goog,*.translate.goog
cloudfunctions.net,*.cloudfunctions.net
goupile.fr,*.goupile.fr
pymnt.uk,*.pymnt.uk
cloudapps.digital,*.cloudapps.digital
gov.nl,*.gov.nl
grafana-dev.net,*.grafana-dev.net
grayjayleagues.com,*.grayjayleagues.com
günstigbestellen.de,*.günstigbestellen.de
xn--gnstigbestellen-zvb.de,*.xn--gnstigbestellen-zvb.de
günstigliefern.de,*.günstigliefern.de
xn--gnstigliefern-wob.de,*.xn--gnstigliefern-wob.de
häkkinen.fi,*.häkkinen.fi
xn--hkkinen-5wa.fi,*.xn--hkkinen-5wa.fi
hrsn.dev,*.hrsn.dev
hashbang.sh,*.hashbang.sh
hasura.app,*.hasura.app
hasura-app.io,*.hasura-app.io
hatenablog.com,*.hatenablog.com
hatenadiary.com,*.hatenadiary.com
hateblo.jp,*.hateblo.jp
hatenablog.jp,*.hatenablog.jp
hatenadiary.jp,*.hatenadiary.jp
hatenadiary.org,*.hatenadiary.org
heiyu.space,*.heiyu.space
helioho.st,*.helioho.st
heliohost.us,*.heliohost.us
hepforge.org,*.hepforge.org
herokuapp.com,*.herokuapp.com
heyflow.page,*.heyflow.page
heyflow.site,*.heyflow.site
ravendb.cloud,*.ravendb.cloud
ravendb.community,*.ravendb.community
development.run,*.development.run
ravendb.run,*.ravendb.run
homesklep.pl,*.homesklep.pl
hoplix.shop,*.hoplix.shop
orx.biz,*.orx.biz
biz.gl,*.biz.gl
biz.ng,*.biz.ng
col.ng,*.col.ng
firm.ng,*.firm.ng
gen.ng,*.gen.ng
ltd.ng,*.ltd.ng
ngo.ng,*.ngo.ng
plc.ng,*.plc.ng
hostyhosting.io,*.hostyhosting.io
hf.space,*.hf.space
hypernode.io,*.hypernode.io
iobb.net,*.iobb.net
co.cz,*.co.cz
moonscale.net,*.moonscale.net
gr.com,*.gr.com
iki.fi,*.iki.fi
ibxos.it,*.ibxos.it
iliadboxos.it,*.iliadboxos.it
smushcdn.com,*.smushcdn.com
wphostedmail.com,*.wphostedmail.com
wpmucdn.com,*.wpmucdn.com
tempurl.host,*.tempurl.host
wpmudev.host,*.wpmudev.host
dyn-berlin.de,*.dyn-berlin.de
in-berlin.de,*.in-berlin.de
in-brb.de,*.in-brb.de
in-butter.de,*.in-butter.de
in-dsl.de,*.in-dsl.de
in-vpn.de,*.in-vpn.de
in-dsl.net,*.in-dsl.net
in-vpn.net,*.in-vpn.net
in-dsl.org,*.in-dsl.org
in-vpn.org,*.in-vpn.org
oninferno.net,*.oninferno.net
biz.at,*.biz.at
info.at,*.info.at
info.cx,*.info.cx
pixolino.com,*.pixolino.com
na4u.ru,*.na4u.ru
botdash.app,*.botdash.app
botdash.dev,*.botdash.dev
botdash.gg,*.botdash.gg
botdash.net,*.botdash.net
botda.sh,*.botda.sh
botdash.xyz,*.botdash.xyz
apps-1and1.com,*.apps-1and1.com
live-website.com,*.live-website.com
apps-1and1.net,*.apps-1and1.net
websitebuilder.online,*.websitebuilder.online
app-ionos.space,*.app-ionos.space
iopsys.se,*.iopsys.se
ipifony.net,*.ipifony.net
ir.md,*.ir.md
is-a-good.dev,*.is-a-good.dev
is-a.dev,*.is-a.dev
iservschule.de,*.iservschule.de
mein-iserv.de,*.mein-iserv.de
schulplattform.de,*.schulplattform.de
schulserver.de,*.schulserver.de
test-iserv.de,*.test-iserv.de
iserv.dev,*.iserv.dev
diadem.cloud,*.diadem.cloud
jele.cloud,*.jele.cloud
keliweb.cloud,*.keliweb.cloud
oxa.cloud,*.oxa.cloud
primetel.cloud,*.primetel.cloud
jele.club,*.jele.club
dopaas.com,*.dopaas.com
jele.host,*.jele.host
mircloud.host,*.mircloud.host
jele.io,*.jele.io
jcloud.kz,*.jcloud.kz
cloudjiffy.net,*.cloudjiffy.net
sdscloud.pl,*.sdscloud.pl
unicloud.pl,*.unicloud.pl
mircloud.ru,*.mircloud.ru
enscaled.sg,*.enscaled.sg
jele.site,*.jele.site
jelastic.team,*.jelastic.team
orangecloud.tn,*.orangecloud.tn
mircloud.us,*.mircloud.us
myjino.ru,*.myjino.ru
jotelulu.cloud,*.jotelulu.cloud
webadorsite.com,*.webadorsite.com
jouwweb.site,*.jouwweb.site
js.org,*.js.org
kaas.gg,*.kaas.gg
khplay.nl,*.khplay.nl
kapsi.fi,*.kapsi.fi
kuleuven.cloud,*.kuleuven.cloud
keymachine.de,*.keymachine.de
kinghost.net,*.kinghost.net
uni5.net,*.uni5.net
knightpoint.systems,*.knightpoint.systems
koobin.events,*.koobin.events
webthings.io,*.webthings.io
krellian.net,*.krellian.net
oya.to,*.oya.to
laravel.cloud,*.laravel.cloud
git-repos.de,*.git-repos.de
lcube-server.de,*.lcube-server.de
svn-repos.de,*.svn-repos.de
leadpages.co,*.leadpages.co
lpages.co,*.lpages.co
lpusercontent.com,*.lpusercontent.com
liara.run,*.liara.run
libp2p.direct,*.libp2p.direct
runcontainers.dev,*.runcontainers.dev
co.business,*.co.business
co.education,*.co.education
co.events,*.co.events
co.financial,*.co.financial
co.network,*.co.network
co.place,*.co.place
co.technology,*.co.technology
linkyard-cloud.ch,*.linkyard-cloud.ch
linkyard.cloud,*.linkyard.cloud
we.bs,*.we.bs
filegear-sg.me,*.filegear-sg.me
ggff.net,*.ggff.net
localcert.net,*.localcert.net
localhostcert.net,*.localhostcert.net
localtonet.com,*.localtonet.com
lodz.pl,*.lodz.pl
pabianice.pl,*.pabianice.pl
plock.pl,*.plock.pl
sieradz.pl,*.sieradz.pl
skierniewice.pl,*.skierniewice.pl
zgierz.pl,*.zgierz.pl
loginline.app,*.loginline.app
loginline.dev,*.loginline.dev
loginline.io,*.loginline.io
loginline.services,*.loginline.services
loginline.site,*.loginline.site
lohmus.me,*.lohmus.me
servers.run,*.servers.run
lovable.app,*.lovable.app
lovableproject.com,*.lovableproject.com
krasnik.pl,*.krasnik.pl
leczna.pl,*.leczna.pl
lubartow.pl,*.lubartow.pl
lublin.pl,*.lublin.pl
poniatowa.pl,*.poniatowa.pl
swidnik.pl,*.swidnik.pl
barsy.bg,*.barsy.bg
barsy.club,*.barsy.club
barsycenter.com,*.barsycenter.com
barsyonline.com,*.barsyonline.com
barsy.de,*.barsy.de
barsy.dev,*.barsy.dev
barsy.eu,*.barsy.eu
barsy.gr,*.barsy.gr
barsy.in,*.barsy.in
barsy.info,*.barsy.info
barsy.io,*.barsy.io
barsy.me,*.barsy.me
barsy.menu,*.barsy.menu
barsyonline.menu,*.barsyonline.menu
barsy.mobi,*.barsy.mobi
barsy.net,*.barsy.net
barsy.online,*.barsy.online
barsy.org,*.barsy.org
barsy.pro,*.barsy.pro
barsy.pub,*.barsy.pub
barsy.ro,*.barsy.ro
barsy.rs,*.barsy.rs
barsy.shop,*.barsy.shop
barsyonline.shop,*.barsyonline.shop
barsy.site,*.barsy.site
barsy.store,*.barsy.store
barsy.support,*.barsy.support
barsy.uk,*.barsy.uk
luyani.app,*.luyani.app
luyani.net,*.luyani.net
matlab.cloud,*.matlab.cloud
modelscape.com,*.modelscape.com
mwcloudnonprod.com,*.mwcloudnonprod.com
polyspace.com,*.polyspace.com
mayfirst.info,*.mayfirst.info
mayfirst.org,*.mayfirst.org
mazeplay.com,*.mazeplay.com
mcdir.me,*.mcdir.me
mcdir.ru,*.mcdir.ru
mcpre.ru,*.mcpre.ru
mediatech.by,*.mediatech.by
mediatech.dev,*.mediatech.dev
hra.health,*.hra.health
medusajs.app,*.medusajs.app
miniserver.com,*.miniserver.com
memset.net,*.memset.net
messerli.app,*.messerli.app
atmeta.com,*.atmeta.com
meteorapp.com,*.meteorapp.com
co.pl,*.co.pl
azure-api.net,*.azure-api.net
azure-mobile.net,*.azure-mobile.net
azureedge.net,*.azureedge.net
azurefd.net,*.azurefd.net
azurestaticapps.net,*.azurestaticapps.net
azurewebsites.net,*.azurewebsites.net
cloudapp.net,*.cloudapp.net
trafficmanager.net,*.trafficmanager.net
routingthecloud.com,*.routingthecloud.com
routingthecloud.net,*.routingthecloud.net
routingthecloud.org,*.routingthecloud.org
csx.cc,*.csx.cc
mydbserver.com,*.mydbserver.com
webspaceconfig.de,*.webspaceconfig.de
mittwald.info,*.mittwald.info
mittwaldserver.info,*.mittwaldserver.info
typo3server.info,*.typo3server.info
project.space,*.project.space
modx.dev,*.modx.dev
bmoattachments.org,*.bmoattachments.org
net.ru,*.net.ru
org.ru,*.org.ru
pp.ru,*.pp.ru
hostedpi.com,*.hostedpi.com
netlib.re,*.netlib.re
netfy.app,*.netfy.app
netlify.app,*.netlify.app
4u.com,*.4u.com
nfshost.com,*.nfshost.com
ngo.us,*.ngo.us
ngrok.app,*.ngrok.app
ngrok-free.app,*.ngrok-free.app
ngrok.dev,*.ngrok.dev
ngrok-free.dev,*.ngrok-free.dev
ngrok.io,*.ngrok.io
ngrok.pizza,*.ngrok.pizza
ngrok.pro,*.ngrok.pro
torun.pl,*.torun.pl
nimsite.uk,*.nimsite.uk
mmafan.biz,*.mmafan.biz
myftp.biz,*.myftp.biz
no-ip.biz,*.no-ip.biz
no-ip.ca,*.no-ip.ca
fantasyleague.cc,*.fantasyleague.cc
gotdns.ch,*.gotdns.ch
3utilities.com,*.3utilities.com
blogsyte.com,*.blogsyte.com
ciscofreak.com,*.ciscofreak.com
damnserver.com,*.damnserver.com
ddnsking.com,*.ddnsking.com
ditchyourip.com,*.ditchyourip.com
dnsiskinky.com,*.dnsiskinky.com
dynns.com,*.dynns.com
geekgalaxy.com,*.geekgalaxy.com
health-carereform.com,*.health-carereform.com
homesecuritymac.com,*.homesecuritymac.com
homesecuritypc.com,*.homesecuritypc.com
myactivedirectory.com,*.myactivedirectory.com
mysecuritycamera.com,*.mysecuritycamera.com
myvnc.com,*.myvnc.com
net-freaks.com,*.net-freaks.com
onthewifi.com,*.onthewifi.com
point2this.com,*.point2this.com
quicksytes.com,*.quicksytes.com
securitytactics.com,*.securitytactics.com
servebeer.com,*.servebeer.com
servecounterstrike.com,*.servecounterstrike.com
serveexchange.com,*.serveexchange.com
serveftp.com,*.serveftp.com
servegame.com,*.servegame.com
servehalflife.com,*.servehalflife.com
servehttp.com,*.servehttp.com
servehumour.com,*.servehumour.com
serveirc.com,*.serveirc.com
servemp3.com,*.servemp3.com
servep2p.com,*.servep2p.com
servepics.com,*.servepics.com
servequake.com,*.servequake.com
servesarcasm.com,*.servesarcasm.com
stufftoread.com,*.stufftoread.com
unusualperson.com,*.unusualperson.com
workisboring.com,*.workisboring.com
dvrcam.info,*.dvrcam.info
ilovecollege.info,*.ilovecollege.info
no-ip.info,*.no-ip.info
brasilia.me,*.brasilia.me
ddns.me,*.ddns.me
dnsfor.me,*.dnsfor.me
hopto.me,*.hopto.me
loginto.me,*.loginto.me
noip.me,*.noip.me
webhop.me,*.webhop.me
bounceme.net,*.bounceme.net
ddns.net,*.ddns.net
eating-organic.net,*.eating-organic.net
mydissent.net,*.mydissent.net
myeffect.net,*.myeffect.net
mymediapc.net,*.mymediapc.net
mypsx.net,*.mypsx.net
mysecuritycamera.net,*.mysecuritycamera.net
nhlfan.net,*.nhlfan.net
no-ip.net,*.no-ip.net
pgafan.net,*.pgafan.net
privatizehealthinsurance.net,*.privatizehealthinsurance.net
redirectme.net,*.redirectme.net
serveblog.net,*.serveblog.net
serveminecraft.net,*.serveminecraft.net
sytes.net,*.sytes.net
cable-modem.org,*.cable-modem.org
collegefan.org,*.collegefan.org
couchpotatofries.org,*.couchpotatofries.org
hopto.org,*.hopto.org
mlbfan.org,*.mlbfan.org
myftp.org,*.myftp.org
mysecuritycamera.org,*.mysecuritycamera.org
nflfan.org,*.nflfan.org
no-ip.org,*.no-ip.org
read-books.org,*.read-books.org
ufcfan.org,*.ufcfan.org
zapto.org,*.zapto.org
golffan.us,*.golffan.us
noip.us,*.noip.us
pointto.us,*.pointto.us
noop.app,*.noop.app
noticeable.news,*.noticeable.news
notion.site,*.notion.site
dnsking.ch,*.dnsking.ch
mypi.co,*.mypi.co
myiphost.com,*.myiphost.com
forumz.info,*.forumz.info
soundcast.me,*.soundcast.me
tcp4.me,*.tcp4.me
dnsup.net,*.dnsup.net
hicam.net,*.hicam.net
now-dns.net,*.now-dns.net
ownip.net,*.ownip.net
vpndns.net,*.vpndns.net
dynserv.org,*.dynserv.org
now-dns.org,*.now-dns.org
x443.pw,*.x443.pw
ntdll.top,*.ntdll.top
freeddns.us,*.freeddns.us
nsupdate.info,*.nsupdate.info
nerdpol.ovh,*.nerdpol.ovh
nyc.mn,*.nyc.mn
prvcy.page,*.prvcy.page
obl.ong,*.obl.ong
observablehq.cloud,*.observablehq.cloud
omg.lol,*.omg.lol
cloudycluster.net,*.cloudycluster.net
omniwe.site,*.omniwe.site
123webseite.at,*.123webseite.at
123website.be,*.123website.be
123website.ch,*.123website.ch
simplesite.com,*.simplesite.com
123webseite.de,*.123webseite.de
123hjemmeside.dk,*.123hjemmeside.dk
123miweb.es,*.123miweb.es
123kotisivu.fi,*.123kotisivu.fi
123siteweb.fr,*.123siteweb.fr
simplesite.gr,*.simplesite.gr
123homepage.it,*.123homepage.it
123website.lu,*.123website.lu
123website.nl,*.123website.nl
123hjemmeside.no,*.123hjemmeside.no
service.one,*.service.one
simplesite.pl,*.simplesite.pl
123paginaweb.pt,*.123paginaweb.pt
123minsida.se,*.123minsida.se
is-a-fullstack.dev,*.is-a-fullstack.dev
is-cool.dev,*.is-cool.dev
is-not-a.dev,*.is-not-a.dev
localplayer.dev,*.localplayer.dev
is-local.org,*.is-local.org
opensocial.site,*.opensocial.site
opencraft.hosting,*.opencraft.hosting
16-b.it,*.16-b.it
32-b.it,*.32-b.it
64-b.it,*.64-b.it
orsites.com,*.orsites.com
operaunite.com,*.operaunite.com
tech.orange,*.tech.orange
can.re,*.can.re
authgear-staging.com,*.authgear-staging.com
authgearapps.com,*.authgearapps.com
skygearapp.com,*.skygearapp.com
outsystemscloud.com,*.outsystemscloud.com
ownprovider.com,*.ownprovider.com
own.pm,*.own.pm
ox.rs,*.ox.rs
oy.lc,*.oy.lc
pgfog.com,*.pgfog.com
pagexl.com,*.pagexl.com
gotpantheon.com,*.gotpantheon.com
pantheonsite.io,*.pantheonsite.io
xmit.dev,*.xmit.dev
madethis.site,*.madethis.site
srv.us,*.srv.us
lk3.ru,*.lk3.ru
mypep.link,*.mypep.link
perspecta.cloud,*.perspecta.cloud
on-web.fr,*.on-web.fr
upsunapp.com,*.upsunapp.com
platter-app.dev,*.platter-app.dev
platterp.us,*.platterp.us
pley.games,*.pley.games
onporter.run,*.onporter.run
co.bn,*.co.bn
postman-echo.com,*.postman-echo.com
pstmn.io,*.pstmn.io
httpbin.org,*.httpbin.org
prequalifyme.today,*.prequalifyme.today
priv.at,*.priv.at
c01.kr,*.c01.kr
eliv-dns.kr,*.eliv-dns.kr
mmv.kr,*.mmv.kr
vki.kr,*.vki.kr
protonet.io,*.protonet.io
chirurgiens-dentistes-en-france.fr,*.chirurgiens-dentistes-en-france.fr
byen.site,*.byen.site
pubtls.org,*.pubtls.org
pythonanywhere.com,*.pythonanywhere.com
qa2.com,*.qa2.com
qcx.io,*.qcx.io
myqnapcloud.cn,*.myqnapcloud.cn
alpha-myqnapcloud.com,*.alpha-myqnapcloud.com
dev-myqnapcloud.com,*.dev-myqnapcloud.com
mycloudnas.com,*.mycloudnas.com
mynascloud.com,*.mynascloud.com
myqnapcloud.com,*.myqnapcloud.com
qoto.io,*.qoto.io
qualifioapp.com,*.qualifioapp.com
ladesk.com,*.ladesk.com
qbuser.com,*.qbuser.com
vapor.cloud,*.vapor.cloud
vaporcloud.io,*.vaporcloud.io
rackmaze.com,*.rackmaze.com
rackmaze.net,*.rackmaze.net
cloudsite.builders,*.cloudsite.builders
myradweb.net,*.myradweb.net
servername.us,*.servername.us
web.in,*.web.in
in.net,*.in.net
myrdbx.io,*.myrdbx.io
readthedocs-hosted.com,*.readthedocs-hosted.com
readthedocs.io,*.readthedocs.io
rhcloud.com,*.rhcloud.com
onrender.com,*.onrender.com
replit.app,*.replit.app
firewalledreplit.co,*.firewalledreplit.co
repl.co,*.repl.co
replit.dev,*.replit.dev
repl.run,*.repl.run
resindevice.io,*.resindevice.io
hzc.io,*.hzc.io
itcouldbewor.se,*.itcouldbewor.se
aus.basketball,*.aus.basketball
nz.basketball,*.nz.basketball
subsc-pay.com,*.subsc-pay.com
subsc-pay.net,*.subsc-pay.net
rocky.page,*.rocky.page
rub.de,*.rub.de
ruhr-uni-bochum.de,*.ruhr-uni-bochum.de
биз.рус,*.биз.рус
xn--90amc.xn--p1acf,*.xn--90amc.xn--p1acf
ком.рус,*.ком.рус
xn--j1aef.xn--p1acf,*.xn--j1aef.xn--p1acf
крым.рус,*.крым.рус
xn--j1ael8b.xn--p1acf,*.xn--j1ael8b.xn--p1acf
мир.рус,*.мир.рус
xn--h1ahn.xn--p1acf,*.xn--h1ahn.xn--p1acf
мск.рус,*.мск.рус
xn--j1adp.xn--p1acf,*.xn--j1adp.xn--p1acf
орг.рус,*.орг.рус
xn--c1avg.xn--p1acf,*.xn--c1avg.xn--p1acf
самара.рус,*.самара.рус
xn--80aaa0cvac.xn--p1acf,*.xn--80aaa0cvac.xn--p1acf
сочи.рус,*.сочи.рус
xn--h1aliz.xn--p1acf,*.xn--h1aliz.xn--p1acf
спб.рус,*.спб.рус
xn--90a1af.xn--p1acf,*.xn--90a1af.xn--p1acf
я.рус,*.я.рус
xn--41a.xn--p1acf,*.xn--41a.xn--p1acf
ras.ru,*.ras.ru
nyat.app,*.nyat.app
180r.com,*.180r.com
dojin.com,*.dojin.com
sakuratan.com,*.sakuratan.com
sakuraweb.com,*.sakuraweb.com
x0.com,*.x0.com
