"_raw",host,index,source,sourcetype
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4305850548|/ifs/data/isisydbd01/hadoop/tmp/hive/zeppelin/43b88523-3d4b-486d-a63c-64442027e06f","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4305521545|/ifs/data/isisydbd01/hadoop/tmp/hive/zeppelin","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306180977|/ifs/data/isisydbd01/hadoop/tmp/hive/root/_tez_session_dir","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4308205897|/ifs/data/isisydbd01/hadoop/tmp/hive/root","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4304535587|/ifs/data/isisydbd01/hadoop/tmp/hive/hue","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4309910232|/ifs/data/isisydbd01/hadoop/tmp/hive/hive/f657cb82-76c3-4252-a406-21307b2f29bc/_tmp_space.db","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4309910231|/ifs/data/isisydbd01/hadoop/tmp/hive/hive/f657cb82-76c3-4252-a406-21307b2f29bc","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4308283422|/ifs/data/isisydbd01/hadoop/tmp/hive/hive/55212582-5247-42e6-b9ca-6e7897b88dbc/_tmp_space.db","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4308283421|/ifs/data/isisydbd01/hadoop/tmp/hive/hive/55212582-5247-42e6-b9ca-6e7897b88dbc","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4303749400|/ifs/data/isisydbd01/hadoop/tmp/hive/hive/806e83b2-52a9-4c00-86b3-bbdf750fce1d/_tmp_space.db","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4303749399|/ifs/data/isisydbd01/hadoop/tmp/hive/hive/806e83b2-52a9-4c00-86b3-bbdf750fce1d","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4310564877|/ifs/data/isisydbd01/hadoop/tmp/hive/hive/88d4e671-90e1-4060-8874-4b60343d5c84/_tmp_space.db","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4310564876|/ifs/data/isisydbd01/hadoop/tmp/hive/hive/88d4e671-90e1-4060-8874-4b60343d5c84","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4299234274|/ifs/data/isisydbd01/hadoop/tmp/hive/hive","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4305850154|/ifs/data/isisydbd01/hadoop/tmp/hive/anonymous","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4301857271|/ifs/data/isisydbd01/hadoop/tmp/hive/ambari-qa","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300800998|/ifs/data/isisydbd01/hadoop/tmp/hive","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306510022|/ifs/data/isisydbd01/hadoop/tmp/entity-file-history/active","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306510021|/ifs/data/isisydbd01/hadoop/tmp/entity-file-history","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4305920975|/ifs/data/isisydbd01/hadoop/tmp/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4305782669|/ifs/data/isisydbd01/hadoop/tmp/ambari-qa/staging/.tez","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306831729|/ifs/data/isisydbd01/hadoop/tmp/ambari-qa/staging","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306831728|/ifs/data/isisydbd01/hadoop/tmp/ambari-qa","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4299232838|/ifs/data/isisydbd01/hadoop/tmp","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307553065|/ifs/data/isisydbd01/hadoop/spark-history","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300606717|/ifs/data/isisydbd01/hadoop/solr","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307951801|/ifs/data/isisydbd01/hadoop/mr-history/tmp/root","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306180450|/ifs/data/isisydbd01/hadoop/mr-history/tmp/ambari-qa","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307164375|/ifs/data/isisydbd01/hadoop/mr-history/tmp","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4309516693|/ifs/data/isisydbd01/hadoop/mr-history/done/2016/09/01","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4310769902|/ifs/data/isisydbd01/hadoop/mr-history/done/2016/09","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306900841|/ifs/data/isisydbd01/hadoop/mr-history/done/2016/07/01","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306900840|/ifs/data/isisydbd01/hadoop/mr-history/done/2016/07","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307164385|/ifs/data/isisydbd01/hadoop/mr-history/done/2016/06/29","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307164384|/ifs/data/isisydbd01/hadoop/mr-history/done/2016/06","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307164383|/ifs/data/isisydbd01/hadoop/mr-history/done/2016","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306700935|/ifs/data/isisydbd01/hadoop/mr-history/done","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306700934|/ifs/data/isisydbd01/hadoop/mr-history","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306700933|/ifs/data/isisydbd01/hadoop/mapred/system","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306510027|/ifs/data/isisydbd01/hadoop/mapred","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306510030|/ifs/data/isisydbd01/hadoop/hdp/apps/1.2.2.0-258/tez","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306510026|/ifs/data/isisydbd01/hadoop/hdp/apps/1.2.2.0-258/spark","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306510033|/ifs/data/isisydbd01/hadoop/hdp/apps/1.2.2.0-258/slider","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307553067|/ifs/data/isisydbd01/hadoop/hdp/apps/1.2.2.0-258/pig","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307553066|/ifs/data/isisydbd01/hadoop/hdp/apps/1.2.2.0-258/mapreduce","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307553068|/ifs/data/isisydbd01/hadoop/hdp/apps/1.2.2.0-258/hive","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306510025|/ifs/data/isisydbd01/hadoop/hdp/apps/1.2.2.0-258","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306510024|/ifs/data/isisydbd01/hadoop/hdp/apps","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306510023|/ifs/data/isisydbd01/hadoop/hdp","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:09 1.2.3.4 2016-09-19T15:53:40 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4299234001|/ifs/data/isisydbd01/hadoop/hdfs/namenode/namenode-formatted","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4299233605|/ifs/data/isisydbd01/hadoop/hdfs/namenode/current","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4299233604|/ifs/data/isisydbd01/hadoop/hdfs/namenode","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4302315666|/ifs/data/isisydbd01/hadoop/hdfs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300415106|/ifs/data/isisydbd01/hadoop/hbase/WALs/hregion-18777769","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4303946713|/ifs/data/isisydbd01/hadoop/hbase/WALs/hdp08.mars.asc,60020,1464829267273","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4303159435|/ifs/data/isisydbd01/hadoop/hbase/WALs/hdp07.mars.asc,60020,1464829049398","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4303946710|/ifs/data/isisydbd01/hadoop/hbase/WALs/hdp06.mars.asc,60020,1464828856861","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300415105|/ifs/data/isisydbd01/hadoop/hbase/WALs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300415107|/ifs/data/isisydbd01/hadoop/hbase/oldWALs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4302046140|/ifs/data/isisydbd01/hadoop/hbase/data/hbase/namespace/76a434574ef3ac5df256bac3b3957164/recovered.edits","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4302046139|/ifs/data/isisydbd01/hadoop/hbase/data/hbase/namespace/76a434574ef3ac5df256bac3b3957164/info","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300801248|/ifs/data/isisydbd01/hadoop/hbase/data/hbase/namespace/76a434574ef3ac5df256bac3b3957164","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300415116|/ifs/data/isisydbd01/hadoop/hbase/data/hbase/namespace/.tmp","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300801247|/ifs/data/isisydbd01/hadoop/hbase/data/hbase/namespace/.tabledesc","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300415115|/ifs/data/isisydbd01/hadoop/hbase/data/hbase/namespace","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300415109|/ifs/data/isisydbd01/hadoop/hbase/data/hbase/meta/1588230740/recovered.edits","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300415108|/ifs/data/isisydbd01/hadoop/hbase/data/hbase/meta/1588230740/info","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300801243|/ifs/data/isisydbd01/hadoop/hbase/data/hbase/meta/1588230740","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300415111|/ifs/data/isisydbd01/hadoop/hbase/data/hbase/meta/.tmp","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300801245|/ifs/data/isisydbd01/hadoop/hbase/data/hbase/meta/.tabledesc","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300801242|/ifs/data/isisydbd01/hadoop/hbase/data/hbase/meta","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300801241|/ifs/data/isisydbd01/hadoop/hbase/data/hbase","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300415119|/ifs/data/isisydbd01/hadoop/hbase/data/default","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300801240|/ifs/data/isisydbd01/hadoop/hbase/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306923931|/ifs/data/isisydbd01/hadoop/hbase/corrupt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4305322281|/ifs/data/isisydbd01/hadoop/hbase/archive","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4309713895|/ifs/data/isisydbd01/hadoop/hbase/.tmp","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300215961|/ifs/data/isisydbd01/hadoop/hbase","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306308726|/ifs/data/isisydbd01/hadoop/ats/done/1467161207970/0000/000/application_1467161207970_0003/appattempt_1467161207970_0003_000001","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:08 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4308277988|/ifs/data/isisydbd01/hadoop/ats/done/1467161207970/0000/000/application_1467161207970_0003","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306900328|/ifs/data/isisydbd01/hadoop/ats/done/1467161207970/0000/000/application_1467161207970_0002/appattempt_1467161207970_0002_000001","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
